col_1,col_2,division
,Representative In The General Assembly 175th District - Democrat,All
,Michael H O Brien,All
Michael H O Brien,123,All
Total,123,All
,Representative In The General Assembly 175th District - Democrat,9
,Michael H O Brien,9
Michael H O Brien,15,9
Total,15,9
,Representative In The General Assembly 175th District - Democrat,10
,Michael H O Brien,10
Michael H O Brien,16,10
Total,16,10
,Representative In The General Assembly 175th District - Democrat,11
,Michael H O Brien,11
Michael H O Brien,30,11
Total,30,11
,Representative In The General Assembly 175th District - Democrat,16
,Michael H O Brien,16
Michael H O Brien,16,16
Total,16,16
,Representative In The General Assembly 175th District - Democrat,17
,Michael H O Brien,17
Michael H O Brien,29,17
Total,29,17
,Representative In The General Assembly 175th District - Democrat,19
,Michael H O Brien,19
Michael H O Brien,17,19
Total,17,19
