col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Cindy Bass,Mark Alan Aronchick,Vincent J Hughes,Jerry T Jordan,Stephen A Cozen,Joseph C Meade,Jerome W Mondesire,Andrew P Toy,Michelle W Singer,Raye E Johnson,Nancy Astor Fox,Eleanor M Dezzi,William S Leopold,Heather Steinmiller,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,All
Kenyatta J Johnson,60,678,642,645,638,371,356,354,355,355,352,339,345,340,347,339,337,0,0,0,0,0,0,0,0,0,0,All
Blondell Reynolds Brown,,16,616,633,630,363,349,351,348,343,347,328,341,334,342,333,335,0,0,0,0,0,0,0,0,0,0,All
Jacquelyn Manns Smalley,,,21,610,606,335,328,334,330,324,332,312,325,318,324,320,320,0,0,0,0,0,0,0,0,0,0,All
Cindy Bass,,,,13,613,342,340,339,336,328,332,316,328,322,332,327,325,0,0,0,0,0,0,0,0,0,0,All
Mark Alan Aronchick,,,,,4,336,337,341,333,329,339,317,331,323,329,324,321,0,0,0,0,0,0,0,0,0,0,All
Vincent J Hughes,,,,,,3,348,347,350,344,349,327,338,333,341,334,333,0,0,0,0,0,0,0,0,0,0,All
Jerry T Jordan,,,,,,,0,343,343,338,340,328,340,330,343,338,336,0,0,0,0,0,0,0,0,0,0,All
Stephen A Cozen,,,,,,,,0,350,342,346,327,343,334,336,338,337,0,0,0,0,0,0,0,0,0,0,All
Joseph C Meade,,,,,,,,,0,342,344,327,340,326,338,337,336,0,0,0,0,0,0,0,0,0,0,All
Jerome W Mondesire,,,,,,,,,,1,337,321,330,321,328,330,326,0,0,0,0,0,0,0,0,0,0,All
