col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,All
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Vince Gillen,Leslie S Richards,Olivia E Brady,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Robert A Brady,All
Catherine G Scott,94,717,690,516,515,509,502,502,490,0,All
Kelly Lynn Devine,,43,672,502,502,498,491,487,483,0,All
D Gregory Holt,,,32,487,482,482,481,474,465,0,All
Vince Gillen,,,,2,487,483,484,487,476,0,All
Leslie S Richards,,,,,5,495,483,476,479,0,All
Olivia E Brady,,,,,,8,479,474,483,0,All
Louis J Farinella,,,,,,,8,478,467,0,All
Patrick J Eiding,,,,,,,,5,471,0,All
Caren Gansman Moskowitz,,,,,,,,,1,0,All
Robert A Brady,,,,,,,,,,61,All
Total,882,791,743,547,544,541,535,533,510,61,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,1
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Patrick J Eiding,Leslie S Richards,Louis J Farinella,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Robert A Brady,1
Catherine G Scott,6,17,17,14,13,13,12,12,11,0,1
Kelly Lynn Devine,,2,16,11,12,13,11,11,10,0,1
D Gregory Holt,,,0,11,11,12,11,11,11,0,1
Patrick J Eiding,,,,1,12,11,12,11,11,0,1
Leslie S Richards,,,,,0,12,12,12,10,0,1
Louis J Farinella,,,,,,0,11,12,10,0,1
Olivia E Brady,,,,,,,0,10,11,0,1
Vince Gillen,,,,,,,,0,10,0,1
Caren Gansman Moskowitz,,,,,,,,,0,0,1
Robert A Brady,,,,,,,,,,0,1
Total,26,19,17,15,14,14,13,13,11,0,1
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,2
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Louis J Farinella,Patrick J Eiding,Vince Gillen,Robert A Brady,2
Catherine G Scott,9,39,37,32,32,29,29,30,28,0,2
Kelly Lynn Devine,,6,34,31,31,28,28,27,28,0,2
D Gregory Holt,,,3,28,28,25,27,29,28,0,2
Leslie S Richards,,,,0,32,29,28,27,27,0,2
Olivia E Brady,,,,,0,28,27,28,27,0,2
Caren Gansman Moskowitz,,,,,,0,27,27,25,0,2
Louis J Farinella,,,,,,,1,27,28,0,2
Patrick J Eiding,,,,,,,,0,27,0,2
Vince Gillen,,,,,,,,,0,0,2
Robert A Brady,,,,,,,,,,0,2
Total,52,46,40,34,34,31,31,31,29,0,2
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,3
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Olivia E Brady,Robert A Brady,3
Catherine G Scott,3,20,19,15,14,14,13,12,12,0,3
Kelly Lynn Devine,,1,19,15,14,14,13,13,12,0,3
D Gregory Holt,,,0,13,12,13,11,12,11,0,3
Leslie S Richards,,,,0,12,13,11,12,11,0,3
Vince Gillen,,,,,1,13,13,11,11,0,3
Louis J Farinella,,,,,,1,12,12,12,0,3
Patrick J Eiding,,,,,,,0,12,12,0,3
Caren Gansman Moskowitz,,,,,,,,0,12,0,3
Olivia E Brady,,,,,,,,,0,0,3
Robert A Brady,,,,,,,,,,0,3
Total,26,23,20,16,16,15,14,13,12,0,3
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,4
,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Louis J Farinella,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Robert A Brady,4
Catherine G Scott,0,14,13,12,12,12,11,12,11,0,4
D Gregory Holt,,0,13,12,12,12,10,11,10,0,4
Kelly Lynn Devine,,,1,11,11,10,10,10,10,0,4
Louis J Farinella,,,,1,13,12,11,11,11,0,4
Patrick J Eiding,,,,,0,14,13,12,12,0,4
Vince Gillen,,,,,,0,12,12,11,0,4
Caren Gansman Moskowitz,,,,,,,0,11,12,0,4
Leslie S Richards,,,,,,,,1,11,0,4
Olivia E Brady,,,,,,,,,0,0,4
Robert A Brady,,,,,,,,,,0,4
Total,16,15,15,15,15,14,13,13,12,0,4
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,5
,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Patrick J Eiding,Leslie S Richards,Louis J Farinella,Robert A Brady,5
Catherine G Scott,2,21,21,14,14,13,13,13,13,0,5
D Gregory Holt,,0,21,14,14,14,14,13,13,0,5
Kelly Lynn Devine,,,1,15,14,14,13,13,13,0,5
Olivia E Brady,,,,0,14,14,13,13,13,0,5
Vince Gillen,,,,,0,13,14,13,13,0,5
Caren Gansman Moskowitz,,,,,,0,13,13,13,0,5
Patrick J Eiding,,,,,,,0,13,13,0,5
Leslie S Richards,,,,,,,,0,13,0,5
Louis J Farinella,,,,,,,,,0,0,5
Robert A Brady,,,,,,,,,,0,5
Total,24,23,23,15,15,14,14,13,13,0,5
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,6
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Louis J Farinella,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,Robert A Brady,6
Catherine G Scott,11,46,42,29,29,28,28,28,25,0,6
Kelly Lynn Devine,,3,43,29,29,28,28,28,25,0,6
D Gregory Holt,,,3,26,28,27,26,27,25,0,6
Leslie S Richards,,,,0,28,27,27,26,25,0,6
Vince Gillen,,,,,0,28,27,27,25,0,6
Louis J Farinella,,,,,,0,25,26,24,0,6
Olivia E Brady,,,,,,,1,27,25,0,6
Caren Gansman Moskowitz,,,,,,,,0,25,0,6
Patrick J Eiding,,,,,,,,,0,0,6
Robert A Brady,,,,,,,,,,0,6
Total,57,50,46,30,30,29,29,28,25,0,6
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,7
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,Leslie S Richards,Vince Gillen,Robert A Brady,7
Catherine G Scott,4,34,32,23,21,22,23,21,23,0,7
Kelly Lynn Devine,,0,32,23,24,23,21,22,21,0,7
D Gregory Holt,,,2,21,21,20,19,21,20,0,7
Louis J Farinella,,,,0,25,22,23,22,21,0,7
Olivia E Brady,,,,,1,23,21,23,21,0,7
Caren Gansman Moskowitz,,,,,,0,21,22,22,0,7
Patrick J Eiding,,,,,,,0,20,21,0,7
Leslie S Richards,,,,,,,,0,21,0,7
Vince Gillen,,,,,,,,,0,0,7
Robert A Brady,,,,,,,,,,0,7
Total,42,37,35,27,27,24,24,23,23,0,7
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In Congress 1st District - Democrat,8
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Louis J Farinella,Caren Gansman Moskowitz,Patrick J Eiding,Vince Gillen,Leslie S Richards,Robert A Brady,8
Catherine G Scott,1,37,36,31,28,28,27,28,29,0,8
Kelly Lynn Devine,,3,34,29,27,28,27,27,29,0,8
D Gregory Holt,,,2,26,27,26,26,28,26,0,8
Olivia E Brady,,,,0,28,29,28,28,28,0,8
Louis J Farinella,,,,,1,28,28,28,27,0,8
Caren Gansman Moskowitz,,,,,,0,29,28,28,0,8
Patrick J Eiding,,,,,,,1,28,27,0,8
Vince Gillen,,,,,,,,0,27,0,8
Leslie S Richards,,,,,,,,,0,0,8
