col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,All
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Newt Gingrich,Mitt Romney,Ron Paul,Rick Santorum,All
Calvin R Tucker,0,4,5,2,1,3,2,1,0,All
Lewis Harris Jr,,0,4,2,0,3,3,0,0,All
Walter F Vogler Jr,,,0,2,1,4,1,1,0,All
Adam A Lang,,,,0,0,2,1,0,0,All
Vahan H Gureghian,,,,,0,0,0,1,0,All
Newt Gingrich,,,,,,0,0,0,0,All
Mitt Romney,,,,,,,0,0,0,All
Ron Paul,,,,,,,,1,0,All
Rick Santorum,,,,,,,,,0,All
Total,6,6,6,3,1,4,3,2,0,All
,Delegate To The Republican National Convention 2nd District,,,,,President Of The United States - Republican,,,,15
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Newt Gingrich,Mitt Romney,Ron Paul,Rick Santorum,15
Calvin R Tucker,0,4,5,2,1,3,2,1,0,15
Lewis Harris Jr,,0,4,2,0,3,3,0,0,15
Walter F Vogler Jr,,,0,2,1,4,1,1,0,15
Adam A Lang,,,,0,0,2,1,0,0,15
Vahan H Gureghian,,,,,0,0,0,1,0,15
Newt Gingrich,,,,,,0,0,0,0,15
Mitt Romney,,,,,,,0,0,0,15
Ron Paul,,,,,,,,1,0,15
Rick Santorum,,,,,,,,,0,15
Total,6,6,6,3,1,4,3,2,0,15
