col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,All
,Al Taubenberger,Joseph James Rooney,All
Al Taubenberger,90,570,All
Joseph James Rooney,,68,All
Total,660,638,All
,Representative In Congress 13th District - Republican,Representative In The General Assembly 172nd District - Republican,1
,Joseph James Rooney,Al Taubenberger,1
Joseph James Rooney,4,49,1
Al Taubenberger,,2,1
Total,53,51,1
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,3
,Al Taubenberger,Joseph James Rooney,3
Al Taubenberger,6,46,3
Joseph James Rooney,,4,3
Total,52,50,3
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,4
,Al Taubenberger,Joseph James Rooney,4
Al Taubenberger,7,39,4
Joseph James Rooney,,7,4
Total,46,46,4
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,5
,Al Taubenberger,Joseph James Rooney,5
Al Taubenberger,9,19,5
Joseph James Rooney,,4,5
Total,28,23,5
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,9
,Al Taubenberger,Joseph James Rooney,9
Al Taubenberger,8,46,9
Joseph James Rooney,,4,9
Total,54,50,9
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,10
,Al Taubenberger,Joseph James Rooney,10
Al Taubenberger,8,61,10
Joseph James Rooney,,6,10
Total,69,67,10
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,12
,Al Taubenberger,Joseph James Rooney,12
Al Taubenberger,8,32,12
Joseph James Rooney,,6,12
Total,40,38,12
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,13
,Al Taubenberger,Joseph James Rooney,13
Al Taubenberger,4,40,13
Joseph James Rooney,,4,13
Total,44,44,13
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,14
,Al Taubenberger,Joseph James Rooney,14
Al Taubenberger,5,39,14
Joseph James Rooney,,2,14
Total,44,41,14
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,16
,Al Taubenberger,Joseph James Rooney,16
Al Taubenberger,4,26,16
Joseph James Rooney,,3,16
Total,30,29,16
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,17
,Al Taubenberger,Joseph James Rooney,17
Al Taubenberger,10,52,17
Joseph James Rooney,,8,17
Total,62,60,17
,Representative In Congress 13th District - Republican,Representative In The General Assembly 172nd District - Republican,18
,Joseph James Rooney,Al Taubenberger,18
Joseph James Rooney,9,32,18
Al Taubenberger,,4,18
Total,41,36,18
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,19
,Al Taubenberger,Joseph James Rooney,19
Al Taubenberger,7,39,19
Joseph James Rooney,,3,19
Total,46,42,19
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,20
,Al Taubenberger,Joseph James Rooney,20
Al Taubenberger,6,29,20
Joseph James Rooney,,3,20
Total,35,32,20
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,24
,Al Taubenberger,Joseph James Rooney,24
Al Taubenberger,2,21,24
Joseph James Rooney,,1,24
Total,23,22,24
