col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 175th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Michael H O Brien,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Thaddeus Kirkland,Sekela Coles,All
Michael H O Brien,844,"2,344","2,269","2,244","2,236","2,196","1,931","1,931","1,905","1,845","1,845",All
Ted Kirsch,,19,"2,231","2,202","2,200","2,227","1,879","1,867","1,828","1,841","1,822",All
Mindy M Posoff,,,10,"2,147","2,232","2,180","1,896","1,895","1,825","1,817","1,831",All
Anthony Hardy Williams,,,,12,"2,143","2,160","1,822","1,835","1,798","1,796","1,787",All
Elizabeth A Washo,,,,,4,"2,157","1,890","1,883","1,816","1,809","1,825",All
Ryan N Boyer,,,,,,3,"1,835","1,842","1,773","1,804","1,800",All
Deborah E Landau,,,,,,,1,"1,927","1,847","1,829","1,868",All
Kathryn Sylvia Huggins,,,,,,,,2,"1,841","1,834","1,864",All
Christine M Tartaglione,,,,,,,,,1,"1,796","1,790",All
Thaddeus Kirkland,,,,,,,,,,0,"1,823",All
Sekela Coles,,,,,,,,,,,0,All
Total,"3,616","2,488","2,400","2,367","2,359","2,313","2,033","2,027","2,003","1,937","1,932",All
