col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Democrat,President Of The United States - Democrat,All
,Michael Patrick Mcgeehan,Barack Obama,All
Michael Patrick Mcgeehan,32,118,All
Barack Obama,,7,All
Total,150,125,All
,Representative In The General Assembly 173rd District - Democrat,President Of The United States - Democrat,4
,Michael Patrick Mcgeehan,Barack Obama,4
Michael Patrick Mcgeehan,15,30,4
Barack Obama,,0,4
Total,45,30,4
,Representative In The General Assembly 173rd District - Democrat,President Of The United States - Democrat,5
,Michael Patrick Mcgeehan,Barack Obama,5
Michael Patrick Mcgeehan,4,39,5
Barack Obama,,3,5
Total,43,42,5
,Representative In The General Assembly 173rd District - Democrat,President Of The United States - Democrat,10
,Michael Patrick Mcgeehan,Barack Obama,10
Michael Patrick Mcgeehan,4,23,10
Barack Obama,,3,10
Total,27,26,10
,Representative In The General Assembly 173rd District - Democrat,President Of The United States - Democrat,28
,Michael Patrick Mcgeehan,Barack Obama,28
Michael Patrick Mcgeehan,9,26,28
Barack Obama,,1,28
Total,35,27,28
