col_1,col_2,col_3,division
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,All
,Chaka Fattah,Vincent J Hughes,All
Chaka Fattah,148,"1,922",All
Vincent J Hughes,,104,All
Total,"2,070","2,026",All
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,1
,Vincent J Hughes,Chaka Fattah,1
Vincent J Hughes,5,102,1
Chaka Fattah,,4,1
Total,107,106,1
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,2
,Chaka Fattah,Vincent J Hughes,2
Chaka Fattah,10,143,2
Vincent J Hughes,,5,2
Total,153,148,2
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,3
,Chaka Fattah,Vincent J Hughes,3
Chaka Fattah,10,139,3
Vincent J Hughes,,2,3
Total,149,141,3
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,4
,Chaka Fattah,Vincent J Hughes,4
Chaka Fattah,13,112,4
Vincent J Hughes,,6,4
Total,125,118,4
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,5
,Chaka Fattah,Vincent J Hughes,5
Chaka Fattah,18,88,5
Vincent J Hughes,,3,5
Total,106,91,5
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,6
,Chaka Fattah,Vincent J Hughes,6
Chaka Fattah,13,146,6
Vincent J Hughes,,3,6
Total,159,149,6
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,7
,Chaka Fattah,Vincent J Hughes,7
Chaka Fattah,4,169,7
Vincent J Hughes,,2,7
Total,173,171,7
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,8
,Chaka Fattah,Vincent J Hughes,8
Chaka Fattah,16,140,8
Vincent J Hughes,,0,8
Total,156,140,8
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,10
,Chaka Fattah,Vincent J Hughes,10
Chaka Fattah,11,103,10
Vincent J Hughes,,6,10
Total,114,109,10
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,11
,Vincent J Hughes,Chaka Fattah,11
Vincent J Hughes,12,64,11
Chaka Fattah,,6,11
Total,76,70,11
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,12
,Vincent J Hughes,Chaka Fattah,12
Vincent J Hughes,7,43,12
Chaka Fattah,,2,12
Total,50,45,12
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,13
,Vincent J Hughes,Chaka Fattah,13
Vincent J Hughes,14,84,13
Chaka Fattah,,2,13
Total,98,86,13
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,14
,Vincent J Hughes,Chaka Fattah,14
Vincent J Hughes,6,48,14
Chaka Fattah,,0,14
Total,54,48,14
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,15
,Vincent J Hughes,Chaka Fattah,15
Vincent J Hughes,4,50,15
Chaka Fattah,,3,15
Total,54,53,15
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,16
,Vincent J Hughes,Chaka Fattah,16
Vincent J Hughes,7,36,16
Chaka Fattah,,3,16
Total,43,39,16
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,17
,Chaka Fattah,Vincent J Hughes,17
Chaka Fattah,7,121,17
Vincent J Hughes,,3,17
Total,128,124,17
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,18
,Vincent J Hughes,Chaka Fattah,18
Vincent J Hughes,12,68,18
Chaka Fattah,,7,18
Total,80,75,18
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 2nd District - Democrat,19
,Vincent J Hughes,Chaka Fattah,19
Vincent J Hughes,6,97,19
Chaka Fattah,,5,19
Total,103,102,19
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,20
,Chaka Fattah,Vincent J Hughes,20
Chaka Fattah,5,21,20
Vincent J Hughes,,0,20
Total,26,21,20
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 7th District - Democrat,21
,Chaka Fattah,Vincent J Hughes,21
Chaka Fattah,9,148,21
Vincent J Hughes,,1,21
Total,157,149,21
