col_1,col_2,col_3,division
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,All
,Barack Obama,Michael H O Brien,All
Barack Obama,54,188,All
Michael H O Brien,,17,All
Total,242,205,All
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,9
,Barack Obama,Michael H O Brien,9
Barack Obama,8,21,9
Michael H O Brien,,3,9
Total,29,24,9
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,13
,Barack Obama,Michael H O Brien,13
Barack Obama,5,27,13
Michael H O Brien,,2,13
Total,32,29,13
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,14
,Barack Obama,Michael H O Brien,14
Barack Obama,0,12,14
Michael H O Brien,,0,14
Total,12,12,14
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,15
,Barack Obama,Michael H O Brien,15
Barack Obama,3,9,15
Michael H O Brien,,2,15
Total,12,11,15
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,16
,Barack Obama,Michael H O Brien,16
Barack Obama,8,29,16
Michael H O Brien,,0,16
Total,37,29,16
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,17
,Barack Obama,Michael H O Brien,17
Barack Obama,5,22,17
Michael H O Brien,,1,17
Total,27,23,17
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,18
,Barack Obama,Michael H O Brien,18
Barack Obama,5,20,18
Michael H O Brien,,3,18
Total,25,23,18
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,19
,Barack Obama,Michael H O Brien,19
Barack Obama,8,24,19
Michael H O Brien,,5,19
Total,32,29,19
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,20
,Barack Obama,Michael H O Brien,20
Barack Obama,9,17,20
Michael H O Brien,,0,20
Total,26,17,20
,President Of The United States - Democrat,Representative In The General Assembly 175th District - Democrat,21
,Barack Obama,Michael H O Brien,21
Barack Obama,3,7,21
Michael H O Brien,,1,21
Total,10,8,21
