col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,All
,George W Weiss Jr,John Maher,Frank A Pinto,All
George W Weiss Jr,73,431,302,All
John Maher,,66,0,All
Frank A Pinto,,,34,All
Total,806,497,336,All
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,1
,George W Weiss Jr,John Maher,Frank A Pinto,1
George W Weiss Jr,2,4,3,1
John Maher,,1,0,1
Frank A Pinto,,,0,1
Total,9,5,3,1
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,2
,George W Weiss Jr,John Maher,Frank A Pinto,2
George W Weiss Jr,1,3,0,2
John Maher,,0,0,2
Frank A Pinto,,,0,2
Total,4,3,0,2
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,3
,George W Weiss Jr,John Maher,Frank A Pinto,3
George W Weiss Jr,6,8,7,3
John Maher,,3,0,3
Frank A Pinto,,,3,3
Total,21,11,10,3
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,4
,George W Weiss Jr,John Maher,Frank A Pinto,4
George W Weiss Jr,2,32,16,4
John Maher,,4,0,4
Frank A Pinto,,,1,4
Total,50,36,17,4
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,5
,George W Weiss Jr,Frank A Pinto,John Maher,5
George W Weiss Jr,4,17,11,5
Frank A Pinto,,0,0,5
John Maher,,,1,5
Total,32,17,12,5
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,6
,George W Weiss Jr,John Maher,Frank A Pinto,6
George W Weiss Jr,2,14,6,6
John Maher,,1,0,6
Frank A Pinto,,,1,6
Total,22,15,7,6
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,7
,George W Weiss Jr,John Maher,Frank A Pinto,7
George W Weiss Jr,4,15,13,7
John Maher,,2,0,7
Frank A Pinto,,,0,7
Total,32,17,13,7
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,9
,George W Weiss Jr,John Maher,Frank A Pinto,9
George W Weiss Jr,3,21,18,9
John Maher,,1,0,9
Frank A Pinto,,,2,9
Total,42,22,20,9
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,10
,George W Weiss Jr,Frank A Pinto,John Maher,10
George W Weiss Jr,3,10,10,10
Frank A Pinto,,2,0,10
John Maher,,,1,10
Total,23,12,11,10
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,13
,George W Weiss Jr,John Maher,Frank A Pinto,13
George W Weiss Jr,1,19,6,13
John Maher,,2,0,13
Frank A Pinto,,,2,13
Total,26,21,8,13
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,15
,George W Weiss Jr,Frank A Pinto,John Maher,15
George W Weiss Jr,0,2,2,15
Frank A Pinto,,0,0,15
John Maher,,,0,15
Total,4,2,2,15
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,16
,George W Weiss Jr,John Maher,Frank A Pinto,16
George W Weiss Jr,5,35,14,16
John Maher,,4,0,16
Frank A Pinto,,,3,16
Total,54,39,17,16
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,17
,George W Weiss Jr,John Maher,Frank A Pinto,17
George W Weiss Jr,1,17,9,17
John Maher,,0,0,17
Frank A Pinto,,,1,17
Total,27,17,10,17
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,18
,George W Weiss Jr,John Maher,Frank A Pinto,18
George W Weiss Jr,0,9,6,18
John Maher,,0,0,18
Frank A Pinto,,,0,18
Total,15,9,6,18
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,20
,George W Weiss Jr,John Maher,Frank A Pinto,20
George W Weiss Jr,5,21,8,20
John Maher,,0,0,20
Frank A Pinto,,,0,20
Total,34,21,8,20
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,21
,George W Weiss Jr,John Maher,Frank A Pinto,21
George W Weiss Jr,2,19,20,21
John Maher,,5,0,21
Frank A Pinto,,,1,21
Total,41,24,21,21
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,22
,George W Weiss Jr,Frank A Pinto,John Maher,22
George W Weiss Jr,3,13,14,22
Frank A Pinto,,2,0,22
John Maher,,,1,22
Total,30,15,15,22
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,24
,George W Weiss Jr,John Maher,Frank A Pinto,24
George W Weiss Jr,4,19,12,24
John Maher,,4,0,24
Frank A Pinto,,,1,24
Total,35,23,13,24
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,25
,George W Weiss Jr,Frank A Pinto,John Maher,25
George W Weiss Jr,0,10,6,25
Frank A Pinto,,1,0,25
John Maher,,,0,25
Total,16,11,6,25
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,26
,George W Weiss Jr,John Maher,Frank A Pinto,26
George W Weiss Jr,3,12,9,26
John Maher,,2,0,26
Frank A Pinto,,,1,26
Total,24,14,10,26
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,29
,George W Weiss Jr,John Maher,Frank A Pinto,29
George W Weiss Jr,3,23,12,29
John Maher,,5,0,29
Frank A Pinto,,,1,29
Total,38,28,13,29
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,31
,George W Weiss Jr,John Maher,Frank A Pinto,31
George W Weiss Jr,1,14,5,31
John Maher,,2,0,31
Frank A Pinto,,,3,31
Total,20,16,8,31
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,32
,George W Weiss Jr,John Maher,Frank A Pinto,32
George W Weiss Jr,1,5,5,32
John Maher,,1,0,32
Frank A Pinto,,,0,32
Total,11,6,5,32
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,35
,George W Weiss Jr,Frank A Pinto,John Maher,35
George W Weiss Jr,2,23,18,35
Frank A Pinto,,0,0,35
John Maher,,,5,35
Total,43,23,23,35
,Auditor General - Republican,,Representative In The General Assembly 170th District - Republican,36
,Frank A Pinto,John Maher,George W Weiss Jr,36
Frank A Pinto,2,0,0,36
John Maher,,1,1,36
George W Weiss Jr,,,0,36
Total,2,2,1,36
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,37
,George W Weiss Jr,Frank A Pinto,John Maher,37
George W Weiss Jr,5,12,7,37
Frank A Pinto,,1,0,37
John Maher,,,2,37
Total,24,13,9,37
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,39
,George W Weiss Jr,John Maher,Frank A Pinto,39
George W Weiss Jr,3,19,12,39
John Maher,,3,0,39
Frank A Pinto,,,3,39
Total,34,22,15,39
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,40
,George W Weiss Jr,Frank A Pinto,John Maher,40
George W Weiss Jr,1,4,2,40
Frank A Pinto,,0,0,40
John Maher,,,2,40
Total,7,4,4,40
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,41
,George W Weiss Jr,John Maher,Frank A Pinto,41
George W Weiss Jr,4,39,23,41
John Maher,,12,0,41
Frank A Pinto,,,3,41
Total,66,51,26,41
,Representative In The General Assembly 170th District - Republican,Auditor General - Republican,,43
,George W Weiss Jr,John Maher,Frank A Pinto,43
George W Weiss Jr,2,12,7,43
John Maher,,1,0,43
Frank A Pinto,,,0,43
Total,21,13,7,43
