col_1,col_2,division
,Representative In Congress 13th District - Republican,All
,Joseph James Rooney,All
Joseph James Rooney,692,All
Total,692,All
,Representative In Congress 13th District - Republican,1
,Joseph James Rooney,1
Joseph James Rooney,9,1
Total,9,1
,Representative In Congress 13th District - Republican,2
,Joseph James Rooney,2
Joseph James Rooney,25,2
Total,25,2
,Representative In Congress 13th District - Republican,3
,Joseph James Rooney,3
Joseph James Rooney,2,3
Total,2,3
,Representative In Congress 13th District - Republican,4
,Joseph James Rooney,4
Joseph James Rooney,17,4
Total,17,4
,Representative In Congress 13th District - Republican,5
,Joseph James Rooney,5
Joseph James Rooney,20,5
Total,20,5
,Representative In Congress 13th District - Republican,6
,Joseph James Rooney,6
Joseph James Rooney,63,6
Total,63,6
,Representative In Congress 13th District - Republican,7
,Joseph James Rooney,7
Joseph James Rooney,24,7
Total,24,7
,Representative In Congress 13th District - Republican,8
,Joseph James Rooney,8
Joseph James Rooney,40,8
Total,40,8
,Representative In Congress 13th District - Republican,9
,Joseph James Rooney,9
Joseph James Rooney,32,9
Total,32,9
,Representative In Congress 13th District - Republican,10
,Joseph James Rooney,10
Joseph James Rooney,31,10
Total,31,10
,Representative In Congress 13th District - Republican,11
,Joseph James Rooney,11
Joseph James Rooney,18,11
Total,18,11
,Representative In Congress 13th District - Republican,12
,Joseph James Rooney,12
Joseph James Rooney,19,12
Total,19,12
,Representative In Congress 13th District - Republican,13
,Joseph James Rooney,13
Joseph James Rooney,12,13
Total,12,13
,Representative In Congress 13th District - Republican,14
,Joseph James Rooney,14
Joseph James Rooney,6,14
Total,6,14
,Representative In Congress 13th District - Republican,15
,Joseph James Rooney,15
Joseph James Rooney,17,15
Total,17,15
,Representative In Congress 13th District - Republican,16
,Joseph James Rooney,16
Joseph James Rooney,15,16
Total,15,16
,Representative In Congress 13th District - Republican,17
,Joseph James Rooney,17
Joseph James Rooney,23,17
Total,23,17
,Representative In Congress 13th District - Republican,18
,Joseph James Rooney,18
Joseph James Rooney,11,18
Total,11,18
,Representative In Congress 13th District - Republican,19
,Joseph James Rooney,19
Joseph James Rooney,32,19
Total,32,19
,Representative In Congress 13th District - Republican,20
,Joseph James Rooney,20
Joseph James Rooney,8,20
Total,8,20
,Representative In Congress 13th District - Republican,21
,Joseph James Rooney,21
Joseph James Rooney,10,21
Total,10,21
,Representative In Congress 13th District - Republican,22
,Joseph James Rooney,22
Joseph James Rooney,14,22
Total,14,22
,Representative In Congress 13th District - Republican,23
,Joseph James Rooney,23
Joseph James Rooney,14,23
Total,14,23
,Representative In Congress 13th District - Republican,24
,Joseph James Rooney,24
Joseph James Rooney,6,24
Total,6,24
,Representative In Congress 13th District - Republican,25
,Joseph James Rooney,25
Joseph James Rooney,8,25
Total,8,25
,Representative In Congress 13th District - Republican,26
,Joseph James Rooney,26
Joseph James Rooney,16,26
Total,16,26
,Representative In Congress 13th District - Republican,27
,Joseph James Rooney,27
Joseph James Rooney,9,27
Total,9,27
,Representative In Congress 13th District - Republican,28
,Joseph James Rooney,28
Joseph James Rooney,11,28
Total,11,28
,Representative In Congress 13th District - Republican,29
,Joseph James Rooney,29
Joseph James Rooney,8,29
Total,8,29
,Representative In Congress 13th District - Republican,30
,Joseph James Rooney,30
Joseph James Rooney,19,30
Total,19,30
,Representative In Congress 13th District - Republican,31
,Joseph James Rooney,31
Joseph James Rooney,16,31
Total,16,31
,Representative In Congress 13th District - Republican,32
,Joseph James Rooney,32
Joseph James Rooney,19,32
Total,19,32
,Representative In Congress 13th District - Republican,33
,Joseph James Rooney,33
Joseph James Rooney,13,33
Total,13,33
,Representative In Congress 13th District - Republican,34
,Joseph James Rooney,34
Joseph James Rooney,6,34
Total,6,34
,Representative In Congress 13th District - Republican,35
,Joseph James Rooney,35
Joseph James Rooney,11,35
Total,11,35
,Representative In Congress 13th District - Republican,36
,Joseph James Rooney,36
Joseph James Rooney,14,36
Total,14,36
,Representative In Congress 13th District - Republican,37
,Joseph James Rooney,37
Joseph James Rooney,15,37
Total,15,37
,Representative In Congress 13th District - Republican,38
,Joseph James Rooney,38
Joseph James Rooney,25,38
Total,25,38
,Representative In Congress 13th District - Republican,39
,Joseph James Rooney,39
Joseph James Rooney,19,39
Total,19,39
,Representative In Congress 13th District - Republican,40
,Joseph James Rooney,40
Joseph James Rooney,4,40
Total,4,40
,Representative In Congress 13th District - Republican,41
,Joseph James Rooney,41
Joseph James Rooney,11,41
Total,11,41
