col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,All
,Al Taubenberger,Joseph James Rooney,All
Al Taubenberger,71,487,All
Joseph James Rooney,,28,All
Total,558,515,All
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,1
,Al Taubenberger,Joseph James Rooney,1
Al Taubenberger,3,19,1
Joseph James Rooney,,2,1
Total,22,21,1
,Representative In Congress 13th District - Republican,Representative In The General Assembly 172nd District - Republican,2
,Joseph James Rooney,Al Taubenberger,2
Joseph James Rooney,4,41,2
Al Taubenberger,,2,2
Total,45,43,2
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,3
,Al Taubenberger,Joseph James Rooney,3
Al Taubenberger,2,26,3
Joseph James Rooney,,0,3
Total,28,26,3
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,4
,Al Taubenberger,Joseph James Rooney,4
Al Taubenberger,4,29,4
Joseph James Rooney,,1,4
Total,33,30,4
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,5
,Al Taubenberger,Joseph James Rooney,5
Al Taubenberger,5,29,5
Joseph James Rooney,,0,5
Total,34,29,5
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,6
,Al Taubenberger,Joseph James Rooney,6
Al Taubenberger,5,39,6
Joseph James Rooney,,0,6
Total,44,39,6
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,7
,Al Taubenberger,Joseph James Rooney,7
Al Taubenberger,5,30,7
Joseph James Rooney,,4,7
Total,35,34,7
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,8
,Al Taubenberger,Joseph James Rooney,8
Al Taubenberger,5,22,8
Joseph James Rooney,,0,8
Total,27,22,8
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,9
,Al Taubenberger,Joseph James Rooney,9
Al Taubenberger,5,21,9
Joseph James Rooney,,1,9
Total,26,22,9
,Representative In Congress 13th District - Republican,Representative In The General Assembly 172nd District - Republican,10
,Joseph James Rooney,Al Taubenberger,10
Joseph James Rooney,2,23,10
Al Taubenberger,,0,10
Total,25,23,10
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,11
,Al Taubenberger,Joseph James Rooney,11
Al Taubenberger,7,38,11
Joseph James Rooney,,7,11
Total,45,45,11
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,13
,Al Taubenberger,Joseph James Rooney,13
Al Taubenberger,6,42,13
Joseph James Rooney,,1,13
Total,48,43,13
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,14
,Al Taubenberger,Joseph James Rooney,14
Al Taubenberger,2,29,14
Joseph James Rooney,,0,14
Total,31,29,14
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,15
,Al Taubenberger,Joseph James Rooney,15
Al Taubenberger,3,18,15
Joseph James Rooney,,2,15
Total,21,20,15
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,16
,Al Taubenberger,Joseph James Rooney,16
Al Taubenberger,4,23,16
Joseph James Rooney,,2,16
Total,27,25,16
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,17
,Al Taubenberger,Joseph James Rooney,17
Al Taubenberger,6,16,17
Joseph James Rooney,,1,17
Total,22,17,17
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 13th District - Republican,18
,Al Taubenberger,Joseph James Rooney,18
Al Taubenberger,7,42,18
Joseph James Rooney,,1,18
Total,49,43,18
