col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Mark B Cohen,Numa F St Louis,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Vince Gillen,Leslie S Richards,Louis J Farinella,Caren Gansman Moskowitz,Olivia E Brady,Patrick J Eiding,All
Mark B Cohen,278,0,475,439,397,281,281,283,277,273,270,All
Numa F St Louis,,42,138,119,113,59,58,53,53,56,57,All
Catherine G Scott,,,1,499,483,325,326,316,316,317,308,All
Kelly Lynn Devine,,,,0,483,320,328,314,316,322,307,All
D Gregory Holt,,,,,1,308,314,305,299,305,299,All
Vince Gillen,,,,,,1,315,307,310,312,305,All
Leslie S Richards,,,,,,,0,311,308,315,306,All
Louis J Farinella,,,,,,,,1,301,304,303,All
Caren Gansman Moskowitz,,,,,,,,,0,309,302,All
Olivia E Brady,,,,,,,,,,1,298,All
Patrick J Eiding,,,,,,,,,,,1,All
Total,846,204,617,561,514,344,342,340,333,333,331,All
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,1
,Mark B Cohen,Numa F St Louis,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Leslie S Richards,Louis J Farinella,Caren Gansman Moskowitz,Olivia E Brady,Patrick J Eiding,Vince Gillen,1
Mark B Cohen,20,0,22,21,18,12,13,12,12,12,11,1
Numa F St Louis,,1,11,11,10,7,4,4,4,4,5,1
Kelly Lynn Devine,,,0,28,27,18,16,16,16,16,16,1
Catherine G Scott,,,,0,28,18,16,16,16,15,16,1
D Gregory Holt,,,,,0,18,16,16,16,15,16,1
Leslie S Richards,,,,,,0,16,16,16,16,16,1
Louis J Farinella,,,,,,,0,16,16,15,15,1
Caren Gansman Moskowitz,,,,,,,,0,16,15,15,1
Olivia E Brady,,,,,,,,,0,15,15,1
Patrick J Eiding,,,,,,,,,,0,14,1
Vince Gillen,,,,,,,,,,,0,1
Total,45,14,33,32,28,19,17,16,16,16,16,1
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
,Mark B Cohen,Numa F St Louis,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Vince Gillen,Louis J Farinella,Patrick J Eiding,2
Mark B Cohen,22,0,27,21,20,11,12,11,10,10,8,2
Numa F St Louis,,5,13,7,7,4,3,3,3,2,4,2
Catherine G Scott,,,0,24,25,15,15,14,13,12,12,2
D Gregory Holt,,,,0,24,13,13,13,13,11,11,2
Kelly Lynn Devine,,,,,0,14,14,14,13,11,11,2
Leslie S Richards,,,,,,0,14,14,13,11,12,2
Olivia E Brady,,,,,,,0,14,13,12,11,2
Caren Gansman Moskowitz,,,,,,,,0,13,11,11,2
Vince Gillen,,,,,,,,,0,11,11,2
Louis J Farinella,,,,,,,,,,0,10,2
Patrick J Eiding,,,,,,,,,,,0,2
Total,55,18,40,28,27,15,15,14,13,12,12,2
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,3
,Mark B Cohen,Numa F St Louis,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Louis J Farinella,Olivia E Brady,3
Mark B Cohen,13,0,33,33,29,13,13,12,12,12,12,3
Numa F St Louis,,1,7,5,7,2,2,2,2,2,2,3
Kelly Lynn Devine,,,0,33,34,15,15,14,14,14,14,3
Catherine G Scott,,,,0,33,14,14,14,14,14,14,3
D Gregory Holt,,,,,0,14,14,14,14,14,14,3
Patrick J Eiding,,,,,,0,15,14,14,14,14,3
Vince Gillen,,,,,,,0,14,14,14,14,3
Caren Gansman Moskowitz,,,,,,,,0,14,14,14,3
Leslie S Richards,,,,,,,,,0,14,14,3
Louis J Farinella,,,,,,,,,,0,14,3
Olivia E Brady,,,,,,,,,,,0,3
Total,52,9,40,38,36,15,15,14,14,14,14,3
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,4
,Mark B Cohen,Numa F St Louis,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Vince Gillen,Leslie S Richards,Olivia E Brady,Patrick J Eiding,Caren Gansman Moskowitz,Louis J Farinella,4
Mark B Cohen,11,0,34,35,28,23,21,20,21,20,19,4
Numa F St Louis,,1,11,10,10,3,3,2,1,1,1,4
Catherine G Scott,,,0,38,36,24,22,19,20,19,19,4
Kelly Lynn Devine,,,,0,36,22,21,21,19,20,19,4
D Gregory Holt,,,,,0,20,20,19,18,19,19,4
Vince Gillen,,,,,,0,23,21,22,21,20,4
Leslie S Richards,,,,,,,0,21,20,20,20,4
Olivia E Brady,,,,,,,,0,19,20,19,4
Patrick J Eiding,,,,,,,,,0,19,19,4
Caren Gansman Moskowitz,,,,,,,,,,0,19,4
Louis J Farinella,,,,,,,,,,,0,4
Total,53,14,45,45,38,26,24,22,22,21,20,4
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In The General Assembly 202nd District - Democrat,,5
,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Vince Gillen,Louis J Farinella,Olivia E Brady,Patrick J Eiding,Leslie S Richards,Caren Gansman Moskowitz,Mark B Cohen,Numa F St Louis,5
Catherine G Scott,0,39,39,23,24,23,23,24,22,31,15,5
D Gregory Holt,,0,40,25,23,25,22,24,21,27,15,5
Kelly Lynn Devine,,,0,24,23,23,23,24,21,24,17,5
Vince Gillen,,,,0,22,24,22,23,20,16,10,5
Louis J Farinella,,,,,0,21,22,22,21,15,9,5
Olivia E Brady,,,,,,0,21,22,20,15,9,5
Patrick J Eiding,,,,,,,1,22,22,14,9,5
Leslie S Richards,,,,,,,,0,21,15,8,5
Caren Gansman Moskowitz,,,,,,,,,0,13,8,5
Mark B Cohen,,,,,,,,,,10,0,5
Numa F St Louis,,,,,,,,,,,5,5
Total,47,43,42,27,25,25,25,24,22,45,23,5
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,6
,Mark B Cohen,Numa F St Louis,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Louis J Farinella,Patrick J Eiding,6
Mark B Cohen,19,0,22,20,19,14,14,13,13,13,13,6
Numa F St Louis,,1,9,7,7,2,2,3,2,2,2,6
Catherine G Scott,,,0,25,25,15,15,15,15,15,15,6
Kelly Lynn Devine,,,,0,25,16,16,15,15,15,15,6
D Gregory Holt,,,,,0,15,15,15,15,15,15,6
Leslie S Richards,,,,,,0,16,15,15,15,15,6
Olivia E Brady,,,,,,,0,15,15,15,15,6
Vince Gillen,,,,,,,,0,15,15,15,6
Caren Gansman Moskowitz,,,,,,,,,0,15,15,6
Louis J Farinella,,,,,,,,,,0,15,6
Patrick J Eiding,,,,,,,,,,,0,6
Total,44,11,31,27,26,16,16,16,15,15,15,6
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,7
,Mark B Cohen,Numa F St Louis,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Leslie S Richards,Patrick J Eiding,Caren Gansman Moskowitz,Olivia E Brady,Vince Gillen,Louis J Farinella,7
Mark B Cohen,8,0,21,13,14,7,7,7,7,7,5,7
Numa F St Louis,,1,11,9,7,4,4,3,3,3,4,7
Catherine G Scott,,,0,19,18,9,8,8,9,9,8,7
D Gregory Holt,,,,0,18,9,9,8,8,8,9,7
Kelly Lynn Devine,,,,,0,8,8,8,8,8,8,7
Leslie S Richards,,,,,,0,10,8,9,9,9,7
Patrick J Eiding,,,,,,,0,9,9,8,9,7
Caren Gansman Moskowitz,,,,,,,,0,9,9,8,7
Olivia E Brady,,,,,,,,,0,9,8,7
Vince Gillen,,,,,,,,,,0,8,7
Louis J Farinella,,,,,,,,,,,0,7
Total,36,14,32,22,21,11,11,10,10,10,9,7
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,8
,Mark B Cohen,Numa F St Louis,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Patrick J Eiding,Leslie S Richards,Olivia E Brady,8
Mark B Cohen,4,0,11,9,8,8,7,6,6,5,5,8
Numa F St Louis,,1,4,3,3,2,2,2,2,2,2,8
Catherine G Scott,,,0,11,11,9,8,8,8,7,7,8
D Gregory Holt,,,,0,11,8,7,7,7,7,7,8
Kelly Lynn Devine,,,,,0,7,7,7,7,7,7,8
Louis J Farinella,,,,,,0,8,8,8,7,7,8
Vince Gillen,,,,,,,0,7,7,7,7,8
Caren Gansman Moskowitz,,,,,,,,0,8,7,7,8
Patrick J Eiding,,,,,,,,,0,7,7,8
Leslie S Richards,,,,,,,,,,0,7,8
Olivia E Brady,,,,,,,,,,,0,8
Total,17,5,15,12,11,10,9,8,8,7,7,8
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,9
