col_1,col_2,division
,Representative In The General Assembly 173rd District - Democrat,All
,Michael Patrick Mcgeehan,All
Michael Patrick Mcgeehan,150,All
Total,150,All
,Representative In The General Assembly 173rd District - Democrat,4
,Michael Patrick Mcgeehan,4
Michael Patrick Mcgeehan,45,4
Total,45,4
,Representative In The General Assembly 173rd District - Democrat,5
,Michael Patrick Mcgeehan,5
Michael Patrick Mcgeehan,43,5
Total,43,5
,Representative In The General Assembly 173rd District - Democrat,10
,Michael Patrick Mcgeehan,10
Michael Patrick Mcgeehan,27,10
Total,27,10
,Representative In The General Assembly 173rd District - Democrat,28
,Michael Patrick Mcgeehan,28
Michael Patrick Mcgeehan,35,28
Total,35,28
