col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Andrew P Toy,Stephen A Cozen,Jerry T Jordan,Raye E Johnson,Eleanor M Dezzi,Michelle W Singer,Heather Steinmiller,William S Leopold,Nancy Astor Fox,Bob Casey Jr,Joseph John Vodvarka,All
Kenyatta J Johnson,8,"1,090","1,033",997,959,815,673,680,662,657,659,639,630,624,628,611,607,849,357,All
Blondell Reynolds Brown,,6,997,955,934,804,664,655,643,637,634,617,611,598,607,600,586,772,331,All
Cindy Bass,,,2,973,936,719,642,653,642,634,625,608,608,591,608,599,587,684,331,All
Jacquelyn Manns Smalley,,,,0,918,685,616,632,617,620,608,597,593,582,594,588,573,654,320,All
Mark Alan Aronchick,,,,,2,653,613,610,618,625,602,597,593,575,597,595,569,620,323,All
Vincent J Hughes,,,,,,5,700,701,679,671,661,636,628,625,629,618,611,668,196,All
Jerome W Mondesire,,,,,,,0,646,647,648,619,601,602,583,600,593,573,505,179,All
Joseph C Meade,,,,,,,,0,666,651,613,608,608,584,607,603,579,502,175,All
Andrew P Toy,,,,,,,,,0,656,609,605,610,584,603,602,581,488,179,All
Stephen A Cozen,,,,,,,,,,1,610,610,605,587,610,603,584,478,186,All
Jerry T Jordan,,,,,,,,,,,0,626,625,606,621,618,594,478,172,All
Raye E Johnson,,,,,,,,,,,,0,625,594,620,615,592,452,177,All
Eleanor M Dezzi,,,,,,,,,,,,,0,597,622,615,588,448,175,All
Michelle W Singer,,,,,,,,,,,,,,0,601,588,596,458,167,All
Heather Steinmiller,,,,,,,,,,,,,,,0,610,589,445,173,All
William S Leopold,,,,,,,,,,,,,,,,1,584,435,170,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,440,165,All
Bob Casey Jr,,,,,,,,,,,,,,,,,,222,0,All
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,60,All
Total,"1,295","1,214","1,084","1,031",999,970,730,724,708,704,685,663,656,653,652,639,636,"1,222",464,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Mark Alan Aronchick,Andrew P Toy,Jerome W Mondesire,Eleanor M Dezzi,Joseph C Meade,Raye E Johnson,Stephen A Cozen,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,Jerry T Jordan,William S Leopold,Bob Casey Jr,Joseph John Vodvarka,1
Kenyatta J Johnson,1,52,50,51,40,43,31,31,29,30,30,29,25,24,21,24,24,50,17,1
Blondell Reynolds Brown,,0,43,43,37,40,27,28,25,27,26,26,23,23,20,22,23,40,12,1
Cindy Bass,,,0,47,30,39,29,29,28,29,26,28,23,22,22,23,22,34,14,1
Jacquelyn Manns Smalley,,,,0,29,39,28,28,27,27,26,27,25,23,21,23,22,34,14,1
Vincent J Hughes,,,,,1,28,28,29,26,30,29,26,22,24,21,23,23,36,5,1
Mark Alan Aronchick,,,,,,1,25,25,23,23,23,24,20,20,20,21,22,30,12,1
Andrew P Toy,,,,,,,0,26,23,25,22,27,20,20,20,20,19,24,6,1
Jerome W Mondesire,,,,,,,,0,24,27,24,26,21,22,22,21,21,22,7,1
Eleanor M Dezzi,,,,,,,,,0,24,27,24,23,22,23,23,23,23,6,1
Joseph C Meade,,,,,,,,,,0,24,25,21,21,20,22,21,23,5,1
Raye E Johnson,,,,,,,,,,,0,22,22,24,22,24,23,23,6,1
Stephen A Cozen,,,,,,,,,,,,0,20,20,21,20,20,21,7,1
Michelle W Singer,,,,,,,,,,,,,0,21,21,20,19,19,5,1
Heather Steinmiller,,,,,,,,,,,,,,0,19,21,20,19,4,1
Nancy Astor Fox,,,,,,,,,,,,,,,0,19,19,17,6,1
Jerry T Jordan,,,,,,,,,,,,,,,,0,23,18,4,1
William S Leopold,,,,,,,,,,,,,,,,,0,18,4,1
Bob Casey Jr,,,,,,,,,,,,,,,,,,8,0,1
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,1,1
Total,71,55,51,51,46,45,32,32,31,31,31,30,26,25,25,24,24,65,19,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Stephen A Cozen,Jerome W Mondesire,Joseph C Meade,Andrew P Toy,Jerry T Jordan,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,William S Leopold,Heather Steinmiller,Eleanor M Dezzi,Bob Casey Jr,Joseph John Vodvarka,2
Kenyatta J Johnson,1,56,54,50,46,36,32,29,29,28,28,25,25,27,26,25,24,46,13,2
Blondell Reynolds Brown,,1,51,50,46,35,28,31,29,27,26,25,23,25,26,24,24,43,11,2
Cindy Bass,,,1,46,46,31,29,27,27,26,24,24,22,24,24,24,23,39,11,2
Mark Alan Aronchick,,,,0,42,29,28,27,28,27,24,22,22,24,25,24,24,37,10,2
Jacquelyn Manns Smalley,,,,,0,25,23,22,22,21,21,21,18,21,20,21,20,37,9,2
Vincent J Hughes,,,,,,0,32,32,32,29,28,28,26,26,27,25,24,29,7,2
Stephen A Cozen,,,,,,,0,29,30,30,26,25,26,27,27,26,25,23,7,2
Jerome W Mondesire,,,,,,,,0,29,28,26,25,24,25,27,25,25,22,6,2
Joseph C Meade,,,,,,,,,0,29,26,25,24,26,27,25,25,22,6,2
Andrew P Toy,,,,,,,,,,0,25,23,24,25,26,24,24,19,8,2
Jerry T Jordan,,,,,,,,,,,0,25,23,27,26,25,25,21,6,2
Michelle W Singer,,,,,,,,,,,,0,26,25,25,24,23,23,4,2
Nancy Astor Fox,,,,,,,,,,,,,0,24,25,23,22,21,5,2
Raye E Johnson,,,,,,,,,,,,,,0,26,25,25,20,6,2
William S Leopold,,,,,,,,,,,,,,,0,25,25,19,7,2
Heather Steinmiller,,,,,,,,,,,,,,,,0,25,19,5,2
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,18,5,2
Bob Casey Jr,,,,,,,,,,,,,,,,,,10,0,2
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,5,2
Total,65,60,56,51,48,43,34,33,33,31,29,29,28,28,28,26,25,61,19,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Heather Steinmiller,Michelle W Singer,Stephen A Cozen,Andrew P Toy,Eleanor M Dezzi,William S Leopold,Nancy Astor Fox,Raye E Johnson,Bob Casey Jr,Joseph John Vodvarka,3
Kenyatta J Johnson,0,53,51,49,48,43,41,42,40,40,39,37,36,37,37,36,35,43,16,3
Blondell Reynolds Brown,,0,49,46,46,42,40,40,38,38,36,37,36,37,37,36,35,40,13,3
Cindy Bass,,,0,46,45,39,37,39,36,37,36,35,34,35,36,35,34,37,12,3
Jacquelyn Manns Smalley,,,,0,46,36,35,36,34,35,33,34,34,34,34,33,33,35,12,3
Mark Alan Aronchick,,,,,0,35,34,34,33,35,32,34,34,34,34,33,33,34,13,3
Vincent J Hughes,,,,,,1,41,40,40,38,37,38,37,37,37,36,35,36,8,3
Jerome W Mondesire,,,,,,,0,40,38,37,37,38,37,37,36,35,35,32,8,3
Jerry T Jordan,,,,,,,,0,38,36,36,36,35,36,37,36,35,32,8,3
Joseph C Meade,,,,,,,,,0,37,36,37,36,36,36,36,34,31,7,3
Heather Steinmiller,,,,,,,,,,0,37,37,36,37,36,35,35,29,8,3
Michelle W Singer,,,,,,,,,,,0,35,34,35,34,34,33,28,8,3
