col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Robert A Brady,Cindy Bass,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Vincent J Hughes,Michelle W Singer,Eleanor M Dezzi,Nancy Astor Fox,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Stephen A Cozen,William S Leopold,Heather Steinmiller,Raye E Johnson,All
Robert A Brady,"1,865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Cindy Bass,,0,34,34,35,34,26,28,27,26,25,23,24,24,24,24,23,23,All
Kenyatta J Johnson,,,3,33,31,33,22,23,23,22,22,21,21,22,21,21,21,22,All
Blondell Reynolds Brown,,,,2,32,33,22,23,22,23,21,22,21,22,22,21,21,21,All
Mark Alan Aronchick,,,,,1,32,25,24,23,24,22,23,22,22,24,21,22,21,All
Jacquelyn Manns Smalley,,,,,,0,22,23,22,22,21,22,21,23,22,21,21,21,All
Andrew P Toy,,,,,,,3,26,25,25,24,24,23,24,25,23,23,22,All
Vincent J Hughes,,,,,,,,0,26,25,24,24,24,25,25,24,23,23,All
Michelle W Singer,,,,,,,,,0,26,26,22,24,24,23,24,24,24,All
Eleanor M Dezzi,,,,,,,,,,0,24,23,24,23,24,23,24,23,All
Nancy Astor Fox,,,,,,,,,,,0,22,23,23,22,24,23,24,All
Jerome W Mondesire,,,,,,,,,,,,1,22,23,24,22,22,22,All
Jerry T Jordan,,,,,,,,,,,,,0,22,23,24,24,23,All
Joseph C Meade,,,,,,,,,,,,,,0,23,23,22,22,All
Stephen A Cozen,,,,,,,,,,,,,,,0,22,23,22,All
William S Leopold,,,,,,,,,,,,,,,,0,23,23,All
Heather Steinmiller,,,,,,,,,,,,,,,,,0,23,All
Raye E Johnson,,,,,,,,,,,,,,,,,,0,All
Total,"1,865",41,38,36,36,34,31,29,28,27,26,25,25,25,25,25,24,24,All
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,1
Robert A Brady,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,1
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,1
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,1
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,1
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,1
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,1
William S Leopold,,,,,,,,,,,,,,,,,,0,1
Total,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,2
Robert A Brady,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,2
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,2
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,2
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,2
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,2
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,2
William S Leopold,,,,,,,,,,,,,,,,,,0,2
Total,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,3
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,3
Robert A Brady,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,3
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,3
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,3
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,3
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,3
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,3
William S Leopold,,,,,,,,,,,,,,,,,,0,3
Total,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,4
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,4
Robert A Brady,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,4
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,4
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,4
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,4
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,4
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,4
William S Leopold,,,,,,,,,,,,,,,,,,0,4
Total,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,5
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,5
Robert A Brady,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,5
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,5
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,5
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,5
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,5
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,5
William S Leopold,,,,,,,,,,,,,,,,,,0,5
Total,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,6
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,6
Robert A Brady,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Blondell Reynolds Brown,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Cindy Bass,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Eleanor M Dezzi,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Heather Steinmiller,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jacquelyn Manns Smalley,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Jerome W Mondesire,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Jerry T Jordan,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Joseph C Meade,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Kenyatta J Johnson,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Mark Alan Aronchick,,,,,,,,,,,,0,0,0,0,0,0,0,6
Michelle W Singer,,,,,,,,,,,,,0,0,0,0,0,0,6
Nancy Astor Fox,,,,,,,,,,,,,,0,0,0,0,0,6
Raye E Johnson,,,,,,,,,,,,,,,0,0,0,0,6
Stephen A Cozen,,,,,,,,,,,,,,,,0,0,0,6
Vincent J Hughes,,,,,,,,,,,,,,,,,0,0,6
William S Leopold,,,,,,,,,,,,,,,,,,0,6
Total,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
,Representative In Congress 1st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,7
,Robert A Brady,Andrew P Toy,Blondell Reynolds Brown,Cindy Bass,Eleanor M Dezzi,Heather Steinmiller,Jacquelyn Manns Smalley,Jerome W Mondesire,Jerry T Jordan,Joseph C Meade,Kenyatta J Johnson,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Vincent J Hughes,William S Leopold,7
Robert A Brady,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Andrew P Toy,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
