col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Robert M Mccord,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Robert M Mccord,104,591,571,555,556,533,398,393,390,390,385,All
Ted Kirsch,,4,593,594,604,580,420,417,413,414,408,All
Anthony Hardy Williams,,,5,590,569,566,423,420,409,413,414,All
Ryan N Boyer,,,,10,579,572,414,413,407,411,411,All
Mindy M Posoff,,,,,5,568,415,408,410,409,404,All
Elizabeth A Washo,,,,,,0,402,401,398,397,394,All
Kathryn Sylvia Huggins,,,,,,,1,424,423,425,422,All
Christine M Tartaglione,,,,,,,,0,418,422,420,All
Deborah E Landau,,,,,,,,,1,419,414,All
Sekela Coles,,,,,,,,,,0,420,All
Thaddeus Kirkland,,,,,,,,,,,0,All
Total,774,668,652,639,627,600,450,444,443,438,437,All
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Robert M Mccord,Anthony Hardy Williams,Ryan N Boyer,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Thaddeus Kirkland,Christine M Tartaglione,Sekela Coles,Deborah E Landau,1
Robert M Mccord,15,46,46,46,44,42,36,35,35,34,33,1
Anthony Hardy Williams,,0,48,47,47,44,35,35,35,33,33,1
Ryan N Boyer,,,0,47,48,44,35,34,35,33,33,1
Ted Kirsch,,,,0,46,43,34,32,33,32,32,1
Mindy M Posoff,,,,,1,44,35,34,35,33,33,1
Elizabeth A Washo,,,,,,0,32,32,33,31,31,1
Kathryn Sylvia Huggins,,,,,,,0,33,34,32,32,1
Thaddeus Kirkland,,,,,,,,0,34,34,33,1
Christine M Tartaglione,,,,,,,,,0,33,33,1
Sekela Coles,,,,,,,,,,0,33,1
Deborah E Landau,,,,,,,,,,,0,1
Total,68,51,50,50,49,46,36,36,35,34,33,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,State Treasurer - Democrat,2
,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Deborah E Landau,Christine M Tartaglione,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Robert M Mccord,2
Ryan N Boyer,1,107,106,106,107,88,87,87,85,85,100,2
Ted Kirsch,,0,102,106,105,89,86,86,86,85,99,2
Anthony Hardy Williams,,,0,101,102,85,83,84,82,82,97,2
Elizabeth A Washo,,,,0,104,88,85,85,85,84,97,2
Mindy M Posoff,,,,,0,87,86,86,85,85,97,2
Deborah E Landau,,,,,,0,86,87,87,86,82,2
Christine M Tartaglione,,,,,,,0,86,85,85,81,2
Thaddeus Kirkland,,,,,,,,0,86,86,80,2
Kathryn Sylvia Huggins,,,,,,,,,0,85,81,2
Sekela Coles,,,,,,,,,,0,79,2
Robert M Mccord,,,,,,,,,,,6,2
Total,113,109,108,107,107,90,88,88,87,86,111,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,State Treasurer - Democrat,3
,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Ted Kirsch,Elizabeth A Washo,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Christine M Tartaglione,Sekela Coles,Robert M Mccord,3
Anthony Hardy Williams,1,83,76,77,73,58,60,60,58,57,70,3
Ryan N Boyer,,0,79,80,73,60,60,61,59,58,68,3
Mindy M Posoff,,,1,81,74,62,61,60,59,59,68,3
Ted Kirsch,,,,0,74,60,59,59,58,57,69,3
Elizabeth A Washo,,,,,0,54,54,53,53,53,62,3
Deborah E Landau,,,,,,0,64,64,62,62,52,3
Kathryn Sylvia Huggins,,,,,,,0,63,62,61,51,3
Thaddeus Kirkland,,,,,,,,0,61,60,51,3
Christine M Tartaglione,,,,,,,,,0,60,49,3
Sekela Coles,,,,,,,,,,0,51,3
Robert M Mccord,,,,,,,,,,,2,3
Total,89,86,84,84,75,67,66,66,63,63,80,3
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Robert M Mccord,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Ryan N Boyer,Elizabeth A Washo,Deborah E Landau,Christine M Tartaglione,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,4
