col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Bobby Henon,385,"1,228",546,497,317,280,200,204,174,All
Christine Hope,,105,401,343,160,156,131,115,96,All
Christian Dicicco,,,31,196,112,67,75,82,85,All
Sharon Williams Losier,,,,22,107,119,63,41,48,All
Matthew Perks,,,,,17,120,46,71,41,All
Joffie C Pittman,,,,,,13,42,82,23,All
Gary S Silver,,,,,,,17,50,38,All
Daniel R Sulman,,,,,,,,11,20,All
Franklin A Bennett Iii,,,,,,,,,3,All
Total,"2,122","1,445",655,577,404,354,273,269,198,All
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Bobby Henon,Christine Hope,Christian Dicicco,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Joffie C Pittman,Franklin A Bennett Iii,Gary S Silver,1
Bobby Henon,26,83,35,24,21,17,14,11,10,1
Christine Hope,,8,24,11,19,5,8,3,7,1
Christian Dicicco,,,3,9,11,7,3,5,2,1
Matthew Perks,,,,1,4,11,5,6,4,1
Sharon Williams Losier,,,,,1,1,4,1,1,1
Daniel R Sulman,,,,,,0,6,2,3,1
Joffie C Pittman,,,,,,,2,0,3,1
Franklin A Bennett Iii,,,,,,,,0,1,1
Gary S Silver,,,,,,,,,0,1
Total,140,95,42,28,24,19,18,12,12,1
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,2
Bobby Henon,28,86,38,27,25,18,8,8,5,2
Christine Hope,,5,20,17,12,15,7,2,5,2
Christian Dicicco,,,1,10,6,5,5,7,2,2
Sharon Williams Losier,,,,0,8,8,1,1,1,2
Matthew Perks,,,,,2,8,1,3,1,2
Joffie C Pittman,,,,,,0,1,2,0,2
Gary S Silver,,,,,,,0,2,1,2
Franklin A Bennett Iii,,,,,,,,0,0,2
Daniel R Sulman,,,,,,,,,0,2
Total,153,99,42,30,29,20,10,9,6,2
,District Council 6th District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Bobby Henon,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,3
Bobby Henon,15,27,18,17,12,7,7,6,5,3
Christine Hope,,3,12,8,5,0,4,2,1,3
