col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Kevin M Dougherty,657,687,"1,114",769,358,179,"1,187",929,"1,025",606,467,301,217,211,All
David Wecht,,161,534,428,87,90,919,747,525,190,326,123,96,79,All
Anne E Lazarus,,,55,534,233,121,791,660,758,380,308,180,228,158,All
Christine Donohue,,,,121,125,72,741,527,499,275,347,157,126,108,All
Dwayne D Woodruff,,,,,29,40,278,247,218,107,100,74,85,59,All
John Henry Foradora,,,,,,16,120,102,127,60,63,89,41,32,All
Sharon Williams Losier,,,,,,,42,944,831,292,323,155,80,100,All
Joffie C Pittman,,,,,,,,22,619,176,345,82,162,49,All
Christine Hope,,,,,,,,,13,283,151,142,88,111,All
Christian Dicicco,,,,,,,,,,17,95,77,53,62,All
Matthew Perks,,,,,,,,,,,9,80,116,52,All
Gary S Silver,,,,,,,,,,,,5,49,54,All
Daniel R Sulman,,,,,,,,,,,,,2,33,All
Franklin A Bennett Iii,,,,,,,,,,,,,,1,All
Total,"3,085","1,612","1,594","1,464",532,312,"1,994","1,510","1,374",741,738,407,326,265,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,1
Kevin M Dougherty,20,40,26,20,8,3,28,34,21,22,19,11,10,4,1
Anne E Lazarus,,2,23,16,10,4,25,30,20,14,16,14,7,4,1
Christine Donohue,,,5,13,2,1,24,20,16,13,13,7,3,5,1
David Wecht,,,,6,4,1,25,13,20,13,12,5,3,2,1
Dwayne D Woodruff,,,,,1,0,6,7,8,2,2,4,1,2,1
John Henry Foradora,,,,,,0,0,3,2,0,1,2,2,0,1
Sharon Williams Losier,,,,,,,1,22,24,11,8,2,0,0,1
Christine Hope,,,,,,,,0,15,5,14,8,5,3,1
Joffie C Pittman,,,,,,,,,0,10,6,8,1,3,1
