col_1,col_2,col_3,division
,District Council 10th District - Republican,Sheriff - Republican,1
,Brian J O Neill,Christopher Sawyer,1
Brian J O Neill,1,7,1
Christopher Sawyer,,0,1
Total,8,7,1
,District Council 10th District - Republican,Sheriff - Republican,2
,Brian J O Neill,Christopher Sawyer,2
Brian J O Neill,0,7,2
Christopher Sawyer,,0,2
Total,7,7,2
,District Council 10th District - Republican,Sheriff - Republican,3
,Brian J O Neill,Christopher Sawyer,3
Brian J O Neill,6,22,3
Christopher Sawyer,,1,3
Total,28,23,3
,District Council 10th District - Republican,Sheriff - Republican,4
,Brian J O Neill,Christopher Sawyer,4
Brian J O Neill,24,54,4
Christopher Sawyer,,6,4
Total,78,60,4
,Sheriff - Republican,District Council 10th District - Republican,5
,Christopher Sawyer,Brian J O Neill,5
Christopher Sawyer,9,21,5
Brian J O Neill,,4,5
Total,30,25,5
,District Council 10th District - Republican,Sheriff - Republican,6
,Brian J O Neill,Christopher Sawyer,6
Brian J O Neill,6,19,6
Christopher Sawyer,,4,6
Total,25,23,6
,District Council 10th District - Republican,Sheriff - Republican,7
,Brian J O Neill,Christopher Sawyer,7
Brian J O Neill,12,20,7
Christopher Sawyer,,3,7
Total,32,23,7
,Sheriff - Republican,District Council 10th District - Republican,8
,Christopher Sawyer,Brian J O Neill,8
Christopher Sawyer,2,11,8
Brian J O Neill,,0,8
Total,13,11,8
,District Council 10th District - Republican,Sheriff - Republican,9
,Brian J O Neill,Christopher Sawyer,9
Brian J O Neill,5,25,9
Christopher Sawyer,,5,9
Total,30,30,9
,District Council 10th District - Republican,Sheriff - Republican,10
,Brian J O Neill,Christopher Sawyer,10
Brian J O Neill,4,24,10
Christopher Sawyer,,4,10
Total,28,28,10
,District Council 10th District - Republican,Sheriff - Republican,11
,Brian J O Neill,Christopher Sawyer,11
Brian J O Neill,8,18,11
Christopher Sawyer,,8,11
Total,26,26,11
,Sheriff - Republican,District Council 10th District - Republican,12
,Christopher Sawyer,Brian J O Neill,12
Christopher Sawyer,9,19,12
Brian J O Neill,,1,12
Total,28,20,12
,Sheriff - Republican,District Council 10th District - Republican,13
,Christopher Sawyer,Brian J O Neill,13
Christopher Sawyer,10,21,13
Brian J O Neill,,5,13
Total,31,26,13
,District Council 10th District - Republican,Sheriff - Republican,14
,Brian J O Neill,Christopher Sawyer,14
Brian J O Neill,3,11,14
Christopher Sawyer,,1,14
Total,14,12,14
,Sheriff - Republican,District Council 10th District - Republican,15
,Christopher Sawyer,Brian J O Neill,15
Christopher Sawyer,2,3,15
Brian J O Neill,,1,15
Total,5,4,15
,District Council 10th District - Republican,Sheriff - Republican,16
,Brian J O Neill,Christopher Sawyer,16
Brian J O Neill,11,46,16
Christopher Sawyer,,8,16
Total,57,54,16
,District Council 10th District - Republican,Sheriff - Republican,17
,Brian J O Neill,Christopher Sawyer,17
Brian J O Neill,5,15,17
Christopher Sawyer,,1,17
Total,20,16,17
,Sheriff - Republican,District Council 10th District - Republican,18
,Christopher Sawyer,Brian J O Neill,18
Christopher Sawyer,3,5,18
Brian J O Neill,,2,18
Total,8,7,18
,Sheriff - Republican,District Council 10th District - Republican,19
,Christopher Sawyer,Brian J O Neill,19
Christopher Sawyer,13,21,19
Brian J O Neill,,5,19
Total,34,26,19
,District Council 10th District - Republican,Sheriff - Republican,20
,Brian J O Neill,Christopher Sawyer,20
Brian J O Neill,1,15,20
Christopher Sawyer,,0,20
Total,16,15,20
,District Council 10th District - Republican,Sheriff - Republican,21
,Brian J O Neill,Christopher Sawyer,21
Brian J O Neill,13,34,21
Christopher Sawyer,,7,21
Total,47,41,21
,District Council 10th District - Republican,Sheriff - Republican,22
,Brian J O Neill,Christopher Sawyer,22
