col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Mark F Squilla,Christian Dicicco,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,All
Mark F Squilla,668,"1,087",588,508,419,355,314,139,98,All
Christian Dicicco,,284,421,164,203,113,107,75,54,All
Christine Hope,,,40,171,238,75,57,58,48,All
Joffie C Pittman,,,,18,146,259,252,24,21,All
Sharon Williams Losier,,,,,21,79,33,38,27,All
Matthew Perks,,,,,,11,201,31,21,All
Daniel R Sulman,,,,,,,5,18,15,All
Gary S Silver,,,,,,,,13,18,All
Franklin A Bennett Iii,,,,,,,,,5,All
Total,"2,398","1,488",754,613,481,438,385,175,114,All
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Mark F Squilla,Christian Dicicco,Christine Hope,Joffie C Pittman,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,1
Mark F Squilla,24,42,24,19,15,15,13,6,1,1
Christian Dicicco,,24,22,6,5,6,3,6,2,1
Christine Hope,,,2,4,2,10,3,2,0,1
Joffie C Pittman,,,,0,14,4,9,2,0,1
Daniel R Sulman,,,,,0,2,10,1,0,1
Sharon Williams Losier,,,,,,0,2,0,1,1
Matthew Perks,,,,,,,0,2,0,1
Gary S Silver,,,,,,,,0,1,1
Franklin A Bennett Iii,,,,,,,,,0,1
Total,92,75,37,25,19,17,15,9,2,1
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Mark F Squilla,Christian Dicicco,Joffie C Pittman,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,2
Mark F Squilla,19,53,27,27,25,24,20,5,3,2
Christian Dicicco,,20,6,20,6,16,3,4,2,2
Joffie C Pittman,,,4,6,17,5,17,1,0,2
Christine Hope,,,,1,6,16,2,1,2,2
Daniel R Sulman,,,,,1,4,15,1,1,2
Sharon Williams Losier,,,,,,2,1,1,0,2
Matthew Perks,,,,,,,2,1,0,2
Gary S Silver,,,,,,,,0,1,2
Franklin A Bennett Iii,,,,,,,,,0,2
Total,108,78,35,32,32,28,25,5,3,2
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Mark F Squilla,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,3
Mark F Squilla,29,72,46,27,23,22,15,5,4,3
Christian Dicicco,,44,38,8,9,5,7,2,3,3
Christine Hope,,,2,8,7,1,11,2,1,3
