col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Allan Domb,Ed Neilson,Helen Gym,Sherrie Cohen,Frank Rizzo,William K Greenlee,Paul Steinke,Derek S Green,Thomas Wyatt,Blondell Reynolds Brown,Jenne Ayers,Isaiah Thomas,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Todd Eagen,Michael Wojcik,All
Allan Domb,82,265,291,302,342,232,355,183,229,118,149,125,84,107,72,67,339,340,All
Ed Neilson,,155,207,236,238,318,157,163,97,157,47,91,107,38,77,22,280,222,All
Helen Gym,,,36,357,178,218,263,147,173,119,113,123,117,93,92,22,304,218,All
Sherrie Cohen,,,,24,222,263,219,152,119,170,129,72,96,105,82,34,338,233,All
Frank Rizzo,,,,,54,216,170,121,125,84,93,54,84,60,72,35,249,304,All
William K Greenlee,,,,,,16,154,186,71,180,38,74,137,28,75,23,276,176,All
Paul Steinke,,,,,,,14,154,254,64,80,154,66,48,48,35,214,243,All
Derek S Green,,,,,,,,19,166,100,104,125,83,53,82,77,293,186,All
Thomas Wyatt,,,,,,,,,13,53,81,142,51,69,38,39,159,182,All
Blondell Reynolds Brown,,,,,,,,,,6,58,57,120,45,35,31,189,115,All
Jenne Ayers,,,,,,,,,,,11,38,23,102,62,58,143,141,All
Isaiah Thomas,,,,,,,,,,,,5,99,18,14,10,104,122,All
W Wilson Goode Jr,,,,,,,,,,,,,0,21,9,17,135,83,All
Carla M Cain,,,,,,,,,,,,,,7,54,25,109,94,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,14,114,82,All
Wilson Alexander,,,,,,,,,,,,,,,,3,68,60,All
Todd Eagen,,,,,,,,,,,,,,,,,58,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,46,All
Total,"1,057",897,792,792,776,681,654,610,505,402,359,346,317,257,232,159,922,808,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Ed Neilson,Allan Domb,Helen Gym,William K Greenlee,Frank Rizzo,Paul Steinke,Sherrie Cohen,Derek S Green,Isaiah Thomas,Thomas Wyatt,Marnie Aument Loughrey,Jenne Ayers,W Wilson Goode Jr,Blondell Reynolds Brown,Carla M Cain,Wilson Alexander,Todd Eagen,Michael Wojcik,1
Ed Neilson,9,11,11,17,15,9,11,7,6,4,4,2,3,2,0,2,12,7,1
Allan Domb,,1,16,12,16,18,7,9,9,10,3,5,3,3,2,1,14,15,1
Helen Gym,,,0,9,8,14,15,7,7,6,6,6,7,5,3,2,14,10,1
William K Greenlee,,,,0,11,7,12,7,9,2,6,3,6,9,0,3,15,10,1
Frank Rizzo,,,,,1,6,6,3,5,4,5,5,3,0,3,1,13,9,1
Paul Steinke,,,,,,0,6,13,10,14,3,1,2,2,0,1,9,12,1
Sherrie Cohen,,,,,,,0,5,5,2,7,3,8,3,5,3,15,5,1
Derek S Green,,,,,,,,0,9,9,5,3,1,2,1,3,12,8,1
Isaiah Thomas,,,,,,,,,0,6,2,2,4,1,1,0,7,6,1
Thomas Wyatt,,,,,,,,,,0,2,0,1,1,1,2,5,7,1
Marnie Aument Loughrey,,,,,,,,,,,0,6,0,0,3,1,9,4,1
Jenne Ayers,,,,,,,,,,,,0,0,2,4,1,8,5,1
W Wilson Goode Jr,,,,,,,,,,,,,0,3,1,0,7,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,,0,0,2,4,5,1
Carla M Cain,,,,,,,,,,,,,,,0,0,5,2,1
Wilson Alexander,,,,,,,,,,,,,,,,0,3,2,1
Todd Eagen,,,,,,,,,,,,,,,,,1,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,1,1
Total,44,39,36,34,32,29,27,23,23,18,14,13,11,9,8,6,39,27,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
