col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Isaiah Thomas,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Sherrie Cohen,Helen Gym,William K Greenlee,Thomas Wyatt,Jenne Ayers,Carla M Cain,Ed Neilson,Wilson Alexander,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,Michael Wojcik,Todd Eagen,1
Isaiah Thomas,6,17,16,13,15,16,14,10,6,6,7,6,3,5,2,1,16,11,1
Derek S Green,,2,13,15,16,9,10,7,12,5,3,5,7,2,3,2,19,16,1
Allan Domb,,,5,9,9,13,8,8,8,1,5,8,2,3,1,0,12,5,1
Blondell Reynolds Brown,,,,2,17,12,5,9,6,5,4,7,4,0,0,2,9,8,1
W Wilson Goode Jr,,,,,2,10,5,8,6,3,1,7,4,2,0,1,8,10,1
Sherrie Cohen,,,,,,0,10,7,9,6,8,6,3,4,3,2,11,7,1
Helen Gym,,,,,,,2,3,6,2,0,2,1,1,2,0,8,4,1
William K Greenlee,,,,,,,,1,5,3,3,6,1,0,0,0,7,5,1
Thomas Wyatt,,,,,,,,,1,3,4,4,2,1,2,0,8,7,1
Jenne Ayers,,,,,,,,,,2,2,1,2,0,1,2,4,9,1
Carla M Cain,,,,,,,,,,,1,1,0,4,1,2,3,3,1
Ed Neilson,,,,,,,,,,,,0,1,1,1,1,2,6,1
Wilson Alexander,,,,,,,,,,,,,0,0,0,0,5,4,1
Frank Rizzo,,,,,,,,,,,,,,0,1,1,3,1,1
Paul Steinke,,,,,,,,,,,,,,,0,2,1,2,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,3,1
Michael Wojcik,,,,,,,,,,,,,,,,,1,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,1,1
Total,48,46,36,33,33,32,22,22,21,18,16,16,10,7,5,4,37,27,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,Helen Gym,William K Greenlee,Sherrie Cohen,Allan Domb,Jenne Ayers,Ed Neilson,Frank Rizzo,Carla M Cain,Paul Steinke,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,Todd Eagen,Michael Wojcik,2
Blondell Reynolds Brown,1,53,62,32,24,34,26,20,16,29,11,6,5,4,6,1,34,20,2
Isaiah Thomas,,1,42,33,21,22,12,15,13,19,5,4,10,9,3,2,26,13,2
W Wilson Goode Jr,,,1,17,24,20,21,15,11,17,12,2,5,5,5,0,27,14,2
Derek S Green,,,,4,20,17,16,10,16,13,2,9,7,8,7,1,18,14,2
Helen Gym,,,,,5,12,19,15,10,4,6,5,5,2,5,3,21,19,2
William K Greenlee,,,,,,0,16,13,5,17,4,3,1,1,4,2,21,8,2
Sherrie Cohen,,,,,,,0,5,9,7,8,6,3,5,3,2,21,11,2
Allan Domb,,,,,,,,4,8,0,2,3,4,3,4,1,17,11,2
Jenne Ayers,,,,,,,,,0,0,5,6,3,5,9,3,23,10,2
Ed Neilson,,,,,,,,,,1,1,1,1,0,1,0,8,1,2
Frank Rizzo,,,,,,,,,,,0,2,1,2,2,0,7,7,2
Carla M Cain,,,,,,,,,,,,0,3,4,2,1,5,6,2
Paul Steinke,,,,,,,,,,,,,2,4,0,0,6,3,2
Thomas Wyatt,,,,,,,,,,,,,,2,1,1,8,3,2
