col_1,col_2,col_3,division
,District Council 6th District - Democrat,Sheriff - Democrat,All
,Bobby Henon,Jewell Williams,All
Bobby Henon,"3,508","7,403",All
Jewell Williams,,"1,110",All
Total,"10,911","8,513",All
