col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Derek S Green,Blondell Reynolds Brown,Allan Domb,W Wilson Goode Jr,Jenne Ayers,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Ed Neilson,Helen Gym,Thomas Wyatt,Wilson Alexander,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Derek S Green,70,81,65,64,79,74,64,40,27,28,41,59,31,31,23,6,All
Blondell Reynolds Brown,,15,115,151,72,89,105,51,79,49,29,20,33,28,27,12,All
Allan Domb,,,39,90,46,64,101,34,76,23,29,22,26,26,23,7,All
W Wilson Goode Jr,,,,19,62,78,92,42,69,32,17,10,24,16,28,4,All
Jenne Ayers,,,,,46,51,24,35,13,34,24,42,24,33,19,11,All
Isaiah Thomas,,,,,,15,47,40,24,44,25,11,31,18,20,4,All
William K Greenlee,,,,,,,4,32,89,17,14,12,18,11,16,5,All
Sherrie Cohen,,,,,,,,4,18,51,19,7,33,22,16,5,All
Ed Neilson,,,,,,,,,2,11,7,3,11,1,5,3,All
Helen Gym,,,,,,,,,,5,23,7,35,12,8,5,All
Thomas Wyatt,,,,,,,,,,,6,15,32,26,7,7,All
Wilson Alexander,,,,,,,,,,,,18,12,13,2,6,All
Paul Steinke,,,,,,,,,,,,,3,12,7,8,All
Carla M Cain,,,,,,,,,,,,,,8,7,8,All
Frank Rizzo,,,,,,,,,,,,,,,1,2,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,All
Total,286,281,254,239,220,192,178,123,118,112,101,98,97,84,59,24,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Blondell Reynolds Brown,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Sherrie Cohen,Paul Steinke,William K Greenlee,Jenne Ayers,W Wilson Goode Jr,Thomas Wyatt,Carla M Cain,Wilson Alexander,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,1
Blondell Reynolds Brown,1,10,8,11,6,9,5,7,4,7,6,5,4,5,0,0,1
Helen Gym,,1,4,7,5,13,11,3,2,5,8,2,3,4,0,1,1
Derek S Green,,,4,7,3,6,3,5,6,4,5,6,4,0,0,0,1
Isaiah Thomas,,,,0,4,6,4,4,5,5,2,5,4,3,0,0,1
Allan Domb,,,,,0,4,5,8,3,4,2,2,2,4,1,2,1
Sherrie Cohen,,,,,,1,6,3,1,3,4,3,2,1,0,0,1
Paul Steinke,,,,,,,0,3,1,4,5,1,1,3,1,2,1
William K Greenlee,,,,,,,,1,0,3,2,3,2,4,2,2,1
Jenne Ayers,,,,,,,,,1,3,2,3,4,1,1,0,1
W Wilson Goode Jr,,,,,,,,,,1,2,2,1,2,0,0,1
Thomas Wyatt,,,,,,,,,,,0,2,0,2,0,0,1
Carla M Cain,,,,,,,,,,,,1,2,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,2,1,0,0,1
Ed Neilson,,,,,,,,,,,,,,0,1,1,1
Frank Rizzo,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1
Total,24,24,22,19,17,17,16,15,13,13,12,11,10,8,3,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,2
