col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Ed Neilson,Allan Domb,Frank Rizzo,William K Greenlee,Derek S Green,Paul Steinke,Helen Gym,Sherrie Cohen,Blondell Reynolds Brown,Thomas Wyatt,Jenne Ayers,W Wilson Goode Jr,Isaiah Thomas,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Todd Eagen,Michael Wojcik,All
Ed Neilson,380,564,433,517,273,322,310,274,285,196,127,205,132,76,87,35,562,428,All
Allan Domb,,79,322,272,233,336,250,208,129,213,147,78,93,112,65,50,382,335,All
Frank Rizzo,,,40,182,117,173,129,147,89,110,105,77,55,62,67,33,248,283,All
William K Greenlee,,,,7,186,121,151,179,224,73,58,187,92,22,46,19,302,199,All
Derek S Green,,,,,21,136,116,89,121,145,124,89,121,62,49,81,297,203,All
Paul Steinke,,,,,,9,176,151,55,204,76,44,97,52,53,39,212,226,All
Helen Gym,,,,,,,20,159,99,91,101,76,73,75,58,25,226,194,All
Sherrie Cohen,,,,,,,,7,158,85,104,106,41,89,49,24,244,177,All
Blondell Reynolds Brown,,,,,,,,,15,39,58,203,88,35,27,25,197,139,All
Thomas Wyatt,,,,,,,,,,11,78,22,87,49,40,45,153,157,All
Jenne Ayers,,,,,,,,,,,9,33,32,89,50,62,181,155,All
W Wilson Goode Jr,,,,,,,,,,,,4,108,14,12,17,174,90,All
Isaiah Thomas,,,,,,,,,,,,,10,24,12,19,117,121,All
Carla M Cain,,,,,,,,,,,,,,5,40,25,98,98,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,11,82,77,All
Wilson Alexander,,,,,,,,,,,,,,,,8,81,69,All
Todd Eagen,,,,,,,,,,,,,,,,,48,0,All
Michael Wojcik,,,,,,,,,,,,,,,,,,53,All
Total,"1,739","1,071",746,689,626,601,580,530,467,439,383,351,321,249,185,170,994,855,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Ed Neilson,William K Greenlee,Allan Domb,Frank Rizzo,Paul Steinke,Helen Gym,Blondell Reynolds Brown,Thomas Wyatt,Derek S Green,Isaiah Thomas,W Wilson Goode Jr,Jenne Ayers,Marnie Aument Loughrey,Sherrie Cohen,Carla M Cain,Wilson Alexander,Michael Wojcik,Todd Eagen,1
Ed Neilson,22,33,32,17,18,15,14,12,10,7,8,4,5,6,3,2,21,27,1
William K Greenlee,,0,16,14,11,8,12,9,9,8,9,2,2,2,1,1,13,19,1
Allan Domb,,,2,15,15,11,5,10,5,3,2,2,5,4,4,2,14,15,1
Frank Rizzo,,,,1,12,3,1,9,2,3,4,2,4,2,3,2,13,9,1
Paul Steinke,,,,,0,4,1,9,4,6,1,2,4,3,2,2,12,6,1
Helen Gym,,,,,,1,1,1,3,0,0,2,2,2,1,1,5,7,1
Blondell Reynolds Brown,,,,,,,0,3,4,5,6,1,2,2,0,1,5,6,1
