col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,William K Greenlee,Helen Gym,Paul Steinke,Sherrie Cohen,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Ed Neilson,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Frank Rizzo,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Alice Beck Dubow,Robert Colville,1
William K Greenlee,35,72,65,57,57,47,28,15,25,14,18,20,15,6,1,1,117,17,1
Helen Gym,,0,50,42,32,29,16,13,9,14,22,16,6,4,5,1,78,7,1
Paul Steinke,,,1,25,40,13,5,10,9,5,17,16,7,2,3,1,62,6,1
Sherrie Cohen,,,,1,23,31,15,5,17,11,6,6,4,0,3,1,62,5,1
Allan Domb,,,,,0,14,4,10,3,11,6,6,9,1,2,2,51,4,1
Blondell Reynolds Brown,,,,,,0,19,10,19,8,3,5,2,2,1,1,38,8,1
W Wilson Goode Jr,,,,,,,0,4,13,5,4,6,1,1,1,1,20,4,1
Derek S Green,,,,,,,,1,2,6,4,1,1,3,2,2,22,1,1
Ed Neilson,,,,,,,,,0,1,2,2,0,0,0,0,16,2,1
Jenne Ayers,,,,,,,,,,0,6,3,3,3,3,0,22,0,1
Thomas Wyatt,,,,,,,,,,,0,6,2,0,1,0,17,2,1
Isaiah Thomas,,,,,,,,,,,,0,2,2,2,0,18,3,1
Frank Rizzo,,,,,,,,,,,,,0,1,2,1,12,1,1
Wilson Alexander,,,,,,,,,,,,,,0,0,0,7,1,1
Carla M Cain,,,,,,,,,,,,,,,0,1,7,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,1,1
Alice Beck Dubow,,,,,,,,,,,,,,,,,2,0,1
Robert Colville,,,,,,,,,,,,,,,,,,0,1
Total,201,98,82,77,74,57,33,31,27,27,27,25,17,8,7,3,157,18,1
,Judge Of The Superior Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
