col_1,col_2,col_3,division
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,1
,Emil Giordano,Kevin Strickland,1
Emil Giordano,0,1,1
Kevin Strickland,,0,1
Total,1,1,1
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,2
,Emil Giordano,Kevin Strickland,2
Emil Giordano,1,1,2
Kevin Strickland,,0,2
Total,2,1,2
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,3
,Emil Giordano,Kevin Strickland,3
Emil Giordano,1,0,3
Kevin Strickland,,0,3
Total,1,0,3
,District Council 9th District - Republican,Judge Of The Superior Court - Republican,5
,Kevin Strickland,Emil Giordano,5
Kevin Strickland,1,2,5
Emil Giordano,,0,5
Total,3,2,5
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,7
,Emil Giordano,Kevin Strickland,7
Emil Giordano,0,1,7
Kevin Strickland,,0,7
Total,1,1,7
,District Council 9th District - Republican,Judge Of The Superior Court - Republican,14
,Kevin Strickland,Emil Giordano,14
Kevin Strickland,1,1,14
Emil Giordano,,0,14
Total,2,1,14
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,16
,Emil Giordano,Kevin Strickland,16
Emil Giordano,0,2,16
Kevin Strickland,,0,16
Total,2,2,16
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,17
,Emil Giordano,Kevin Strickland,17
Emil Giordano,1,0,17
Kevin Strickland,,0,17
Total,1,0,17
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,18
,Emil Giordano,Kevin Strickland,18
Emil Giordano,1,0,18
Kevin Strickland,,0,18
Total,1,0,18
,District Council 9th District - Republican,Judge Of The Superior Court - Republican,23
,Kevin Strickland,Emil Giordano,23
Kevin Strickland,1,1,23
Emil Giordano,,0,23
Total,2,1,23
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,27
,Emil Giordano,Kevin Strickland,27
Emil Giordano,0,1,27
Kevin Strickland,,0,27
Total,1,1,27
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,29
,Emil Giordano,Kevin Strickland,29
Emil Giordano,0,3,29
Kevin Strickland,,0,29
Total,3,3,29
,Judge Of The Superior Court - Republican,District Council 9th District - Republican,All
,Emil Giordano,Kevin Strickland,All
Emil Giordano,4,13,All
Kevin Strickland,,3,All
Total,17,16,All
