col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Ronald R Donatucci,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,All
Ronald R Donatucci,672,"1,898","1,072",827,685,515,384,320,197,All
Christian Dicicco,,820,997,802,404,205,237,130,131,All
Christine Hope,,,142,687,313,144,163,88,66,All
Sharon Williams Losier,,,,77,292,136,85,43,48,All
Joffie C Pittman,,,,,45,260,70,226,28,All
Matthew Perks,,,,,,24,72,170,33,All
Gary S Silver,,,,,,,26,41,45,All
Daniel R Sulman,,,,,,,,15,30,All
Franklin A Bennett Iii,,,,,,,,,6,All
Total,"3,613","3,323","1,686","1,360",968,618,487,416,214,All
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Ronald R Donatucci,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Ronald R Donatucci,14,42,18,15,10,8,7,2,4,1
Christian Dicicco,,19,15,12,7,4,4,1,2,1
Christine Hope,,,1,9,5,3,1,1,1,1
Sharon Williams Losier,,,,0,5,2,4,0,1,1
Joffie C Pittman,,,,,1,4,0,3,0,1
Matthew Perks,,,,,,0,0,3,0,1
Gary S Silver,,,,,,,1,0,2,1
Daniel R Sulman,,,,,,,,1,0,1
Franklin A Bennett Iii,,,,,,,,,0,1
Total,69,65,23,18,15,10,9,5,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Register Of Wills - Democrat,2
,Christian Dicicco,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,Ronald R Donatucci,2
Christian Dicicco,5,102,101,1,2,3,0,1,28,2
Sharon Williams Losier,,0,102,4,1,1,1,0,31,2
Christine Hope,,,1,1,1,2,0,0,28,2
Joffie C Pittman,,,,0,5,2,5,0,8,2
Daniel R Sulman,,,,,0,1,3,1,5,2
Gary S Silver,,,,,,0,1,0,5,2
Matthew Perks,,,,,,,0,0,4,2
Franklin A Bennett Iii,,,,,,,,0,1,2
Ronald R Donatucci,,,,,,,,,1,2
Total,111,111,108,9,7,5,5,1,41,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Register Of Wills - Democrat,3
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Ronald R Donatucci,3
Christian Dicicco,14,37,40,8,6,4,3,2,37,3
Christine Hope,,10,34,6,4,3,1,0,25,3
Sharon Williams Losier,,,5,5,1,3,5,1,17,3
Joffie C Pittman,,,,1,2,4,0,1,9,3
Matthew Perks,,,,,1,3,2,0,12,3
Daniel R Sulman,,,,,,1,2,1,9,3
Gary S Silver,,,,,,,1,1,10,3
Franklin A Bennett Iii,,,,,,,,0,3,3
Ronald R Donatucci,,,,,,,,,16,3
Total,83,61,54,14,13,11,11,3,76,3
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Ronald R Donatucci,Christian Dicicco,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,4
Ronald R Donatucci,9,24,19,11,16,7,5,3,3,4
Christian Dicicco,,8,22,15,11,1,3,2,1,4
Sharon Williams Losier,,,1,20,9,5,3,1,2,4
Joffie C Pittman,,,,0,3,3,1,0,0,4
Christine Hope,,,,,0,1,1,1,2,4
Matthew Perks,,,,,,0,1,0,1,4
Daniel R Sulman,,,,,,,0,1,0,4
Gary S Silver,,,,,,,,0,0,4
Franklin A Bennett Iii,,,,,,,,,0,4
Total,49,46,35,23,18,7,5,4,3,4
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Ronald R Donatucci,Christian Dicicco,Christine Hope,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,5
Ronald R Donatucci,9,22,17,18,8,8,4,3,2,5
Christian Dicicco,,6,11,12,1,3,2,1,1,5
Christine Hope,,,4,10,3,6,3,1,0,5
Sharon Williams Losier,,,,4,2,3,1,1,1,5
Matthew Perks,,,,,2,3,1,2,1,5
Joffie C Pittman,,,,,,1,1,2,0,5
Gary S Silver,,,,,,,0,0,1,5
Daniel R Sulman,,,,,,,,0,0,5
Franklin A Bennett Iii,,,,,,,,,0,5
Total,47,32,26,24,11,10,6,4,2,5
,Register Of Wills - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Ronald R Donatucci,Christian Dicicco,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Daniel R Sulman,Gary S Silver,Matthew Perks,Franklin A Bennett Iii,6
Ronald R Donatucci,8,21,14,12,15,10,8,5,3,6
Christian Dicicco,,3,5,9,4,2,4,1,2,6
Sharon Williams Losier,,,2,6,4,2,2,1,0,6
Christine Hope,,,,0,2,2,2,1,1,6
Joffie C Pittman,,,,,0,5,3,4,1,6
Daniel R Sulman,,,,,,0,2,3,1,6
Gary S Silver,,,,,,,0,0,1,6
Matthew Perks,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,0,6
Total,51,28,17,15,15,10,8,5,3,6
,Judge Of The Municipal Court - Democrat,,,,,,,,Register Of Wills - Democrat,7
,Christian Dicicco,Christine Hope,Sharon Williams Losier,Matthew Perks,Gary S Silver,Joffie C Pittman,Daniel R Sulman,Franklin A Bennett Iii,Ronald R Donatucci,7
Christian Dicicco,25,57,57,9,10,3,6,5,76,7
Christine Hope,,4,49,8,6,4,2,0,39,7
Sharon Williams Losier,,,4,4,4,2,1,1,29,7
Matthew Perks,,,,1,3,4,3,1,19,7
Gary S Silver,,,,,3,1,2,1,14,7
Joffie C Pittman,,,,,,1,3,1,10,7
Daniel R Sulman,,,,,,,1,1,7,7
Franklin A Bennett Iii,,,,,,,,0,5,7
