col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,All
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,All
Sharon Williams Losier,63,716,486,255,293,84,148,126,788,429,437,257,306,155,All
Christine Hope,,41,386,199,320,127,142,111,530,420,444,298,316,87,All
Joffie C Pittman,,,46,315,78,257,85,85,549,267,259,227,209,218,All
Matthew Perks,,,,31,61,134,75,59,351,237,112,180,154,115,All
Christian Dicicco,,,,,11,38,60,53,192,239,205,118,108,40,All
Daniel R Sulman,,,,,,3,42,17,127,97,88,123,77,104,All
Gary S Silver,,,,,,,9,70,205,108,62,124,112,37,All
Franklin A Bennett Iii,,,,,,,,7,171,113,52,84,62,28,All
Anthony Clark,,,,,,,,,158,222,171,185,188,109,All
Omar Sabir,,,,,,,,,,78,228,55,85,65,All
Lisa M Deeley,,,,,,,,,,,18,111,70,18,All
Carol A Jenkins,,,,,,,,,,,,26,115,29,All
Tracey L Gordon,,,,,,,,,,,,,29,36,All
Will Mega,,,,,,,,,,,,,,26,All
Total,"1,479","1,245","1,127",761,503,399,376,289,"1,473",915,670,610,607,379,All
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Anthony Clark,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,1
Anthony Clark,5,8,5,4,2,0,26,17,12,9,7,4,3,3,1
Omar Sabir,,7,3,4,0,2,11,14,14,7,7,2,5,2,1
Tracey L Gordon,,,1,2,2,0,10,10,0,3,5,7,0,0,1
Lisa M Deeley,,,,2,1,1,7,11,6,2,1,3,2,0,1
Carol A Jenkins,,,,,0,1,5,7,2,1,2,2,2,0,1
Will Mega,,,,,,1,3,2,3,1,1,1,2,1,1
Sharon Williams Losier,,,,,,,3,20,10,6,7,5,1,2,1
Christine Hope,,,,,,,,2,13,4,9,5,5,1,1
Joffie C Pittman,,,,,,,,,1,3,3,0,6,3,1
Matthew Perks,,,,,,,,,,4,2,5,0,0,1
Christian Dicicco,,,,,,,,,,,1,2,1,0,1
Gary S Silver,,,,,,,,,,,,1,0,0,1
Daniel R Sulman,,,,,,,,,,,,,1,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,0,1
Total,48,32,18,16,7,7,43,40,26,20,14,12,8,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,2
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,Will Mega,2
Sharon Williams Losier,5,43,31,19,19,15,5,6,57,28,24,21,22,9,2
Christine Hope,,0,14,9,20,7,4,6,33,20,21,16,20,3,2
Joffie C Pittman,,,3,10,2,5,4,2,27,11,11,8,7,9,2
Matthew Perks,,,,1,3,3,1,2,15,12,5,8,2,10,2
Christian Dicicco,,,,,1,1,1,0,8,14,6,4,12,2,2
Gary S Silver,,,,,,3,4,2,15,5,5,9,3,1,2
Daniel R Sulman,,,,,,,0,0,6,2,2,4,1,2,2
Franklin A Bennett Iii,,,,,,,,0,5,2,3,4,2,1,2
Anthony Clark,,,,,,,,,3,9,17,13,6,7,2
Omar Sabir,,,,,,,,,,4,4,3,12,2,2
Tracey L Gordon,,,,,,,,,,,2,3,2,1,2
Carol A Jenkins,,,,,,,,,,,,1,3,1,2
Lisa M Deeley,,,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,,,1,2
Total,104,64,49,32,26,26,11,10,79,46,35,30,26,18,2
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Anthony Clark,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Will Mega,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,3
Anthony Clark,4,12,7,3,9,3,27,25,15,16,10,11,8,3,3
Omar Sabir,,2,2,3,0,1,11,10,10,16,4,6,4,2,3
Tracey L Gordon,,,1,6,4,2,12,9,15,7,6,3,2,3,3
Lisa M Deeley,,,,0,2,2,9,8,9,4,4,2,3,1,3
Carol A Jenkins,,,,,0,0,8,7,7,7,8,4,1,4,3
Will Mega,,,,,,0,6,7,1,4,2,2,3,0,3
Sharon Williams Losier,,,,,,,2,13,18,9,10,7,7,2,3
Joffie C Pittman,,,,,,,,0,11,11,7,5,6,4,3
Christine Hope,,,,,,,,,2,7,6,5,1,5,3
Matthew Perks,,,,,,,,,,2,3,3,2,0,3
Gary S Silver,,,,,,,,,,,0,3,4,2,3
Christian Dicicco,,,,,,,,,,,,0,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,3
Total,59,34,28,19,17,12,46,40,37,36,18,16,11,7,3
,Judge Of The Municipal Court - Democrat,,,,,,,,City Commissioners - Democrat,,,,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,4
Sharon Williams Losier,6,46,33,23,18,8,9,8,45,39,30,14,16,9,4
Christine Hope,,2,24,13,18,11,10,5,30,35,26,19,17,8,4
Joffie C Pittman,,,4,23,5,8,5,12,33,22,17,11,12,11,4
Matthew Perks,,,,2,6,7,8,8,30,27,7,13,13,7,4
Christian Dicicco,,,,,0,3,6,2,14,20,13,4,5,4,4
Gary S Silver,,,,,,0,8,2,14,12,2,6,5,6,4
Franklin A Bennett Iii,,,,,,,0,0,13,12,4,9,3,2,4
Daniel R Sulman,,,,,,,,0,9,6,5,6,2,7,4
Anthony Clark,,,,,,,,,8,23,10,13,8,8,4
Omar Sabir,,,,,,,,,,5,20,2,8,6,4
Lisa M Deeley,,,,,,,,,,,0,4,2,1,4
Carol A Jenkins,,,,,,,,,,,,2,7,2,4
Tracey L Gordon,,,,,,,,,,,,,1,1,4
Will Mega,,,,,,,,,,,,,,3,4
Total,94,75,65,64,32,27,25,21,85,84,38,36,33,30,4
,City Commissioners - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Anthony Clark,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Will Mega,Carol A Jenkins,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,5
Anthony Clark,10,8,10,2,10,5,30,26,25,15,8,9,4,4,5
Omar Sabir,,5,3,11,2,3,16,21,7,11,12,8,3,5,5
Tracey L Gordon,,,5,1,1,4,10,11,3,5,8,6,1,3,5
Lisa M Deeley,,,,1,1,0,9,14,3,2,11,1,3,0,5
Will Mega,,,,,1,0,11,3,11,6,1,1,0,1,5
Carol A Jenkins,,,,,,0,4,5,4,2,1,3,2,3,5
Sharon Williams Losier,,,,,,,9,29,18,9,14,8,1,3,5
Christine Hope,,,,,,,,5,12,7,14,6,6,2,5
Joffie C Pittman,,,,,,,,,3,8,3,2,3,2,5
