col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Isaiah Thomas,Jenne Ayers,Derek S Green,Ed Neilson,William K Greenlee,Allan Domb,Wilson Alexander,Frank Rizzo,Helen Gym,Paul Steinke,Sherrie Cohen,Thomas Wyatt,Carla M Cain,W Wilson Goode Jr,Blondell Reynolds Brown,Marnie Aument Loughrey,1
Kevin M Dougherty,3,5,9,2,3,1,11,4,4,8,8,6,2,4,5,4,4,3,2,4,2,0,1
Christine Donohue,,1,3,5,2,0,2,12,7,1,1,1,7,2,1,3,0,3,2,1,2,1,1
Anne E Lazarus,,,0,1,1,1,5,3,1,1,1,3,1,4,4,3,4,2,1,4,1,0,1
David Wecht,,,,1,0,0,1,5,4,1,2,2,4,0,1,2,1,0,1,0,0,0,1
John Henry Foradora,,,,,0,0,1,2,0,0,0,2,0,0,1,1,1,1,1,1,0,0,1
Dwayne D Woodruff,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
Isaiah Thomas,,,,,,,4,0,1,7,5,4,0,1,1,1,3,0,0,2,1,0,1
Jenne Ayers,,,,,,,,0,7,0,0,1,5,0,2,1,2,1,0,1,0,0,1
Derek S Green,,,,,,,,,1,2,2,1,5,0,1,1,0,1,1,0,1,0,1
Ed Neilson,,,,,,,,,,0,8,2,0,1,0,1,2,0,1,1,2,0,1
William K Greenlee,,,,,,,,,,,0,3,0,0,1,2,2,0,1,0,2,0,1
Allan Domb,,,,,,,,,,,,0,0,1,3,3,3,2,1,2,0,1,1
Wilson Alexander,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,0,1
Frank Rizzo,,,,,,,,,,,,,,0,0,2,1,2,1,2,1,1,1
Helen Gym,,,,,,,,,,,,,,,1,2,2,1,0,2,0,0,1
Paul Steinke,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,2,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,1,0,0,1,1
Carla M Cain,,,,,,,,,,,,,,,,,,,0,1,2,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,0,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,27,21,12,11,5,1,20,15,11,10,9,8,8,6,6,6,6,5,4,4,3,1,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,John Henry Foradora,Dwayne D Woodruff,Isaiah Thomas,William K Greenlee,Ed Neilson,Derek S Green,Allan Domb,Jenne Ayers,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,W Wilson Goode Jr,Blondell Reynolds Brown,Helen Gym,Wilson Alexander,Thomas Wyatt,Sherrie Cohen,Paul Steinke,2
Kevin M Dougherty,11,9,14,7,2,0,24,20,20,8,10,6,8,8,6,8,5,5,2,4,4,2,2
Christine Donohue,,1,8,3,2,0,5,3,4,5,3,5,5,5,1,4,3,2,4,0,1,1,2
Anne E Lazarus,,,0,6,0,0,8,7,4,5,6,4,4,6,5,6,3,4,2,0,4,2,2
David Wecht,,,,1,1,0,3,4,2,9,4,5,2,1,2,2,0,2,4,1,2,1,2
John Henry Foradora,,,,,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,2,0,0,2
Dwayne D Woodruff,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Isaiah Thomas,,,,,,,2,20,20,6,4,1,2,4,4,3,4,3,1,1,0,1,2
William K Greenlee,,,,,,,,0,18,5,3,1,0,1,3,2,1,3,0,1,2,1,2
Ed Neilson,,,,,,,,,0,4,2,1,4,3,2,0,1,2,0,0,0,0,2
Derek S Green,,,,,,,,,,0,5,3,2,1,1,0,2,0,4,2,0,1,2
Allan Domb,,,,,,,,,,,0,3,3,2,1,2,1,0,0,2,1,1,2
Jenne Ayers,,,,,,,,,,,,0,3,1,1,2,2,2,2,0,2,2,2
Carla M Cain,,,,,,,,,,,,,0,4,1,1,2,2,1,2,2,0,2
Frank Rizzo,,,,,,,,,,,,,,0,1,2,2,1,1,1,1,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,1,3,1,0,2,0,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,0,3,3,2,0,2,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,2,1,1,0,1,2
Helen Gym,,,,,,,,,,,,,,,,,,0,1,0,3,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,0,2
Total,56,18,17,17,4,0,32,25,24,16,11,10,9,9,8,8,7,7,6,5,4,2,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Isaiah Thomas,William K Greenlee,Allan Domb,Derek S Green,Ed Neilson,Helen Gym,Carla M Cain,Jenne Ayers,Frank Rizzo,Paul Steinke,Sherrie Cohen,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Thomas Wyatt,Marnie Aument Loughrey,3
Kevin M Dougherty,3,10,6,3,3,2,16,15,7,9,9,4,7,4,5,3,5,3,3,2,2,0,3
Anne E Lazarus,,0,6,2,2,0,3,5,6,6,0,5,3,4,2,4,4,4,1,2,2,0,3
Christine Donohue,,,2,1,0,1,4,1,5,6,0,3,4,4,2,3,3,2,2,2,1,0,3
David Wecht,,,,1,1,0,1,1,3,1,1,2,0,1,1,1,0,0,1,1,0,0,3
Dwayne D Woodruff,,,,,0,0,1,2,2,2,1,2,0,1,0,0,0,1,0,2,1,0,3
John Henry Foradora,,,,,,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,3
Isaiah Thomas,,,,,,,0,12,4,4,10,2,1,1,1,2,1,1,2,0,0,0,3
William K Greenlee,,,,,,,,0,3,4,10,3,3,0,1,1,3,2,2,1,1,0,3
Allan Domb,,,,,,,,,0,4,1,5,4,4,1,3,1,0,2,1,1,0,3
Derek S Green,,,,,,,,,,0,1,3,3,3,2,2,4,2,0,2,1,0,3
Ed Neilson,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,0,0,3
Helen Gym,,,,,,,,,,,,0,1,2,0,3,2,1,1,3,1,0,3
Carla M Cain,,,,,,,,,,,,,0,2,2,1,3,1,2,0,1,0,3
Jenne Ayers,,,,,,,,,,,,,,0,1,2,1,0,1,2,0,0,3
Frank Rizzo,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,3
Paul Steinke,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,0,0,0,0,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,0,1,1,0,3
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,,,,,0,1,0,3
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,3
Total,36,16,13,7,3,2,21,17,12,12,11,8,7,7,6,5,5,4,4,4,3,0,3
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Isaiah Thomas,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Ed Neilson,Frank Rizzo,W Wilson Goode Jr,Thomas Wyatt,Paul Steinke,Sherrie Cohen,Carla M Cain,Helen Gym,Jenne Ayers,Wilson Alexander,Marnie Aument Loughrey,4
Kevin M Dougherty,4,30,22,17,4,3,24,17,19,18,18,11,13,13,13,11,8,10,10,8,5,4,4
Anne E Lazarus,,1,17,11,2,2,16,18,16,14,11,10,8,10,9,7,9,8,9,5,2,3,4
Christine Donohue,,,3,11,4,0,15,10,9,9,12,9,7,8,7,4,5,9,5,5,3,4,4
