col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,All
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,All
Anne E Lazarus,207,"2,458","1,246","1,131",205,177,"1,890","1,370",611,592,225,192,All
Kevin M Dougherty,,262,963,799,146,130,"1,614","1,211",677,473,183,178,All
David Wecht,,,58,469,89,80,805,509,364,276,153,91,All
Christine Donohue,,,,41,91,108,684,552,386,352,134,122,All
John Henry Foradora,,,,,3,41,123,94,104,81,47,43,All
Dwayne D Woodruff,,,,,,7,123,96,82,67,50,53,All
Carol A Jenkins,,,,,,,22,"1,063",230,260,80,55,All
Lisa M Deeley,,,,,,,,9,127,175,37,54,All
Anthony Clark,,,,,,,,,15,161,95,67,All
Tracey L Gordon,,,,,,,,,,4,32,33,All
Will Mega,,,,,,,,,,,4,25,All
Omar Sabir,,,,,,,,,,,,2,All
Total,"3,634","3,300","1,690","1,485",307,298,"2,207","1,583",941,744,330,273,All
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,1
Anne E Lazarus,10,163,94,69,7,4,129,89,32,27,18,15,1
Kevin M Dougherty,,7,69,42,6,4,121,83,19,24,13,13,1
David Wecht,,,7,29,2,5,59,43,18,20,11,10,1
Christine Donohue,,,,4,5,2,38,27,23,15,8,8,1
John Henry Foradora,,,,,0,5,5,1,3,6,1,3,1
Dwayne D Woodruff,,,,,,0,4,2,0,6,2,3,1
Carol A Jenkins,,,,,,,2,81,14,13,6,4,1
Lisa M Deeley,,,,,,,,1,5,3,4,2,1
Tracey L Gordon,,,,,,,,,1,7,2,3,1
Anthony Clark,,,,,,,,,,0,2,5,1
Will Mega,,,,,,,,,,,0,3,1
Omar Sabir,,,,,,,,,,,,0,1
Total,224,194,120,84,13,10,147,101,38,37,20,19,1
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,2
Anne E Lazarus,12,86,77,43,6,7,64,50,26,16,6,6,2
Kevin M Dougherty,,7,60,21,3,2,52,36,22,12,5,3,2
David Wecht,,,2,22,2,0,44,31,19,9,5,3,2
Christine Donohue,,,,2,2,5,25,22,13,7,5,3,2
Dwayne D Woodruff,,,,,0,0,5,3,1,2,0,0,2
John Henry Foradora,,,,,,0,4,2,1,3,1,1,2
Carol A Jenkins,,,,,,,0,39,9,7,3,2,2
Lisa M Deeley,,,,,,,,0,7,2,2,1,2
Anthony Clark,,,,,,,,,1,5,1,2,2
Tracey L Gordon,,,,,,,,,,0,2,1,2
Omar Sabir,,,,,,,,,,,0,0,2
Will Mega,,,,,,,,,,,,0,2
Total,144,107,89,54,7,7,76,55,32,18,8,7,2
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,3
Anne E Lazarus,13,122,105,25,2,0,106,87,16,13,4,3,3
Kevin M Dougherty,,2,94,16,3,1,102,85,16,10,6,3,3
David Wecht,,,2,20,0,1,88,66,11,10,2,2,3
Christine Donohue,,,,1,0,1,22,11,8,5,2,2,3
Dwayne D Woodruff,,,,,0,0,2,2,1,0,1,0,3
John Henry Foradora,,,,,,0,1,0,0,1,0,0,3
Carol A Jenkins,,,,,,,1,83,5,7,0,4,3
Lisa M Deeley,,,,,,,,0,4,4,1,0,3
Anthony Clark,,,,,,,,,0,2,5,0,3
Tracey L Gordon,,,,,,,,,,0,0,0,3
Will Mega,,,,,,,,,,,0,0,3
Omar Sabir,,,,,,,,,,,,0,3
Total,166,149,127,35,3,2,125,97,24,16,8,4,3
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,4
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,4
Anne E Lazarus,9,111,56,54,10,6,101,72,28,26,9,9,4
Kevin M Dougherty,,5,33,26,3,3,70,57,25,13,8,6,4
David Wecht,,,4,29,7,3,43,28,10,17,6,8,4
Christine Donohue,,,,0,9,2,38,26,10,16,4,3,4
Dwayne D Woodruff,,,,,1,2,7,4,4,5,5,2,4
John Henry Foradora,,,,,,0,4,5,0,3,3,1,4
Carol A Jenkins,,,,,,,1,64,11,14,7,2,4
Lisa M Deeley,,,,,,,,0,4,8,3,0,4
Anthony Clark,,,,,,,,,1,6,1,5,4
Tracey L Gordon,,,,,,,,,,0,3,0,4
Omar Sabir,,,,,,,,,,,0,0,4
Will Mega,,,,,,,,,,,,0,4
Total,173,132,76,67,17,9,114,82,37,34,14,10,4
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,5
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Omar Sabir,Will Mega,5
Anne E Lazarus,13,101,46,43,7,5,79,60,23,27,12,11,5
Kevin M Dougherty,,13,39,37,5,4,66,59,31,23,12,7,5
Christine Donohue,,,2,22,6,3,30,25,19,19,8,7,5
David Wecht,,,,1,7,2,38,25,13,11,4,6,5
John Henry Foradora,,,,,0,2,3,6,6,5,0,2,5
Dwayne D Woodruff,,,,,,2,3,3,3,1,1,2,5
Carol A Jenkins,,,,,,,0,51,7,14,0,6,5
Lisa M Deeley,,,,,,,,0,4,7,6,1,5
Anthony Clark,,,,,,,,,0,7,5,4,5
Tracey L Gordon,,,,,,,,,,0,2,1,5
Omar Sabir,,,,,,,,,,,0,1,5
Will Mega,,,,,,,,,,,,0,5
Total,148,139,65,64,14,11,90,74,38,35,14,14,5
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,6
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,6
Anne E Lazarus,12,109,47,44,6,2,85,61,26,21,7,4,6
Kevin M Dougherty,,9,44,32,3,4,69,59,23,16,7,6,6
David Wecht,,,1,18,1,4,30,19,16,5,4,4,6
Christine Donohue,,,,1,3,3,28,17,17,10,5,4,6
Dwayne D Woodruff,,,,,0,1,6,4,1,3,1,1,6
John Henry Foradora,,,,,,0,3,3,1,0,1,1,6
Carol A Jenkins,,,,,,,0,55,10,9,2,1,6
Lisa M Deeley,,,,,,,,0,4,4,0,0,6
Anthony Clark,,,,,,,,,1,5,3,3,6
Tracey L Gordon,,,,,,,,,,0,1,0,6
Will Mega,,,,,,,,,,,0,3,6
Omar Sabir,,,,,,,,,,,,0,6
Total,153,137,63,54,8,7,88,65,33,24,10,8,6
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,7
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Anthony Clark,Will Mega,Omar Sabir,7
Anne E Lazarus,6,79,40,37,8,6,48,35,30,16,7,2,7
Kevin M Dougherty,,4,29,24,8,1,39,29,26,15,5,2,7
David Wecht,,,0,10,5,3,22,10,12,11,5,2,7
Christine Donohue,,,,3,2,2,16,18,16,12,7,2,7
John Henry Foradora,,,,,0,2,6,6,3,5,1,1,7
Dwayne D Woodruff,,,,,,0,3,3,0,2,1,2,7
Carol A Jenkins,,,,,,,0,21,16,2,3,1,7
Lisa M Deeley,,,,,,,,0,9,6,1,1,7
Tracey L Gordon,,,,,,,,,0,2,1,2,7
Anthony Clark,,,,,,,,,,1,5,0,7
Will Mega,,,,,,,,,,,0,0,7
Omar Sabir,,,,,,,,,,,,0,7
Total,111,92,50,47,13,7,53,40,33,25,11,5,7
,Justice Of The Supreme Court - Democrat,,,,,,City Commissioners - Democrat,,,,,,8
,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,8
Anne E Lazarus,5,128,66,45,13,11,90,48,30,31,11,9,8
Kevin M Dougherty,,10,50,37,10,7,80,42,32,26,9,8,8
David Wecht,,,2,21,4,4,40,15,14,11,11,5,8
