col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,Mayor - Democrat,,,,,,All
,Ronald R Donatucci,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,All
Ronald R Donatucci,"2,093","71,514","35,384","11,629","6,134","3,972","2,296",All
Jim Kenney,,"57,634",0,0,0,0,0,All
Anthony Hardy Williams,,,"25,047",0,0,0,0,All
Lynne M Abraham,,,,"7,791",0,0,0,All
Doug Oliver,,,,,"3,682",0,0,All
Nelson Diaz,,,,,,"4,611",0,All
T Milton Street Sr,,,,,,,"1,601",All
Total,"133,022","129,148","60,431","19,420","9,816","8,583","3,897",All
