col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,1
Jim Kenney,18,0,0,0,0,0,35,21,21,12,8,15,1
Anthony Hardy Williams,,15,0,0,0,0,20,12,4,5,8,1,1
Doug Oliver,,,3,0,0,0,7,2,0,7,6,4,1
Lynne M Abraham,,,,1,0,0,4,1,1,2,2,1,1
Nelson Diaz,,,,,4,0,1,1,0,0,2,1,1
T Milton Street Sr,,,,,,1,1,1,1,0,0,0,1
Anthony Clark,,,,,,,1,15,7,13,7,5,1
Omar Sabir,,,,,,,,0,4,1,4,5,1
Will Mega,,,,,,,,,1,0,1,3,1
Carol A Jenkins,,,,,,,,,,0,3,4,1
Tracey L Gordon,,,,,,,,,,,0,3,1
Lisa M Deeley,,,,,,,,,,,,0,1
Total,89,48,19,8,7,3,69,38,28,26,26,22,1
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Anthony Clark,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,Lisa M Deeley,2
Jim Kenney,25,0,0,0,0,0,18,14,12,8,3,6,2
Anthony Hardy Williams,,16,0,0,0,0,27,15,11,3,5,1,2
Lynne M Abraham,,,3,0,0,0,2,3,3,1,0,2,2
Doug Oliver,,,,2,0,0,0,3,4,1,3,1,2
T Milton Street Sr,,,,,0,0,3,3,0,0,0,0,2
Nelson Diaz,,,,,,1,1,1,0,0,0,0,2
Anthony Clark,,,,,,,0,13,8,2,3,3,2
Omar Sabir,,,,,,,,0,3,4,1,1,2
Tracey L Gordon,,,,,,,,,0,3,6,3,2
