col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Sherrie Cohen,Allan Domb,Isaiah Thomas,Blondell Reynolds Brown,Jenne Ayers,Ed Neilson,William K Greenlee,W Wilson Goode Jr,Frank Rizzo,Thomas Wyatt,Helen Gym,Paul Steinke,Carla M Cain,Wilson Alexander,Marnie Aument Loughrey,All
Maria Quinones Sanchez,22,0,68,68,36,44,44,41,27,32,31,34,26,34,22,24,17,12,All
Manny Morales,,5,47,27,22,21,26,25,19,21,21,17,19,11,13,10,15,7,All
Derek S Green,,,9,38,22,32,30,25,23,28,13,10,24,19,12,11,20,10,All
Sherrie Cohen,,,,13,26,28,32,24,24,25,24,25,22,27,20,15,7,3,All
Allan Domb,,,,,10,15,13,10,13,21,9,24,17,10,16,10,8,5,All
Isaiah Thomas,,,,,,5,25,6,20,21,20,11,15,9,7,7,3,0,All
Blondell Reynolds Brown,,,,,,,1,15,15,19,25,9,14,19,3,14,9,5,All
Jenne Ayers,,,,,,,,0,7,6,8,10,12,12,10,19,15,8,All
Ed Neilson,,,,,,,,,4,29,14,10,6,11,8,5,0,5,All
William K Greenlee,,,,,,,,,,1,20,12,10,13,8,3,0,9,All
W Wilson Goode Jr,,,,,,,,,,,4,12,5,13,2,8,6,3,All
Frank Rizzo,,,,,,,,,,,,2,13,9,17,9,3,7,All
Thomas Wyatt,,,,,,,,,,,,,1,10,19,10,8,6,All
Helen Gym,,,,,,,,,,,,,,5,10,7,0,5,All
Paul Steinke,,,,,,,,,,,,,,,1,3,1,5,All
Carla M Cain,,,,,,,,,,,,,,,,1,6,5,All
Wilson Alexander,,,,,,,,,,,,,,,,,2,1,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,All
Total,205,105,134,123,81,79,75,70,66,63,60,59,56,55,43,41,35,22,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,Thomas Wyatt,Frank Rizzo,Allan Domb,Ed Neilson,Jenne Ayers,Paul Steinke,William K Greenlee,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Helen Gym,1
Maria Quinones Sanchez,5,0,14,16,12,10,7,5,6,4,5,2,5,6,3,3,2,3,1
Manny Morales,,2,11,5,1,3,5,6,3,4,6,7,3,2,3,3,3,1,1
Derek S Green,,,1,10,9,6,7,3,7,5,4,5,9,3,2,2,3,1,1
Sherrie Cohen,,,,4,8,5,7,4,3,6,5,5,5,5,4,2,2,2,1
Isaiah Thomas,,,,,2,5,5,1,4,4,0,2,4,3,1,0,1,2,1
Blondell Reynolds Brown,,,,,,0,4,2,4,0,3,0,1,3,3,2,2,1,1
Thomas Wyatt,,,,,,,0,4,2,1,2,6,4,0,1,2,2,1,1
Frank Rizzo,,,,,,,,0,5,2,3,3,3,2,1,3,1,2,1
Allan Domb,,,,,,,,,0,4,1,3,5,2,0,2,0,2,1
Ed Neilson,,,,,,,,,,0,1,4,6,1,1,0,0,0,1
Jenne Ayers,,,,,,,,,,,0,1,1,2,5,3,3,1,1
Paul Steinke,,,,,,,,,,,,0,3,0,1,2,0,1,1
William K Greenlee,,,,,,,,,,,,,0,0,0,3,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,2,3,0,0,1,1
Carla M Cain,,,,,,,,,,,,,,,0,1,0,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,0,1
Total,34,22,28,27,16,13,13,12,11,11,11,11,11,10,6,6,5,4,1
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Sherrie Cohen,Blondell Reynolds Brown,Helen Gym,Isaiah Thomas,Allan Domb,Thomas Wyatt,William K Greenlee,Jenne Ayers,Frank Rizzo,Paul Steinke,Ed Neilson,Carla M Cain,W Wilson Goode Jr,Wilson Alexander,Marnie Aument Loughrey,2
Maria Quinones Sanchez,4,0,22,19,12,14,12,9,12,9,11,8,9,5,8,5,5,3,2
Manny Morales,,0,9,3,6,3,4,4,2,4,2,4,1,3,0,3,1,1,2
Derek S Green,,,1,12,11,13,7,5,8,8,2,4,4,5,4,2,2,5,2
Sherrie Cohen,,,,5,8,10,4,5,6,4,3,5,5,2,3,1,1,0,2
