col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Anne E Lazarus,Kevin M Dougherty,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,All
Anne E Lazarus,102,"1,823","1,402",904,237,97,"1,711","1,169","1,087",895,779,231,132,92,All
Kevin M Dougherty,,167,"1,160",591,93,93,"1,397","1,159","1,041",564,623,225,148,108,All
Christine Donohue,,,33,418,64,62,"1,177",967,943,429,421,144,82,60,All
David Wecht,,,,24,159,45,719,347,338,487,471,115,70,49,All
John Henry Foradora,,,,,2,18,181,101,76,147,63,45,32,8,All
Dwayne D Woodruff,,,,,,4,83,69,64,36,54,21,31,19,All
Joffie C Pittman,,,,,,,31,982,960,762,641,71,48,35,All
Christine Hope,,,,,,,,7,"1,004",153,172,142,75,56,All
Sharon Williams Losier,,,,,,,,,4,122,141,86,50,37,All
Daniel R Sulman,,,,,,,,,,17,502,54,46,11,All
Matthew Perks,,,,,,,,,,,16,68,48,33,All
Christian Dicicco,,,,,,,,,,,,3,41,28,All
Gary S Silver,,,,,,,,,,,,,1,24,All
Franklin A Bennett Iii,,,,,,,,,,,,,,0,All
Total,"2,779","2,493","1,776","1,213",310,184,"2,079","1,445","1,351","1,028","1,026",306,197,131,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,1
Kevin M Dougherty,17,139,98,35,12,6,132,102,86,51,38,17,11,8,1
Anne E Lazarus,,4,104,41,15,5,138,96,89,61,39,11,7,4,1
Christine Donohue,,,0,21,4,6,111,84,83,37,24,7,6,4,1
David Wecht,,,,0,6,2,39,21,19,25,23,7,2,2,1
John Henry Foradora,,,,,0,1,9,12,7,8,6,4,2,0,1
