col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor - Republican,Council At Large - Republican,,,,,,,1
,Melissa Murray Bailey,Dennis M O Brien,David Oh,Daniel Tinney,Matt Wolfe,Al Taubenberger,Terry Tracy,James Williams,1
Melissa Murray Bailey,0,13,12,8,9,9,8,2,1
Dennis M O Brien,,1,9,9,9,9,7,1,1
David Oh,,,0,5,5,6,3,2,1
Daniel Tinney,,,,1,6,5,4,1,1
Matt Wolfe,,,,,0,7,7,0,1
Al Taubenberger,,,,,,0,5,1,1
Terry Tracy,,,,,,,0,1,1
James Williams,,,,,,,,0,1
Total,19,16,13,11,10,9,9,2,1
,Council At Large - Republican,,,,,,,Mayor - Republican,2
,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,Melissa Murray Bailey,2
Dennis M O Brien,1,17,15,13,9,8,5,18,2
Daniel Tinney,,3,10,7,8,8,4,16,2
David Oh,,,0,3,7,3,5,9,2
Al Taubenberger,,,,0,3,6,1,11,2
Terry Tracy,,,,,0,4,5,10,2
Matt Wolfe,,,,,,0,1,8,2
James Williams,,,,,,,0,6,2
Melissa Murray Bailey,,,,,,,,1,2
Total,29,24,16,14,12,10,6,25,2
,Council At Large - Republican,,,,,,,Mayor - Republican,3
,Dennis M O Brien,David Oh,Daniel Tinney,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,Melissa Murray Bailey,3
Dennis M O Brien,12,14,12,11,7,7,1,16,3
David Oh,,0,7,5,10,3,5,13,3
Daniel Tinney,,,0,5,6,5,2,9,3
Al Taubenberger,,,,0,4,6,1,6,3
Terry Tracy,,,,,0,3,6,12,3
Matt Wolfe,,,,,,0,1,6,3
James Williams,,,,,,,0,6,3
Melissa Murray Bailey,,,,,,,,0,3
Total,41,19,14,13,13,9,6,24,3
,Mayor - Republican,Council At Large - Republican,,,,,,,4
,Melissa Murray Bailey,Dennis M O Brien,Al Taubenberger,Daniel Tinney,David Oh,Terry Tracy,Matt Wolfe,James Williams,4
Melissa Murray Bailey,0,17,13,12,9,10,6,6,4
Dennis M O Brien,,0,17,14,7,7,6,4,4
Al Taubenberger,,,0,11,8,6,6,4,4
Daniel Tinney,,,,1,6,6,6,4,4
David Oh,,,,,0,3,3,4,4
Terry Tracy,,,,,,0,2,3,4
Matt Wolfe,,,,,,,0,1,4
James Williams,,,,,,,,0,4
Total,23,22,18,17,12,11,8,6,4
,Mayor - Republican,Council At Large - Republican,,,,,,,5
,Melissa Murray Bailey,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Al Taubenberger,James Williams,Matt Wolfe,5
Melissa Murray Bailey,2,14,10,10,9,8,6,4,5
David Oh,,0,8,8,7,7,7,3,5
Dennis M O Brien,,,1,6,9,7,3,4,5
Terry Tracy,,,,0,5,3,6,2,5
Daniel Tinney,,,,,0,6,3,3,5
Al Taubenberger,,,,,,0,1,3,5
James Williams,,,,,,,1,0,5
Matt Wolfe,,,,,,,,0,5
Total,21,18,12,12,10,9,8,5,5
,Council At Large - Republican,,,,,,,Mayor - Republican,6
,Dennis M O Brien,David Oh,Matt Wolfe,Daniel Tinney,Al Taubenberger,Terry Tracy,James Williams,Melissa Murray Bailey,6
Dennis M O Brien,2,12,8,7,7,5,3,15,6
David Oh,,1,9,5,6,6,4,14,6
Matt Wolfe,,,0,8,5,5,2,10,6
Daniel Tinney,,,,0,3,5,2,7,6
Al Taubenberger,,,,,0,4,1,7,6
Terry Tracy,,,,,,0,1,4,6
James Williams,,,,,,,0,3,6
Melissa Murray Bailey,,,,,,,,0,6
Total,22,17,12,10,9,8,4,19,6
,Council At Large - Republican,,,,,,,Mayor - Republican,7
,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Al Taubenberger,James Williams,Matt Wolfe,Melissa Murray Bailey,7
Daniel Tinney,6,25,15,14,10,7,9,24,7
Dennis M O Brien,,0,16,17,15,9,8,27,7
David Oh,,,1,16,7,12,3,20,7
Terry Tracy,,,,0,7,13,5,16,7
Al Taubenberger,,,,,1,2,6,9,7
James Williams,,,,,,0,1,12,7
Matt Wolfe,,,,,,,1,8,7
Melissa Murray Bailey,,,,,,,,0,7
Total,38,36,24,22,18,13,12,36,7
,Council At Large - Republican,,,,,,,Mayor - Republican,8
,Daniel Tinney,Dennis M O Brien,Matt Wolfe,David Oh,Terry Tracy,Al Taubenberger,James Williams,Melissa Murray Bailey,8
Daniel Tinney,1,26,17,11,11,10,6,24,8
Dennis M O Brien,,1,13,12,9,7,6,19,8
Matt Wolfe,,,0,5,6,6,2,13,8
David Oh,,,,0,4,4,6,10,8
Terry Tracy,,,,,0,5,5,10,8
Al Taubenberger,,,,,,0,4,10,8
James Williams,,,,,,,0,9,8
Melissa Murray Bailey,,,,,,,,1,8
Total,36,32,19,14,13,11,10,30,8
,Council At Large - Republican,,,,,,,Mayor - Republican,9
,Dennis M O Brien,Daniel Tinney,Al Taubenberger,David Oh,Terry Tracy,James Williams,Matt Wolfe,Melissa Murray Bailey,9
Dennis M O Brien,2,20,10,13,6,5,3,17,9
Daniel Tinney,,1,12,9,8,5,2,16,9
Al Taubenberger,,,1,7,5,3,4,13,9
David Oh,,,,0,6,5,2,13,9
Terry Tracy,,,,,0,5,2,10,9
James Williams,,,,,,0,2,7,9
Matt Wolfe,,,,,,,1,5,9
Melissa Murray Bailey,,,,,,,,0,9
Total,28,27,19,16,12,8,6,28,9
,Council At Large - Republican,,,,,,,Mayor - Republican,10
,Dennis M O Brien,David Oh,Daniel Tinney,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,Melissa Murray Bailey,10
Dennis M O Brien,4,15,15,12,7,9,3,18,10
David Oh,,3,8,10,6,7,4,15,10
Daniel Tinney,,,0,8,7,7,2,12,10
Al Taubenberger,,,,0,5,8,3,12,10
Terry Tracy,,,,,0,5,2,14,10
Matt Wolfe,,,,,,0,3,9,10
James Williams,,,,,,,0,5,10
Melissa Murray Bailey,,,,,,,,1,10
Total,32,22,18,17,15,11,6,30,10
,Council At Large - Republican,,,,,,,Mayor - Republican,11
,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Matt Wolfe,Terry Tracy,James Williams,Melissa Murray Bailey,11
Dennis M O Brien,9,24,13,15,13,10,4,31,11
Daniel Tinney,,3,9,13,12,7,3,21,11
David Oh,,,1,7,6,6,6,15,11
Al Taubenberger,,,,0,8,6,2,14,11
Matt Wolfe,,,,,0,6,0,13,11
Terry Tracy,,,,,,0,4,10,11
James Williams,,,,,,,0,7,11
Melissa Murray Bailey,,,,,,,,0,11
Total,51,33,17,16,16,12,7,39,11
,Mayor - Republican,Council At Large - Republican,,,,,,,12
,Melissa Murray Bailey,Dennis M O Brien,Daniel Tinney,Matt Wolfe,Terry Tracy,David Oh,Al Taubenberger,James Williams,12
Melissa Murray Bailey,0,14,10,6,6,5,2,4,12
Dennis M O Brien,,4,7,2,4,1,0,2,12
Daniel Tinney,,,1,4,4,3,3,2,12
Matt Wolfe,,,,0,3,1,2,1,12
Terry Tracy,,,,,0,3,2,3,12
David Oh,,,,,,0,2,3,12
Al Taubenberger,,,,,,,0,0,12
James Williams,,,,,,,,0,12
Total,22,18,13,7,7,6,4,4,12
,Mayor - Republican,Council At Large - Republican,,,,,,,13
,Melissa Murray Bailey,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Terry Tracy,David Oh,James Williams,Matt Wolfe,13
Melissa Murray Bailey,1,15,12,9,10,9,7,7,13
Dennis M O Brien,,4,13,11,6,5,3,6,13
Daniel Tinney,,,0,10,6,4,3,5,13
Al Taubenberger,,,,1,5,4,4,4,13
Terry Tracy,,,,,0,6,4,1,13
David Oh,,,,,,0,5,2,13
James Williams,,,,,,,0,2,13
Matt Wolfe,,,,,,,,0,13
Total,24,23,16,14,12,10,9,7,13
,Council At Large - Republican,,,,,,,Mayor - Republican,14
,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Matt Wolfe,David Oh,Terry Tracy,James Williams,Melissa Murray Bailey,14
Dennis M O Brien,3,10,11,9,10,4,2,19,14
Daniel Tinney,,2,8,10,4,4,1,13,14
Al Taubenberger,,,0,7,5,3,1,9,14
Matt Wolfe,,,,0,3,5,1,9,14
David Oh,,,,,0,0,2,9,14
Terry Tracy,,,,,,0,0,4,14
James Williams,,,,,,,0,2,14
Melissa Murray Bailey,,,,,,,,0,14
Total,25,18,12,12,10,5,2,22,14
,Council At Large - Republican,,,,,,,Mayor - Republican,15
,Dennis M O Brien,Terry Tracy,David Oh,Al Taubenberger,Daniel Tinney,Matt Wolfe,James Williams,Melissa Murray Bailey,15
Dennis M O Brien,4,15,14,13,14,12,5,19,15
Terry Tracy,,1,10,8,11,9,3,13,15
David Oh,,,0,8,8,6,5,14,15
Al Taubenberger,,,,0,9,6,4,12,15
Daniel Tinney,,,,,0,8,2,11,15
Matt Wolfe,,,,,,0,1,11,15
James Williams,,,,,,,0,7,15
Melissa Murray Bailey,,,,,,,,0,15
Total,28,20,16,15,15,13,8,27,15
,Council At Large - Republican,,,,,,,Mayor - Republican,16
,Daniel Tinney,Dennis M O Brien,Matt Wolfe,Al Taubenberger,David Oh,Terry Tracy,James Williams,Melissa Murray Bailey,16
Daniel Tinney,0,15,14,11,12,10,3,21,16
Dennis M O Brien,,0,10,10,10,9,3,14,16
Matt Wolfe,,,1,6,9,4,3,11,16
Al Taubenberger,,,,0,7,6,0,11,16
David Oh,,,,,0,3,3,10,16
Terry Tracy,,,,,,0,0,10,16
James Williams,,,,,,,0,3,16
Melissa Murray Bailey,,,,,,,,0,16
Total,25,18,17,13,13,12,4,25,16
,Council At Large - Republican,,,,,,,Mayor - Republican,17
,Terry Tracy,Dennis M O Brien,Daniel Tinney,David Oh,Matt Wolfe,James Williams,Al Taubenberger,Melissa Murray Bailey,17
Terry Tracy,14,36,23,24,21,14,12,53,17
Dennis M O Brien,,2,18,19,15,9,13,34,17
Daniel Tinney,,,1,9,11,5,7,24,17
David Oh,,,,0,7,14,9,27,17
Matt Wolfe,,,,,1,5,6,15,17
James Williams,,,,,,1,3,14,17
Al Taubenberger,,,,,,,0,10,17
Melissa Murray Bailey,,,,,,,,3,17
Total,83,52,31,31,25,17,15,69,17
,Council At Large - Republican,,,,,,,Mayor - Republican,18
,Dennis M O Brien,David Oh,Daniel Tinney,Al Taubenberger,Terry Tracy,Matt Wolfe,James Williams,Melissa Murray Bailey,18
Dennis M O Brien,6,17,19,15,11,6,3,18,18
