col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Wilson Alexander,Paul Steinke,Ed Neilson,William K Greenlee,Helen Gym,Sherrie Cohen,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,1
Kevin M Dougherty,6,9,8,17,5,5,23,18,21,19,17,7,8,7,10,10,9,5,7,6,6,2,1
Christine Donohue,,5,7,12,3,3,18,12,9,11,6,8,7,5,1,4,4,5,4,5,2,1,1
David Wecht,,,3,8,0,2,14,8,9,12,2,6,6,7,4,3,4,4,4,0,0,1,1
Anne E Lazarus,,,,1,3,3,12,14,12,10,10,4,7,8,4,4,6,3,4,5,4,1,1
Dwayne D Woodruff,,,,,0,0,4,6,3,4,1,1,2,0,3,0,1,1,0,1,2,1,1
John Henry Foradora,,,,,,0,4,1,1,2,2,3,1,4,1,2,2,1,5,1,2,0,1
Derek S Green,,,,,,,5,9,11,12,9,7,12,3,9,11,4,4,5,4,2,1,1
Blondell Reynolds Brown,,,,,,,,4,15,16,7,8,3,10,8,6,8,8,2,5,2,2,1
Isaiah Thomas,,,,,,,,,5,19,9,1,3,10,6,7,9,2,4,3,1,0,1
W Wilson Goode Jr,,,,,,,,,,2,4,5,4,7,3,7,2,5,2,3,3,0,1
Allan Domb,,,,,,,,,,,2,4,4,4,7,7,2,2,3,4,3,1,1
Jenne Ayers,,,,,,,,,,,,0,5,1,1,3,2,6,3,3,3,1,1
Wilson Alexander,,,,,,,,,,,,,1,2,1,3,0,0,1,1,2,1,1
Paul Steinke,,,,,,,,,,,,,,0,1,2,5,1,5,0,1,0,1
Ed Neilson,,,,,,,,,,,,,,,0,7,3,2,2,1,2,1,1
William K Greenlee,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,1
Helen Gym,,,,,,,,,,,,,,,,,0,2,5,4,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,3,2,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,2,1,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,57,37,30,28,7,7,50,39,38,38,25,18,18,16,15,15,14,11,11,10,8,2,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Wilson Alexander,Jenne Ayers,Paul Steinke,Helen Gym,William K Greenlee,Frank Rizzo,Sherrie Cohen,Ed Neilson,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,2
Kevin M Dougherty,1,13,11,25,8,1,22,25,17,20,18,9,7,6,7,9,9,7,5,6,3,1,2
Christine Donohue,,2,14,15,4,3,12,15,10,16,5,11,11,8,5,5,2,6,3,4,6,2,2
David Wecht,,,0,15,1,0,19,16,18,14,10,5,5,11,3,3,4,2,0,2,0,1,2
Anne E Lazarus,,,,0,6,2,13,24,21,17,11,6,6,10,5,4,8,7,2,6,4,1,2
Dwayne D Woodruff,,,,,0,1,3,6,4,3,3,4,2,2,4,2,3,4,0,2,2,1,2
John Henry Foradora,,,,,,0,1,1,1,0,0,3,3,1,2,2,0,3,1,0,1,0,2
Derek S Green,,,,,,,2,11,10,9,10,5,6,3,3,6,5,3,4,4,0,0,2
Blondell Reynolds Brown,,,,,,,,0,26,22,12,9,6,12,9,3,9,6,1,4,5,2,2
W Wilson Goode Jr,,,,,,,,,2,18,11,4,4,13,5,3,6,2,0,2,1,1,2
Isaiah Thomas,,,,,,,,,,0,13,3,7,12,4,7,2,3,5,5,2,1,2
Allan Domb,,,,,,,,,,,1,1,4,5,0,6,3,4,3,2,0,1,2
Wilson Alexander,,,,,,,,,,,,0,5,1,6,3,3,4,2,1,4,0,2
Jenne Ayers,,,,,,,,,,,,,0,0,2,2,0,3,2,2,1,2,2
Paul Steinke,,,,,,,,,,,,,,0,1,1,1,1,0,2,1,0,2
Helen Gym,,,,,,,,,,,,,,,0,2,3,3,1,2,2,0,2
William K Greenlee,,,,,,,,,,,,,,,,0,1,3,5,0,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,0,4,0,2,2,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,1,3,0,2
Ed Neilson,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,0,0,0,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,49,45,40,34,10,5,45,42,37,34,25,19,18,16,12,12,11,11,7,7,6,2,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Jenne Ayers,Paul Steinke,Wilson Alexander,William K Greenlee,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Helen Gym,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,3
Kevin M Dougherty,7,23,29,37,9,4,39,43,36,28,30,13,12,11,18,16,14,12,13,8,5,3,3
David Wecht,,5,30,25,3,1,31,29,32,24,11,14,17,8,9,6,6,6,4,3,3,0,3
Christine Donohue,,,1,36,3,1,40,29,36,30,17,13,20,14,9,10,7,7,7,9,4,0,3
Anne E Lazarus,,,,0,4,1,43,27,38,31,21,6,20,5,12,12,7,12,10,7,6,2,3
Dwayne D Woodruff,,,,,0,0,7,6,7,6,3,3,1,1,2,4,1,3,2,1,0,1,3
John Henry Foradora,,,,,,0,2,2,2,1,3,2,1,2,0,1,4,1,1,0,1,0,3
Blondell Reynolds Brown,,,,,,,2,27,46,40,18,9,23,5,12,11,9,8,11,6,4,1,3
Derek S Green,,,,,,,,2,23,23,23,18,2,14,11,10,10,6,6,6,5,2,3
W Wilson Goode Jr,,,,,,,,,2,41,11,6,25,8,14,10,6,13,7,4,4,0,3
Isaiah Thomas,,,,,,,,,,2,14,4,19,7,11,8,8,4,5,5,2,1,3
Allan Domb,,,,,,,,,,,3,10,5,6,7,6,10,5,8,6,3,2,3
Jenne Ayers,,,,,,,,,,,,2,1,10,0,5,6,4,4,1,3,0,3
Paul Steinke,,,,,,,,,,,,,0,2,3,0,2,5,5,2,2,0,3
Wilson Alexander,,,,,,,,,,,,,,1,2,1,5,2,0,2,2,0,3
William K Greenlee,,,,,,,,,,,,,,,0,4,1,2,2,1,1,1,3
Sherrie Cohen,,,,,,,,,,,,,,,,0,3,6,6,3,2,1,3
Thomas Wyatt,,,,,,,,,,,,,,,,,0,2,3,1,1,2,3
Frank Rizzo,,,,,,,,,,,,,,,,,,0,4,2,3,0,3
Helen Gym,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Ed Neilson,,,,,,,,,,,,,,,,,,,,0,1,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,3
Total,89,69,68,62,12,5,78,78,72,61,43,32,28,25,21,20,19,18,16,11,9,3,3
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,David Wecht,Christine Donohue,Anne E Lazarus,Kevin M Dougherty,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Isaiah Thomas,Jenne Ayers,Allan Domb,Paul Steinke,William K Greenlee,Wilson Alexander,Helen Gym,Sherrie Cohen,Thomas Wyatt,Ed Neilson,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,4
David Wecht,7,58,51,13,1,0,47,27,23,21,15,9,23,11,10,5,5,7,4,2,2,2,4
Christine Donohue,,5,57,17,3,1,52,31,15,23,11,10,20,9,9,7,5,3,5,2,1,3,4
Anne E Lazarus,,,3,19,2,2,49,35,11,23,6,11,20,9,7,6,7,5,4,4,2,2,4
Kevin M Dougherty,,,,3,6,7,31,23,16,16,10,20,7,14,5,9,7,6,6,6,4,3,4
Dwayne D Woodruff,,,,,0,0,7,6,1,3,2,2,1,1,2,3,2,1,0,1,1,0,4
John Henry Foradora,,,,,,0,1,2,2,0,1,2,1,1,1,0,1,3,1,2,0,1,4
Blondell Reynolds Brown,,,,,,,2,47,15,28,8,16,26,14,5,9,5,3,6,5,5,2,4
W Wilson Goode Jr,,,,,,,,0,7,27,6,10,22,11,7,9,2,3,4,4,4,0,4
Derek S Green,,,,,,,,,2,6,11,10,4,11,12,1,5,4,4,0,1,1,4
Isaiah Thomas,,,,,,,,,,3,3,9,23,8,1,3,2,2,4,3,0,0,4
Jenne Ayers,,,,,,,,,,,3,3,2,3,8,4,5,2,0,2,2,2,4
Allan Domb,,,,,,,,,,,,1,4,9,3,2,1,3,7,1,3,1,4
Paul Steinke,,,,,,,,,,,,,0,6,1,3,2,3,2,2,0,1,4
William K Greenlee,,,,,,,,,,,,,,0,3,2,3,2,4,1,2,1,4
Wilson Alexander,,,,,,,,,,,,,,,1,1,2,3,1,0,0,0,4
Helen Gym,,,,,,,,,,,,,,,,0,2,1,2,1,1,1,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,3,0,1,1,3,4
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,1,2,2,0,4
Ed Neilson,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,1,4
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,4
Total,98,87,76,59,9,8,89,59,46,39,33,30,30,22,22,11,11,11,10,8,6,4,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Justice Of The Supreme Court - Democrat,,,,,,5
,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Derek S Green,Paul Steinke,Allan Domb,Wilson Alexander,Jenne Ayers,William K Greenlee,Frank Rizzo,Helen Gym,Thomas Wyatt,Carla M Cain,Ed Neilson,Sherrie Cohen,Marnie Aument Loughrey,Christine Donohue,David Wecht,Kevin M Dougherty,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,5
Blondell Reynolds Brown,4,35,29,14,26,9,7,5,3,6,0,2,3,1,2,0,27,27,21,30,2,3,5
W Wilson Goode Jr,,2,30,11,23,9,5,4,2,5,0,1,3,1,2,0,24,23,17,28,2,3,5
Isaiah Thomas,,,2,13,24,12,3,2,4,2,2,4,2,3,1,0,21,23,15,24,2,1,5
Derek S Green,,,,3,8,10,12,8,6,2,1,1,1,3,2,0,16,15,16,9,0,3,5
Paul Steinke,,,,,0,2,3,1,1,2,0,2,1,0,0,0,20,17,7,19,1,2,5
Allan Domb,,,,,,0,5,2,6,2,2,2,1,3,0,0,5,9,16,5,0,1,5
Wilson Alexander,,,,,,,0,8,1,1,0,1,0,1,0,0,11,10,8,3,0,2,5
Jenne Ayers,,,,,,,,0,1,1,0,2,1,1,0,0,7,8,5,3,2,1,5
William K Greenlee,,,,,,,,,0,1,3,0,0,2,0,0,1,3,7,4,1,1,5
Frank Rizzo,,,,,,,,,,0,0,0,0,0,0,0,2,3,4,5,1,0,5
Helen Gym,,,,,,,,,,,0,1,0,0,0,0,0,1,3,2,1,0,5
Thomas Wyatt,,,,,,,,,,,,0,1,0,0,0,1,3,2,2,0,0,5
Carla M Cain,,,,,,,,,,,,,0,1,1,0,1,1,2,2,1,1,5
Ed Neilson,,,,,,,,,,,,,,0,0,0,0,1,3,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,0,0,1,0,2,2,0,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Christine Donohue,,,,,,,,,,,,,,,,,3,27,13,24,1,2,5
David Wecht,,,,,,,,,,,,,,,,,,0,10,22,0,1,5
Kevin M Dougherty,,,,,,,,,,,,,,,,,,,4,13,0,4,5
Anne E Lazarus,,,,,,,,,,,,,,,,,,,,0,3,1,5
Dwayne D Woodruff,,,,,,,,,,,,,,,,,,,,,0,0,5
John Henry Foradora,,,,,,,,,,,,,,,,,,,,,,0,5
Total,52,43,42,36,27,21,20,17,9,6,6,5,4,4,2,0,48,47,41,37,4,4,5
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Jenne Ayers,Allan Domb,Wilson Alexander,William K Greenlee,Thomas Wyatt,Sherrie Cohen,Paul Steinke,Carla M Cain,Ed Neilson,Frank Rizzo,Helen Gym,Marnie Aument Loughrey,6
Kevin M Dougherty,5,35,26,31,9,3,33,37,35,22,16,20,17,20,14,12,7,10,11,9,6,7,6
Christine Donohue,,1,27,25,6,1,22,24,22,17,19,11,15,9,12,9,12,6,4,5,9,2,6
David Wecht,,,4,17,2,1,25,21,20,13,14,11,10,10,10,3,7,3,6,4,2,2,6
Anne E Lazarus,,,,3,4,0,21,23,19,13,9,13,8,10,7,9,12,7,3,6,7,3,6
John Henry Foradora,,,,,1,1,4,6,3,2,4,5,4,3,5,5,4,2,1,3,3,2,6
Dwayne D Woodruff,,,,,,0,2,2,3,2,0,1,1,2,2,1,1,0,0,0,0,1,6
Derek S Green,,,,,,,4,19,13,5,17,11,13,8,9,7,3,3,2,6,2,1,6
Blondell Reynolds Brown,,,,,,,,1,36,19,7,7,6,16,8,11,9,5,10,8,6,5,6
W Wilson Goode Jr,,,,,,,,,1,26,6,8,8,12,8,8,9,4,8,5,5,3,6
Isaiah Thomas,,,,,,,,,,0,1,5,5,9,7,2,9,2,7,3,3,0,6
Jenne Ayers,,,,,,,,,,,0,9,11,4,4,4,1,5,0,3,1,1,6
Allan Domb,,,,,,,,,,,,1,9,9,7,1,4,3,1,4,2,3,6
Wilson Alexander,,,,,,,,,,,,,0,5,9,1,1,1,1,2,1,1,6
William K Greenlee,,,,,,,,,,,,,,0,3,4,2,0,5,3,1,3,6
Thomas Wyatt,,,,,,,,,,,,,,,1,4,6,2,2,1,4,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,0,3,2,3,1,2,3,6
Paul Steinke,,,,,,,,,,,,,,,,,0,1,0,3,5,2,6
Carla M Cain,,,,,,,,,,,,,,,,,,0,0,2,2,0,6
Ed Neilson,,,,,,,,,,,,,,,,,,,0,0,1,3,6
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,3,1,6
Helen Gym,,,,,,,,,,,,,,,,,,,,,0,1,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,1,6
Total,85,61,57,49,15,5,58,55,51,31,31,29,27,23,22,17,16,12,12,12,11,8,6
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Jenne Ayers,William K Greenlee,Wilson Alexander,Ed Neilson,Paul Steinke,Thomas Wyatt,Carla M Cain,Helen Gym,Sherrie Cohen,Frank Rizzo,Marnie Aument Loughrey,7
Kevin M Dougherty,6,24,15,23,3,3,26,24,23,19,17,8,19,7,14,4,7,8,9,7,5,4,7
Christine Donohue,,3,27,24,2,3,26,23,21,13,11,13,11,11,7,7,3,8,6,5,3,5,7
David Wecht,,,4,18,2,1,19,17,18,14,7,11,6,12,5,11,5,0,6,1,2,0,7
