col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,1
Jim Kenney,27,0,0,0,0,0,133,126,95,33,10,7,1
Anthony Hardy Williams,,14,0,0,0,0,29,21,20,14,4,2,1
Lynne M Abraham,,,6,0,0,0,14,24,11,8,2,1,1
Doug Oliver,,,,4,0,0,5,5,3,3,2,0,1
Nelson Diaz,,,,,1,0,3,5,2,1,0,2,1
T Milton Street Sr,,,,,,2,2,1,1,2,2,0,1
Kevin M Dougherty,,,,,,,0,140,99,28,5,7,1
Anne E Lazarus,,,,,,,,3,107,36,12,5,1
David Wecht,,,,,,,,,1,18,7,4,1
Christine Donohue,,,,,,,,,,1,10,1,1
John Henry Foradora,,,,,,,,,,,0,3,1
Dwayne D Woodruff,,,,,,,,,,,,0,1
Total,193,67,34,12,6,6,189,188,136,63,21,12,1
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,2
Kevin M Dougherty,1,86,55,33,5,5,81,19,8,1,4,2,2
Anne E Lazarus,,0,60,34,5,3,68,15,10,1,4,3,2
David Wecht,,,3,19,2,0,49,19,9,8,5,3,2
Christine Donohue,,,,1,1,2,29,13,6,0,4,1,2
Dwayne D Woodruff,,,,,0,0,4,3,1,0,0,0,2
John Henry Foradora,,,,,,0,2,3,0,0,0,0,2
Jim Kenney,,,,,,,12,0,0,0,0,0,2
Anthony Hardy Williams,,,,,,,,13,0,0,0,0,2
Lynne M Abraham,,,,,,,,,4,0,0,0,2
T Milton Street Sr,,,,,,,,,,1,0,0,2
Doug Oliver,,,,,,,,,,,0,0,2
Nelson Diaz,,,,,,,,,,,,0,2
Total,119,104,100,55,8,5,110,50,17,9,7,4,2
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Jim Kenney,Lynne M Abraham,Anthony Hardy Williams,Doug Oliver,Nelson Diaz,T Milton Street Sr,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,3
Jim Kenney,13,0,0,0,0,0,69,70,60,13,0,0,3
Lynne M Abraham,,1,0,0,0,0,13,9,10,3,2,1,3
Anthony Hardy Williams,,,2,0,0,0,6,5,8,2,0,0,3
Doug Oliver,,,,0,0,0,7,6,5,1,0,0,3
Nelson Diaz,,,,,0,0,4,4,3,0,0,0,3
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,3
Anne E Lazarus,,,,,,,0,79,74,15,1,0,3
Kevin M Dougherty,,,,,,,,1,66,9,1,1,3
David Wecht,,,,,,,,,0,12,1,0,3
Christine Donohue,,,,,,,,,,0,1,1,3
Dwayne D Woodruff,,,,,,,,,,,0,0,3
John Henry Foradora,,,,,,,,,,,,0,3
Total,100,17,11,7,4,0,99,96,87,20,2,1,3
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Lynne M Abraham,Nelson Diaz,4
Kevin M Dougherty,1,42,23,13,6,3,31,22,5,3,2,0,4
Anne E Lazarus,,0,32,18,7,3,31,17,4,3,4,2,4
David Wecht,,,0,9,2,2,22,7,2,2,3,0,4
Christine Donohue,,,,0,5,0,12,9,1,1,2,1,4
John Henry Foradora,,,,,0,0,5,2,1,1,1,1,4
Dwayne D Woodruff,,,,,,0,1,4,0,0,0,0,4
Jim Kenney,,,,,,,15,0,0,0,0,0,4
Anthony Hardy Williams,,,,,,,,9,0,0,0,0,4
Doug Oliver,,,,,,,,,1,0,0,0,4
T Milton Street Sr,,,,,,,,,,1,0,0,4
Lynne M Abraham,,,,,,,,,,,0,0,4
Nelson Diaz,,,,,,,,,,,,2,4
Total,64,61,36,26,11,5,59,38,6,5,4,4,4
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Anne E Lazarus,Kevin M Dougherty,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,5
Jim Kenney,19,0,0,0,0,0,53,41,31,25,9,5,5
Anthony Hardy Williams,,16,0,0,0,0,17,18,8,11,6,4,5
Lynne M Abraham,,,5,0,0,0,7,7,3,7,0,0,5
Doug Oliver,,,,0,0,0,6,5,3,2,1,0,5
Nelson Diaz,,,,,0,0,0,2,2,1,0,0,5
T Milton Street Sr,,,,,,0,1,0,1,0,0,1,5
Anne E Lazarus,,,,,,,0,55,36,34,11,5,5
Kevin M Dougherty,,,,,,,,1,24,23,7,6,5
David Wecht,,,,,,,,,0,14,7,3,5
Christine Donohue,,,,,,,,,,0,4,3,5
John Henry Foradora,,,,,,,,,,,0,2,5
Dwayne D Woodruff,,,,,,,,,,,,0,5
Total,88,42,17,8,2,1,86,77,50,47,16,10,5
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,6
