col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Sharon Williams Losier,,,,,,,,,,,,,,,,,,1,33,26,7,5,3,12,2
Christine Hope,,,,,,,,,,,,,,,,,,,0,8,14,6,9,7,2
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,4,2,2,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,0,8,3,1,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,6,2,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,96,93,89,80,70,46,44,42,41,33,32,27,22,17,10,6,88,86,63,37,25,21,20,18,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Allan Domb,Blondell Reynolds Brown,Paul Steinke,W Wilson Goode Jr,Carla M Cain,Derek S Green,Helen Gym,Isaiah Thomas,Marnie Aument Loughrey,Sherrie Cohen,Thomas Wyatt,William K Greenlee,Ed Neilson,Frank Rizzo,Jenne Ayers,Wilson Alexander,Christine Hope,Sharon Williams Losier,Daniel R Sulman,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,3
Allan Domb,0,1,2,2,1,0,2,2,0,1,1,1,0,1,0,0,3,2,2,1,3,0,2,1,3
Blondell Reynolds Brown,,0,1,3,1,0,0,0,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,0,3
Paul Steinke,,,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,0,1,1,3
W Wilson Goode Jr,,,,0,1,0,1,0,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,0,3
Carla M Cain,,,,,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3
Derek S Green,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,3
Helen Gym,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3
Isaiah Thomas,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3
Marnie Aument Loughrey,,,,,,,,,0,1,1,0,1,0,1,0,2,1,1,1,0,1,0,0,3
Sherrie Cohen,,,,,,,,,,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,3
Thomas Wyatt,,,,,,,,,,,0,1,1,0,0,0,2,0,1,2,1,0,0,0,3
William K Greenlee,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,3
Ed Neilson,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,3
Frank Rizzo,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,3
Jenne Ayers,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,3
Wilson Alexander,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Christine Hope,,,,,,,,,,,,,,,,,0,3,2,3,1,2,0,0,3
Sharon Williams Losier,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,3
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3
Matthew Perks,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,7,5,5,4,2,2,2,2,2,2,2,2,1,1,1,1,7,4,3,3,3,2,2,1,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Allan Domb,William K Greenlee,Isaiah Thomas,Wilson Alexander,Ed Neilson,Jenne Ayers,Sherrie Cohen,Carla M Cain,Helen Gym,Paul Steinke,Frank Rizzo,Thomas Wyatt,Marnie Aument Loughrey,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,4
Blondell Reynolds Brown,4,12,23,8,14,11,7,8,1,6,5,5,3,4,3,3,13,11,12,12,8,4,4,2,4
Derek S Green,,4,13,7,7,7,8,5,9,2,5,2,4,3,1,1,16,10,12,13,3,4,2,2,4
W Wilson Goode Jr,,,1,9,14,10,3,10,1,3,1,3,2,4,3,1,10,11,14,12,8,1,3,4,4
Allan Domb,,,,2,8,5,4,6,3,5,4,2,1,1,3,1,9,9,6,8,3,4,2,1,4
William K Greenlee,,,,,0,4,3,12,1,4,1,1,1,1,0,1,10,6,10,7,5,1,2,2,4
Isaiah Thomas,,,,,,0,1,1,3,3,1,3,3,2,1,1,5,8,7,4,2,2,0,4,4
Wilson Alexander,,,,,,,0,1,5,3,3,1,2,1,2,0,8,3,4,8,3,2,4,0,4
Ed Neilson,,,,,,,,0,0,1,0,2,2,0,1,1,8,5,9,3,3,0,2,1,4
Jenne Ayers,,,,,,,,,0,2,3,1,1,1,0,1,6,3,3,7,2,1,0,1,4
Sherrie Cohen,,,,,,,,,,1,4,2,1,1,0,1,4,3,1,4,3,4,1,0,4
Carla M Cain,,,,,,,,,,,0,3,1,1,1,2,7,7,2,5,2,4,0,0,4
Helen Gym,,,,,,,,,,,,1,3,2,1,2,6,7,4,2,1,0,1,0,4
Paul Steinke,,,,,,,,,,,,,0,0,3,1,1,3,3,1,0,0,1,1,4
Frank Rizzo,,,,,,,,,,,,,,0,0,0,3,4,1,1,1,1,0,1,4
Thomas Wyatt,,,,,,,,,,,,,,,1,0,0,4,3,1,1,1,2,1,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,2,1,1,2,1,1,0,4
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,14,13,12,6,3,1,0,4
Christine Hope,,,,,,,,,,,,,,,,,,0,8,8,4,5,3,3,4
Joffie C Pittman,,,,,,,,,,,,,,,,,,,0,9,3,1,2,2,4
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,2,3,3,2,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,41,38,31,22,21,19,14,13,13,11,10,10,8,7,7,4,28,25,23,22,13,8,6,4,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,5
,Blondell Reynolds Brown,W Wilson Goode Jr,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Sherrie Cohen,Paul Steinke,William K Greenlee,Frank Rizzo,Thomas Wyatt,Wilson Alexander,Ed Neilson,Carla M Cain,Jenne Ayers,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Gary S Silver,5
Blondell Reynolds Brown,1,71,49,41,43,37,25,21,30,15,9,8,17,6,5,2,50,39,37,22,21,17,8,9,5
W Wilson Goode Jr,,1,50,42,39,40,21,16,22,16,7,9,16,5,7,3,47,38,36,16,16,12,11,9,5
Helen Gym,,,4,44,25,32,26,20,11,12,10,7,6,5,4,4,34,31,29,13,15,12,15,9,5
Allan Domb,,,,1,26,26,16,14,13,12,9,9,3,6,5,3,27,29,27,15,18,13,10,12,5
Derek S Green,,,,,2,28,16,20,14,10,14,12,9,5,2,4,43,33,28,22,13,10,7,8,5
Isaiah Thomas,,,,,,0,12,18,13,8,9,2,8,5,5,3,30,31,21,13,15,9,9,9,5
Sherrie Cohen,,,,,,,0,12,9,5,9,9,5,6,6,2,24,15,23,11,10,6,7,6,5
Paul Steinke,,,,,,,,0,6,1,10,5,3,3,1,0,9,23,7,13,6,3,11,6,5
William K Greenlee,,,,,,,,,0,2,1,4,16,1,0,1,19,25,7,11,8,3,4,3,5
Frank Rizzo,,,,,,,,,,0,3,3,1,1,4,1,5,7,10,6,2,3,2,4,5
Thomas Wyatt,,,,,,,,,,,0,6,0,4,4,2,12,13,5,13,4,2,6,5,5
Wilson Alexander,,,,,,,,,,,,1,1,3,3,0,8,8,8,8,4,4,2,5,5
Ed Neilson,,,,,,,,,,,,,0,1,1,0,15,15,1,7,5,0,1,3,5
Carla M Cain,,,,,,,,,,,,,,1,3,3,8,5,7,3,3,3,2,4,5
Jenne Ayers,,,,,,,,,,,,,,,0,0,4,4,2,2,2,2,1,2,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,3,4,0,3,1,1,1,5
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,33,33,12,16,7,4,10,5
Joffie C Pittman,,,,,,,,,,,,,,,,,,1,15,19,15,6,16,6,5
Christine Hope,,,,,,,,,,,,,,,,,,,0,8,10,12,6,6,5
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,4,6,9,8,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,4,1,1,5
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,0,4,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,2,5
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,113,103,87,85,80,65,47,40,38,26,26,24,22,17,14,7,82,68,54,37,31,21,20,20,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,6
,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,William K Greenlee,Allan Domb,Helen Gym,Isaiah Thomas,Sherrie Cohen,Ed Neilson,Paul Steinke,Frank Rizzo,Jenne Ayers,Carla M Cain,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Christine Hope,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,6
Blondell Reynolds Brown,5,58,65,51,26,21,28,21,32,8,13,10,16,2,9,4,53,60,44,24,18,16,8,5,6
Derek S Green,,6,44,38,16,15,19,9,28,12,8,5,8,10,12,3,48,54,42,14,9,11,5,2,6
W Wilson Goode Jr,,,1,45,17,20,26,18,30,4,11,6,7,5,5,2,49,46,37,12,13,9,8,5,6
William K Greenlee,,,,0,14,20,14,18,30,8,8,5,5,3,3,0,46,37,34,13,10,6,11,0,6
Allan Domb,,,,,1,18,17,23,4,15,9,4,5,6,4,3,23,22,14,16,7,13,10,3,6
Helen Gym,,,,,,2,20,24,4,14,4,5,4,7,3,1,29,20,17,13,10,2,13,3,6
Isaiah Thomas,,,,,,,0,14,6,11,2,3,3,10,3,1,23,22,14,15,6,5,5,4,6
Sherrie Cohen,,,,,,,,0,3,10,10,7,6,7,2,2,30,17,15,12,6,10,14,3,6
Ed Neilson,,,,,,,,,0,1,2,0,2,2,1,1,24,26,25,3,4,2,0,0,6
Paul Steinke,,,,,,,,,,0,5,1,1,9,3,3,14,12,14,9,2,6,6,1,6
Frank Rizzo,,,,,,,,,,,0,3,2,3,1,1,9,8,6,3,7,4,5,3,6
Jenne Ayers,,,,,,,,,,,,0,6,1,4,1,5,11,4,7,7,4,2,2,6
Carla M Cain,,,,,,,,,,,,,0,0,4,4,6,9,6,12,7,8,2,1,6
Thomas Wyatt,,,,,,,,,,,,,,0,2,1,8,7,8,3,2,2,5,1,6
Wilson Alexander,,,,,,,,,,,,,,,0,1,6,8,7,8,4,8,2,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,4,3,5,3,1,1,0,6
Joffie C Pittman,,,,,,,,,,,,,,,,,1,52,48,11,4,10,14,2,6
Sharon Williams Losier,,,,,,,,,,,,,,,,,,1,40,20,16,8,2,3,6
Matthew Perks,,,,,,,,,,,,,,,,,,,0,7,5,6,12,1,6
Christine Hope,,,,,,,,,,,,,,,,,,,,2,12,10,2,1,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,2,2,2,6
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,5,1,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,108,90,82,68,55,53,52,49,39,30,22,21,19,19,17,7,87,85,64,39,24,24,20,7,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Jenne Ayers,Isaiah Thomas,William K Greenlee,Sherrie Cohen,Helen Gym,Ed Neilson,Paul Steinke,Thomas Wyatt,Carla M Cain,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,7
Derek S Green,2,36,29,15,15,13,15,7,7,13,6,6,5,6,11,0,36,35,27,12,5,3,6,3,7
Blondell Reynolds Brown,,1,37,14,9,16,24,14,13,18,7,7,7,11,4,1,26,30,24,17,5,10,10,4,7
W Wilson Goode Jr,,,0,11,7,16,23,10,11,16,5,5,4,9,3,0,22,26,21,13,5,8,2,2,7
Allan Domb,,,,0,6,7,4,8,6,2,9,8,8,6,5,2,11,13,11,11,7,4,3,2,7
Jenne Ayers,,,,,1,4,3,8,2,0,3,2,5,3,8,0,17,15,9,3,5,3,1,1,7
Isaiah Thomas,,,,,,4,3,5,7,2,3,5,4,2,4,1,12,13,13,8,2,5,2,2,7
William K Greenlee,,,,,,,0,5,4,16,5,3,1,3,0,0,14,13,15,5,1,3,2,1,7
Sherrie Cohen,,,,,,,,1,8,1,6,5,8,8,1,1,6,12,8,8,7,7,2,3,7
Helen Gym,,,,,,,,,0,1,8,2,5,3,1,1,10,9,9,6,4,2,3,2,7
Ed Neilson,,,,,,,,,,0,1,1,0,1,0,1,9,9,8,3,0,2,2,0,7
Paul Steinke,,,,,,,,,,,0,6,3,4,3,0,6,5,5,6,5,2,2,2,7
Thomas Wyatt,,,,,,,,,,,,0,3,3,3,0,6,7,6,9,5,2,1,2,7
Carla M Cain,,,,,,,,,,,,,0,2,2,1,6,6,3,7,8,1,1,2,7
Frank Rizzo,,,,,,,,,,,,,,1,0,0,2,6,3,5,3,4,3,2,7
Wilson Alexander,,,,,,,,,,,,,,,0,0,9,10,7,3,2,1,2,0,7
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,1,7
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,29,27,9,2,3,3,0,7
Joffie C Pittman,,,,,,,,,,,,,,,,,,1,27,9,4,3,3,3,7
Matthew Perks,,,,,,,,,,,,,,,,,,,0,9,4,4,2,1,7
Christine Hope,,,,,,,,,,,,,,,,,,,,0,6,6,3,4,7
Gary S Silver,,,,,,,,,,,,,,,,,,,,,1,3,0,1,7
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,1,2,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,67,63,54,35,33,32,30,26,24,19,19,19,18,18,18,2,55,52,40,31,16,13,10,7,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,8
,Blondell Reynolds Brown,Isaiah Thomas,W Wilson Goode Jr,Derek S Green,Allan Domb,William K Greenlee,Ed Neilson,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Paul Steinke,Helen Gym,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,Carla M Cain,Sharon Williams Losier,Joffie C Pittman,Matthew Perks,Christine Hope,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,8
Blondell Reynolds Brown,3,61,64,29,32,22,20,12,2,10,3,9,2,3,5,6,28,20,15,11,10,4,4,3,8
Isaiah Thomas,,8,54,20,29,12,9,9,8,8,8,6,4,5,2,3,22,17,7,8,6,3,1,3,8
W Wilson Goode Jr,,,7,26,27,23,21,11,1,9,2,9,2,4,2,3,30,23,17,8,12,2,0,4,8
Derek S Green,,,,5,12,18,13,6,9,6,10,6,3,5,2,4,31,23,15,9,5,6,2,4,8
Allan Domb,,,,,7,8,5,8,5,4,4,4,1,2,2,4,14,7,7,7,6,6,3,3,8
William K Greenlee,,,,,,0,21,2,5,2,3,4,2,3,2,2,21,17,14,4,7,3,2,1,8
Ed Neilson,,,,,,,0,1,1,2,0,1,0,2,0,0,16,13,11,1,4,0,0,0,8
Sherrie Cohen,,,,,,,,1,3,3,3,4,0,1,0,2,8,6,3,7,3,6,3,3,8
Thomas Wyatt,,,,,,,,,1,2,10,0,2,3,1,2,6,6,2,8,4,4,3,4,8
Frank Rizzo,,,,,,,,,,1,2,4,2,1,1,1,7,6,4,3,2,2,2,2,8
Paul Steinke,,,,,,,,,,,1,0,2,2,1,0,7,4,3,4,3,5,0,2,8
Helen Gym,,,,,,,,,,,,0,1,0,0,2,8,6,3,4,3,1,2,1,8
Jenne Ayers,,,,,,,,,,,,,1,0,1,0,4,3,2,2,0,1,0,1,8
Marnie Aument Loughrey,,,,,,,,,,,,,,1,2,1,5,4,2,3,3,2,1,1,8
Wilson Alexander,,,,,,,,,,,,,,,1,4,2,1,3,4,4,1,2,0,8
Carla M Cain,,,,,,,,,,,,,,,,0,2,3,3,4,4,2,2,2,8
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,28,20,12,11,4,3,1,8
Joffie C Pittman,,,,,,,,,,,,,,,,,,0,15,8,5,3,1,2,8
Matthew Perks,,,,,,,,,,,,,,,,,,,0,2,3,3,1,2,8
Christine Hope,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,3,1,3,8
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,0,2,4,8
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,94,89,88,62,60,35,25,20,20,17,16,13,10,10,10,9,55,36,26,22,18,12,7,7,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,9
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Isaiah Thomas,Thomas Wyatt,Jenne Ayers,Helen Gym,Paul Steinke,William K Greenlee,Sherrie Cohen,Ed Neilson,Wilson Alexander,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,9
Derek S Green,6,24,17,14,12,13,8,3,6,10,7,10,9,5,5,5,35,19,14,19,8,6,6,2,9
Blondell Reynolds Brown,,2,26,13,13,8,8,6,8,20,11,16,3,5,6,4,22,25,16,14,9,6,7,5,9
W Wilson Goode Jr,,,1,10,15,7,4,8,11,16,7,13,4,1,6,0,24,26,12,15,7,2,3,2,9
Allan Domb,,,,5,3,9,6,7,10,4,3,1,6,4,5,3,13,14,13,9,7,4,5,3,9
Isaiah Thomas,,,,,0,9,3,8,9,5,6,5,2,3,2,2,12,13,10,7,5,4,4,5,9
Thomas Wyatt,,,,,,1,4,9,11,3,8,5,7,4,0,4,12,12,8,13,3,5,5,5,9
Jenne Ayers,,,,,,,3,3,0,1,7,0,5,3,1,3,12,13,11,8,4,1,2,1,9
Helen Gym,,,,,,,,0,12,3,7,4,1,3,3,1,11,13,6,7,2,3,2,4,9
Paul Steinke,,,,,,,,,1,5,7,1,1,2,2,1,10,9,9,8,3,3,4,4,9
William K Greenlee,,,,,,,,,,0,5,12,2,1,3,2,12,14,7,8,4,4,3,2,9
Sherrie Cohen,,,,,,,,,,,0,3,1,7,4,3,10,9,9,4,7,5,6,5,9
Ed Neilson,,,,,,,,,,,,0,0,2,1,1,13,11,3,8,2,5,2,1,9
Wilson Alexander,,,,,,,,,,,,,0,3,1,2,10,14,3,8,2,0,2,0,9
Carla M Cain,,,,,,,,,,,,,,0,1,2,8,4,7,4,3,5,2,3,9
Frank Rizzo,,,,,,,,,,,,,,,1,0,2,4,5,1,5,2,4,1,9
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,5,4,4,3,4,1,3,1,9
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,32,20,21,10,3,4,0,9
Joffie C Pittman,,,,,,,,,,,,,,,,,,3,16,26,7,2,6,6,9
Christine Hope,,,,,,,,,,,,,,,,,,,1,5,11,6,3,1,9
Matthew Perks,,,,,,,,,,,,,,,,,,,,0,1,4,3,7,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,0,2,2,1,9
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,2,4,3,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,0,1,9
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,62,53,48,41,30,30,27,24,24,24,23,20,18,14,14,9,62,60,38,35,18,17,13,11,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,10
,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Derek S Green,William K Greenlee,Isaiah Thomas,Helen Gym,Paul Steinke,Jenne Ayers,Sherrie Cohen,Ed Neilson,Frank Rizzo,Thomas Wyatt,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,10
Blondell Reynolds Brown,4,78,42,55,48,38,24,14,13,14,23,14,7,11,6,2,65,58,44,33,11,19,13,7,10
W Wilson Goode Jr,,0,32,47,40,43,26,19,9,11,22,13,7,8,6,1,53,52,31,31,10,15,13,9,10
