col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Commissioners - Democrat,,,,,,1
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,1
Anthony Clark,22,37,5,4,2,2,1
Lisa M Deeley,,3,0,2,0,0,1
Tracey L Gordon,,,5,4,2,1,1
Omar Sabir,,,,5,1,0,1
Will Mega,,,,,1,0,1
Carol A Jenkins,,,,,,0,1
Total,72,42,17,16,6,3,1
,City Commissioners - Democrat,,,,,,2
,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Carol A Jenkins,Omar Sabir,Will Mega,2
Anthony Clark,32,13,13,14,4,1,2
Tracey L Gordon,,6,7,10,9,6,2
Lisa M Deeley,,,5,12,8,1,2
Carol A Jenkins,,,,4,1,0,2
Omar Sabir,,,,,5,10,2
Will Mega,,,,,,3,2
Total,77,51,46,41,37,21,2
,City Commissioners - Democrat,,,,,,3
,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Omar Sabir,Tracey L Gordon,3
Anthony Clark,3,2,1,1,0,0,3
Lisa M Deeley,,1,0,0,0,1,3
Will Mega,,,2,0,0,0,3
Carol A Jenkins,,,,0,0,0,3
Omar Sabir,,,,,1,0,3
Tracey L Gordon,,,,,,0,3
Total,7,4,3,1,1,1,3
,City Commissioners - Democrat,,,,,,4
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,4
Anthony Clark,23,6,2,4,1,4,4
Carol A Jenkins,,1,3,1,1,0,4
Lisa M Deeley,,,3,2,0,0,4
Tracey L Gordon,,,,2,0,1,4
Omar Sabir,,,,,5,0,4
Will Mega,,,,,,0,4
Total,40,12,10,10,7,5,4
,City Commissioners - Democrat,,,,,,5
,Anthony Clark,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,5
Anthony Clark,23,13,7,16,8,9,5
Omar Sabir,,6,10,4,13,4,5
Will Mega,,,9,4,9,6,5
Carol A Jenkins,,,,8,2,8,5
Tracey L Gordon,,,,,5,3,5
Lisa M Deeley,,,,,,1,5
Total,76,50,45,42,40,31,5
,City Commissioners - Democrat,,,,,,6
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,Carol A Jenkins,6
Anthony Clark,29,33,12,11,8,9,6
Lisa M Deeley,,6,2,4,2,1,6
Tracey L Gordon,,,7,4,3,5,6
Omar Sabir,,,,5,5,2,6
Will Mega,,,,,10,1,6
Carol A Jenkins,,,,,,3,6
Total,102,48,33,31,29,21,6
,City Commissioners - Democrat,,,,,,7
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Tracey L Gordon,Omar Sabir,7
Anthony Clark,30,17,11,5,5,2,7
Lisa M Deeley,,6,7,0,4,0,7
Carol A Jenkins,,,4,0,7,0,7
Will Mega,,,,15,0,4,7
Tracey L Gordon,,,,,2,0,7
Omar Sabir,,,,,,3,7
Total,70,34,29,24,18,9,7
,City Commissioners - Democrat,,,,,,8
,Anthony Clark,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Will Mega,8
Anthony Clark,29,7,7,15,8,4,8
Tracey L Gordon,,10,17,2,3,3,8
Omar Sabir,,,8,1,1,1,8
Lisa M Deeley,,,,2,2,0,8
Carol A Jenkins,,,,,4,1,8
Will Mega,,,,,,4,8
Total,70,42,35,22,19,13,8
,City Commissioners - Democrat,,,,,,9
,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Lisa M Deeley,Will Mega,9
Anthony Clark,39,8,6,9,7,5,9
Tracey L Gordon,,6,6,2,3,1,9
Carol A Jenkins,,,2,4,2,1,9
Omar Sabir,,,,4,0,2,9
Lisa M Deeley,,,,,4,3,9
Will Mega,,,,,,3,9
Total,74,26,21,21,19,15,9
,City Commissioners - Democrat,,,,,,10
,Anthony Clark,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Will Mega,10
Anthony Clark,29,15,23,14,11,9,10
Carol A Jenkins,,9,10,13,5,2,10
Lisa M Deeley,,,8,5,4,0,10
Tracey L Gordon,,,,5,5,6,10
Omar Sabir,,,,,3,2,10
Will Mega,,,,,,1,10
Total,101,54,50,48,30,20,10
,City Commissioners - Democrat,,,,,,11
,Anthony Clark,Tracey L Gordon,Lisa M Deeley,Will Mega,Omar Sabir,Carol A Jenkins,11
Anthony Clark,26,14,18,7,7,6,11
Tracey L Gordon,,6,5,4,4,4,11
Lisa M Deeley,,,2,5,3,3,11
Will Mega,,,,9,9,2,11
Omar Sabir,,,,,9,2,11
Carol A Jenkins,,,,,,4,11
Total,78,37,36,36,34,21,11
,City Commissioners - Democrat,,,,,,12
,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,12
Anthony Clark,53,13,8,7,9,7,12
Lisa M Deeley,,4,8,3,3,5,12
Carol A Jenkins,,,13,2,0,1,12
Tracey L Gordon,,,,8,0,3,12
Omar Sabir,,,,,6,4,12
Will Mega,,,,,,2,12
Total,97,36,32,23,22,22,12
,City Commissioners - Democrat,,,,,,13
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,13
Anthony Clark,32,50,16,17,16,10,13
Lisa M Deeley,,6,4,3,0,6,13
Omar Sabir,,,8,7,9,1,13
Tracey L Gordon,,,,4,1,8,13
Will Mega,,,,,6,1,13
Carol A Jenkins,,,,,,2,13
Total,141,69,45,40,33,28,13
,City Commissioners - Democrat,,,,,,14
,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,14
Anthony Clark,37,33,6,13,7,3,14
Lisa M Deeley,,4,1,2,4,1,14
Omar Sabir,,,16,1,5,6,14
Tracey L Gordon,,,,3,11,5,14
Carol A Jenkins,,,,,3,3,14
Will Mega,,,,,,6,14
Total,99,45,35,35,33,24,14
,City Commissioners - Democrat,,,,,,15
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,15
Anthony Clark,21,10,12,24,11,6,15
Will Mega,,32,12,10,10,5,15
Omar Sabir,,,20,9,6,6,15
Lisa M Deeley,,,,8,1,4,15
Tracey L Gordon,,,,,10,4,15
Carol A Jenkins,,,,,,5,15
Total,84,79,65,56,42,30,15
,City Commissioners - Democrat,,,,,,16
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,16
Anthony Clark,43,13,12,24,19,14,16
Will Mega,,17,14,6,3,4,16
Omar Sabir,,,12,3,7,1,16
Lisa M Deeley,,,,4,1,4,16
Tracey L Gordon,,,,,7,4,16
Carol A Jenkins,,,,,,5,16
Total,125,57,49,42,41,32,16
,City Commissioners - Democrat,,,,,,17
,Anthony Clark,Omar Sabir,Will Mega,Tracey L Gordon,Carol A Jenkins,Lisa M Deeley,17
Anthony Clark,29,18,10,10,9,8,17
Omar Sabir,,13,9,7,4,6,17
Will Mega,,,13,6,3,0,17
Tracey L Gordon,,,,7,4,3,17
Carol A Jenkins,,,,,3,2,17
Lisa M Deeley,,,,,,1,17
Total,84,57,41,37,25,20,17
,City Commissioners - Democrat,,,,,,18
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,18
Anthony Clark,42,10,7,13,8,6,18
Will Mega,,13,10,0,0,1,18
Omar Sabir,,,11,4,0,1,18
Lisa M Deeley,,,,2,2,1,18
Carol A Jenkins,,,,,4,3,18
Tracey L Gordon,,,,,,1,18
Total,86,34,33,22,17,13,18
,City Commissioners - Democrat,,,,,,19
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,19
Anthony Clark,29,15,7,16,7,4,19
Will Mega,,31,9,3,5,2,19
Omar Sabir,,,16,7,3,2,19
Lisa M Deeley,,,,9,2,4,19
Tracey L Gordon,,,,,5,3,19
Carol A Jenkins,,,,,,2,19
Total,78,65,44,41,25,17,19
,City Commissioners - Democrat,,,,,,20
,Anthony Clark,Lisa M Deeley,Will Mega,Omar Sabir,Carol A Jenkins,Tracey L Gordon,20
Anthony Clark,30,18,8,13,11,9,20
Lisa M Deeley,,6,4,4,5,2,20
Will Mega,,,17,4,2,4,20
Omar Sabir,,,,14,1,1,20
Carol A Jenkins,,,,,4,5,20
Tracey L Gordon,,,,,,4,20
Total,89,39,39,37,28,25,20
,City Commissioners - Democrat,,,,,,21
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,21
Anthony Clark,38,17,9,4,4,7,21
Lisa M Deeley,,8,0,0,0,3,21
Tracey L Gordon,,,5,3,3,0,21
Omar Sabir,,,,9,1,2,21
Carol A Jenkins,,,,,7,1,21
Will Mega,,,,,,3,21
Total,79,28,20,19,16,16,21
,City Commissioners - Democrat,,,,,,22
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,22
Anthony Clark,30,9,5,12,5,2,22
Will Mega,,29,7,5,4,2,22
Omar Sabir,,,8,1,0,4,22
Lisa M Deeley,,,,3,1,0,22
Tracey L Gordon,,,,,10,1,22
Carol A Jenkins,,,,,,3,22
Total,63,56,25,22,21,12,22
,City Commissioners - Democrat,,,,,,23
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,23
Anthony Clark,37,17,8,20,2,7,23
Will Mega,,23,11,3,4,0,23
Omar Sabir,,,13,3,3,1,23
Lisa M Deeley,,,,8,2,1,23
Tracey L Gordon,,,,,5,1,23
Carol A Jenkins,,,,,,5,23
Total,91,58,39,37,17,15,23
,City Commissioners - Democrat,,,,,,24
,Will Mega,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,24
Will Mega,27,24,6,11,4,4,24
Anthony Clark,,27,12,2,7,3,24
Lisa M Deeley,,,5,4,1,4,24
Omar Sabir,,,,9,2,1,24
Tracey L Gordon,,,,,2,2,24
Carol A Jenkins,,,,,,3,24
Total,76,75,32,29,18,17,24
,City Commissioners - Democrat,,,,,,25
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,25
Anthony Clark,39,16,8,15,13,10,25
Will Mega,,26,19,3,6,2,25
Omar Sabir,,,21,3,5,2,25
Lisa M Deeley,,,,4,0,4,25
Tracey L Gordon,,,,,2,3,25
Carol A Jenkins,,,,,,4,25
Total,101,72,58,29,29,25,25
,City Commissioners - Democrat,,,,,,26
,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,26
Anthony Clark,50,10,11,17,7,7,26
Omar Sabir,,17,10,2,6,5,26
Will Mega,,,9,5,7,5,26
Lisa M Deeley,,,,5,2,2,26
Tracey L Gordon,,,,,5,6,26
Carol A Jenkins,,,,,,2,26
Total,102,50,47,33,33,27,26
,City Commissioners - Democrat,,,,,,27
,Anthony Clark,Will Mega,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,27
Anthony Clark,42,16,13,21,10,11,27
Will Mega,,19,10,1,3,1,27
Omar Sabir,,,10,8,3,4,27
Lisa M Deeley,,,,2,4,1,27
Tracey L Gordon,,,,,6,4,27
Carol A Jenkins,,,,,,5,27
Total,113,50,48,37,30,26,27
,City Commissioners - Democrat,,,,,,28
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Omar Sabir,Carol A Jenkins,28
Anthony Clark,15,13,6,5,1,3,28
Lisa M Deeley,,2,2,0,4,2,28
Tracey L Gordon,,,3,3,0,1,28
Will Mega,,,,6,0,1,28
Omar Sabir,,,,,5,1,28
Carol A Jenkins,,,,,,1,28
Total,43,23,15,15,11,9,28
,City Commissioners - Democrat,,,,,,All
,Anthony Clark,Will Mega,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,All
Anthony Clark,879,250,502,220,248,218,All
Will Mega,,336,72,191,104,48,All
Lisa M Deeley,,,122,92,64,101,All
Omar Sabir,,,,262,113,59,All
Tracey L Gordon,,,,,141,117,All
Carol A Jenkins,,,,,,110,All
Total,"2,317","1,001",953,937,787,653,All
