col_1,col_2,col_3,col_4,division
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,1
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,1
Ori C Feibush,112,0,0,1
Kenyatta Johnson,,45,0,1
Darrell L Clarke,,,0,1
Total,112,45,0,1
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,2
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,2
Ori C Feibush,129,0,0,2
Kenyatta Johnson,,56,0,2
Darrell L Clarke,,,0,2
Total,129,56,0,2
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,3
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,3
Ori C Feibush,100,0,0,3
Kenyatta Johnson,,84,0,3
Darrell L Clarke,,,0,3
Total,100,84,0,3
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,4
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,4
Ori C Feibush,95,0,0,4
Kenyatta Johnson,,73,0,4
Darrell L Clarke,,,0,4
Total,95,73,0,4
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,5
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,5
Ori C Feibush,61,0,0,5
Kenyatta Johnson,,49,0,5
Darrell L Clarke,,,0,5
Total,61,49,0,5
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,6
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,6
Ori C Feibush,130,0,0,6
Kenyatta Johnson,,53,0,6
Darrell L Clarke,,,0,6
Total,130,53,0,6
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,7
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,7
Ori C Feibush,95,0,0,7
Kenyatta Johnson,,91,0,7
Darrell L Clarke,,,0,7
Total,95,91,0,7
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,8
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,8
Darrell L Clarke,102,0,0,8
Kenyatta Johnson,,0,0,8
Ori C Feibush,,,0,8
Total,102,0,0,8
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,9
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,9
Ori C Feibush,107,0,0,9
Kenyatta Johnson,,66,0,9
Darrell L Clarke,,,0,9
Total,107,66,0,9
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,10
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,10
Darrell L Clarke,165,0,0,10
Kenyatta Johnson,,0,0,10
Ori C Feibush,,,0,10
Total,165,0,0,10
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,11
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,11
Darrell L Clarke,71,0,0,11
Kenyatta Johnson,,0,0,11
Ori C Feibush,,,0,11
Total,71,0,0,11
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,12
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,12
Ori C Feibush,81,0,0,12
Kenyatta Johnson,,56,0,12
Darrell L Clarke,,,0,12
Total,81,56,0,12
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,13
,Kenyatta Johnson,Ori C Feibush,Darrell L Clarke,13
Kenyatta Johnson,76,0,0,13
Ori C Feibush,,39,0,13
Darrell L Clarke,,,0,13
Total,76,39,0,13
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,14
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,14
Ori C Feibush,115,0,0,14
Kenyatta Johnson,,67,0,14
Darrell L Clarke,,,0,14
Total,115,67,0,14
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,15
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,15
Darrell L Clarke,96,0,0,15
Kenyatta Johnson,,0,0,15
Ori C Feibush,,,0,15
Total,96,0,0,15
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,16
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,16
Darrell L Clarke,160,0,0,16
Kenyatta Johnson,,0,0,16
Ori C Feibush,,,0,16
Total,160,0,0,16
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,17
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,17
Darrell L Clarke,52,0,0,17
Kenyatta Johnson,,0,0,17
Ori C Feibush,,,0,17
Total,52,0,0,17
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,18
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,18
Darrell L Clarke,142,0,0,18
Kenyatta Johnson,,0,0,18
Ori C Feibush,,,0,18
Total,142,0,0,18
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,19
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,19
Darrell L Clarke,134,0,0,19
Kenyatta Johnson,,0,0,19
Ori C Feibush,,,0,19
Total,134,0,0,19
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,20
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,20
Ori C Feibush,32,0,0,20
Kenyatta Johnson,,28,0,20
Darrell L Clarke,,,0,20
Total,32,28,0,20
,District Council 2nd District - Democrat,,District Council 5th District - Democrat,21
,Ori C Feibush,Kenyatta Johnson,Darrell L Clarke,21
Ori C Feibush,104,0,0,21
Kenyatta Johnson,,102,0,21
Darrell L Clarke,,,0,21
Total,104,102,0,21
,District Council 5th District - Democrat,District Council 2nd District - Democrat,,22
,Darrell L Clarke,Kenyatta Johnson,Ori C Feibush,22
Darrell L Clarke,33,0,0,22
Kenyatta Johnson,,0,0,22
