col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Ed Neilson,Jenne Ayers,W Wilson Goode Jr,William K Greenlee,Wilson Alexander,Helen Gym,Frank Rizzo,Thomas Wyatt,Paul Steinke,Carla M Cain,Sherrie Cohen,Marnie Aument Loughrey,All
Maria Quinones Sanchez,336,0,142,100,93,93,60,83,75,58,69,53,40,36,35,38,36,16,All
Manny Morales,,155,102,69,53,30,58,41,35,58,45,22,26,18,22,15,18,34,All
Derek S Green,,,9,84,55,47,47,52,32,62,68,22,18,30,25,22,18,31,All
Blondell Reynolds Brown,,,,2,54,56,55,25,53,75,19,31,23,17,12,13,24,36,All
Allan Domb,,,,,14,33,24,25,32,27,26,28,16,24,28,18,16,13,All
Isaiah Thomas,,,,,,4,24,13,53,36,14,24,16,16,17,8,17,7,All
Ed Neilson,,,,,,,12,7,28,58,14,13,7,9,10,4,12,31,All
Jenne Ayers,,,,,,,,2,15,12,45,18,10,14,10,18,17,7,All
W Wilson Goode Jr,,,,,,,,,5,36,11,27,24,10,11,6,19,2,All
William K Greenlee,,,,,,,,,,0,12,14,16,6,8,8,7,30,All
Wilson Alexander,,,,,,,,,,,3,10,7,20,10,16,9,5,All
Helen Gym,,,,,,,,,,,,2,7,4,20,11,18,5,All
Frank Rizzo,,,,,,,,,,,,,2,4,9,11,15,5,All
Thomas Wyatt,,,,,,,,,,,,,,3,12,16,8,3,All
Paul Steinke,,,,,,,,,,,,,,,0,10,11,6,All
Carla M Cain,,,,,,,,,,,,,,,,0,11,7,All
Sherrie Cohen,,,,,,,,,,,,,,,,,1,6,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,All
Total,724,383,264,187,176,140,137,132,126,125,124,84,71,61,60,59,57,52,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Manny Morales,Blondell Reynolds Brown,Derek S Green,Wilson Alexander,Isaiah Thomas,Jenne Ayers,W Wilson Goode Jr,Allan Domb,Ed Neilson,Helen Gym,William K Greenlee,Carla M Cain,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,2
Maria Quinones Sanchez,26,0,30,26,20,18,18,12,12,10,14,11,7,7,7,7,5,1,2
Manny Morales,,16,9,11,5,6,4,8,4,6,2,6,1,4,2,1,2,5,2
Blondell Reynolds Brown,,,1,21,6,15,7,13,10,12,9,15,2,6,4,6,2,6,2
Derek S Green,,,,1,11,11,7,8,7,11,4,12,4,1,4,3,2,5,2
Wilson Alexander,,,,,1,3,11,4,2,4,2,2,5,3,5,1,0,0,2
Isaiah Thomas,,,,,,0,2,11,7,7,5,8,2,3,3,2,5,1,2
Jenne Ayers,,,,,,,0,2,2,1,5,2,3,5,3,1,1,1,2
W Wilson Goode Jr,,,,,,,,0,5,0,8,4,2,5,2,5,3,1,2
Allan Domb,,,,,,,,,1,1,4,1,4,4,4,2,4,0,2
Ed Neilson,,,,,,,,,,2,1,10,1,2,3,0,1,5,2
Helen Gym,,,,,,,,,,,1,2,2,4,1,1,4,2,2
William K Greenlee,,,,,,,,,,,,0,0,0,0,1,1,5,2
Carla M Cain,,,,,,,,,,,,,0,2,3,1,3,1,2
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,1,1,2
Thomas Wyatt,,,,,,,,,,,,,,,0,2,2,0,2
Frank Rizzo,,,,,,,,,,,,,,,,0,0,0,2
Paul Steinke,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,2
Total,94,38,42,39,27,26,23,21,20,19,18,18,11,11,11,9,8,7,2
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Allan Domb,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Ed Neilson,Jenne Ayers,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Sherrie Cohen,Helen Gym,Thomas Wyatt,Paul Steinke,Carla M Cain,3
Maria Quinones Sanchez,21,0,12,10,10,8,9,6,6,3,3,5,3,3,2,2,2,1,3
Manny Morales,,11,9,3,4,4,3,8,3,5,5,3,2,2,1,1,2,0,3
Derek S Green,,,0,4,10,5,7,8,3,4,1,3,3,3,2,3,2,0,3
Allan Domb,,,,1,4,3,5,2,2,1,2,2,1,2,1,2,1,1,3
Blondell Reynolds Brown,,,,,0,6,7,6,3,2,2,2,5,4,2,2,2,0,3
W Wilson Goode Jr,,,,,,2,7,7,3,2,2,1,1,1,3,0,0,0,3
Isaiah Thomas,,,,,,,0,6,4,1,2,1,1,3,3,0,0,0,3
William K Greenlee,,,,,,,,0,5,2,3,1,2,3,1,1,1,0,3
Ed Neilson,,,,,,,,,0,1,0,1,2,2,2,0,0,1,3
Jenne Ayers,,,,,,,,,,1,2,2,1,0,1,1,1,1,3
Frank Rizzo,,,,,,,,,,,0,1,1,1,0,0,0,0,3
Wilson Alexander,,,,,,,,,,,,0,2,0,0,1,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,0,1,1,1,1,1,3
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,0,0,3
Helen Gym,,,,,,,,,,,,,,,0,0,0,1,3
Thomas Wyatt,,,,,,,,,,,,,,,,1,1,1,3
Paul Steinke,,,,,,,,,,,,,,,,,0,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,0,3
Total,55,31,23,18,18,16,15,15,11,10,8,8,6,6,5,5,4,3,3
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Isaiah Thomas,Allan Domb,Jenne Ayers,Ed Neilson,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Wilson Alexander,Helen Gym,Thomas Wyatt,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,Sherrie Cohen,Carla M Cain,4
Maria Quinones Sanchez,25,0,17,18,15,14,8,8,10,7,7,5,6,2,3,3,3,3,4
Manny Morales,,7,6,1,4,3,3,4,2,2,1,1,0,1,2,1,1,0,4
Derek S Green,,,0,4,4,10,4,2,3,4,6,0,4,1,2,1,1,2,4
Isaiah Thomas,,,,1,6,4,5,3,10,5,0,2,2,2,2,1,2,0,4
Allan Domb,,,,,0,7,2,6,6,4,3,5,4,2,2,2,2,2,4
Jenne Ayers,,,,,,0,2,3,4,1,6,2,3,0,1,2,3,3,4
Ed Neilson,,,,,,,2,3,2,4,1,0,0,1,3,1,0,0,4
Blondell Reynolds Brown,,,,,,,,0,4,6,0,1,2,1,2,1,2,1,4
W Wilson Goode Jr,,,,,,,,,0,4,0,3,1,2,0,1,2,0,4
William K Greenlee,,,,,,,,,,0,0,0,0,2,1,0,1,0,4
Wilson Alexander,,,,,,,,,,,0,1,2,0,1,2,0,2,4
Helen Gym,,,,,,,,,,,,0,0,0,1,1,0,0,4
Thomas Wyatt,,,,,,,,,,,,,0,0,1,1,1,2,4
Frank Rizzo,,,,,,,,,,,,,,1,0,0,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,1,0,0,4
Paul Steinke,,,,,,,,,,,,,,,,0,2,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,0,4
Total,65,21,23,20,19,17,14,12,12,9,8,6,6,5,5,4,4,3,4
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Allan Domb,Isaiah Thomas,Ed Neilson,William K Greenlee,Wilson Alexander,Marnie Aument Loughrey,Thomas Wyatt,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Paul Steinke,Sherrie Cohen,Helen Gym,Frank Rizzo,5
Maria Quinones Sanchez,17,0,12,6,7,9,2,4,3,3,4,4,5,3,2,2,2,1,5
Manny Morales,,6,21,13,8,6,12,10,10,7,6,5,3,3,3,2,2,1,5
Derek S Green,,,0,13,10,5,7,8,7,8,5,2,5,2,3,2,1,1,5
Blondell Reynolds Brown,,,,0,7,3,13,12,1,8,3,6,1,1,2,2,2,1,5
Allan Domb,,,,,2,4,1,5,3,3,3,3,0,2,3,1,1,1,5
Isaiah Thomas,,,,,,1,2,3,4,1,3,3,0,1,2,2,1,0,5
Ed Neilson,,,,,,,0,11,1,7,2,4,0,1,0,1,2,0,5
William K Greenlee,,,,,,,,0,0,8,1,4,0,0,2,1,1,0,5
Wilson Alexander,,,,,,,,,1,1,6,0,3,3,0,2,0,0,5
Marnie Aument Loughrey,,,,,,,,,,0,0,0,0,1,1,1,0,0,5
Thomas Wyatt,,,,,,,,,,,0,0,2,2,2,2,1,0,5
W Wilson Goode Jr,,,,,,,,,,,,0,0,1,0,1,2,0,5
Jenne Ayers,,,,,,,,,,,,,0,0,2,1,1,0,5
Carla M Cain,,,,,,,,,,,,,,0,0,1,1,0,5
Paul Steinke,,,,,,,,,,,,,,,0,1,2,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,1,5
Helen Gym,,,,,,,,,,,,,,,,,0,0,5
Frank Rizzo,,,,,,,,,,,,,,,,,,0,5
Total,47,41,35,22,18,17,15,15,14,10,10,10,8,6,6,5,4,2,5
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Maria Quinones Sanchez,Manny Morales,Allan Domb,Isaiah Thomas,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Ed Neilson,Jenne Ayers,Frank Rizzo,Carla M Cain,Sherrie Cohen,Wilson Alexander,Marnie Aument Loughrey,Helen Gym,Paul Steinke,William K Greenlee,Thomas Wyatt,6
Maria Quinones Sanchez,31,0,7,4,7,4,5,4,3,3,3,3,1,0,1,0,0,0,6
Manny Morales,,16,3,3,1,3,1,2,3,1,1,1,2,2,0,1,1,0,6
Allan Domb,,,3,1,3,2,2,3,2,3,1,3,0,2,1,1,1,0,6
Isaiah Thomas,,,,1,3,0,3,0,0,2,0,1,1,0,0,0,0,0,6
Blondell Reynolds Brown,,,,,0,1,3,1,0,3,1,2,0,0,1,0,0,0,6
Derek S Green,,,,,,0,0,1,1,0,1,0,2,1,1,0,1,0,6
W Wilson Goode Jr,,,,,,,0,1,1,2,0,2,0,0,0,0,0,0,6
