col_1,col_2,col_3,col_4,division
,District Council 7th District - Democrat,,Register Of Wills - Democrat,1
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,1
Maria Quinones Sanchez,28,0,50,1
Manny Morales,,11,18,1
Ronald R Donatucci,,,5,1
Total,78,29,73,1
,District Council 7th District - Democrat,,Register Of Wills - Democrat,2
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,2
Maria Quinones Sanchez,27,0,18,2
Manny Morales,,23,16,2
Ronald R Donatucci,,,1,2
Total,45,39,35,2
,District Council 7th District - Democrat,,Register Of Wills - Democrat,3
,Manny Morales,Maria Quinones Sanchez,Ronald R Donatucci,3
Manny Morales,44,0,14,3
Maria Quinones Sanchez,,11,27,3
Ronald R Donatucci,,,4,3
Total,58,38,45,3
,District Council 7th District - Democrat,,Register Of Wills - Democrat,4
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,4
Maria Quinones Sanchez,17,0,37,4
Manny Morales,,6,7,4
Ronald R Donatucci,,,1,4
Total,54,13,45,4
,District Council 7th District - Democrat,,Register Of Wills - Democrat,5
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,5
Maria Quinones Sanchez,27,0,33,5
Manny Morales,,15,17,5
Ronald R Donatucci,,,1,5
Total,60,32,51,5
,Register Of Wills - Democrat,District Council 7th District - Democrat,,6
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,6
Ronald R Donatucci,4,17,19,6
Maria Quinones Sanchez,,15,0,6
Manny Morales,,,12,6
Total,40,32,31,6
,District Council 7th District - Democrat,,Register Of Wills - Democrat,7
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,7
Maria Quinones Sanchez,34,0,40,7
Manny Morales,,18,11,7
Ronald R Donatucci,,,1,7
Total,74,29,52,7
,Register Of Wills - Democrat,District Council 7th District - Democrat,,8
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,8
Ronald R Donatucci,1,40,19,8
Maria Quinones Sanchez,,13,0,8
Manny Morales,,,9,8
Total,60,53,28,8
,District Council 7th District - Democrat,,Register Of Wills - Democrat,9
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,9
Maria Quinones Sanchez,28,0,22,9
Manny Morales,,16,17,9
Ronald R Donatucci,,,1,9
Total,50,33,40,9
,District Council 7th District - Democrat,,Register Of Wills - Democrat,10
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,10
Maria Quinones Sanchez,24,0,22,10
Manny Morales,,5,15,10
Ronald R Donatucci,,,1,10
Total,46,20,38,10
,Register Of Wills - Democrat,District Council 7th District - Democrat,,11
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,11
Ronald R Donatucci,3,34,17,11
Maria Quinones Sanchez,,19,0,11
Manny Morales,,,12,11
Total,54,53,29,11
,Register Of Wills - Democrat,District Council 7th District - Democrat,,12
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,12
Ronald R Donatucci,42,0,0,12
Manny Morales,,0,0,12
Maria Quinones Sanchez,,,0,12
Total,42,0,0,12
,Register Of Wills - Democrat,District Council 7th District - Democrat,,13
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,13
Ronald R Donatucci,131,0,0,13
Manny Morales,,0,0,13
Maria Quinones Sanchez,,,0,13
Total,131,0,0,13
,Register Of Wills - Democrat,District Council 7th District - Democrat,,14
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,14
Ronald R Donatucci,8,54,20,14
Maria Quinones Sanchez,,21,0,14
Manny Morales,,,10,14
Total,82,75,30,14
,Register Of Wills - Democrat,District Council 7th District - Democrat,,15
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,15
Ronald R Donatucci,81,0,0,15
Manny Morales,,0,0,15
Maria Quinones Sanchez,,,0,15
Total,81,0,0,15
,Register Of Wills - Democrat,District Council 7th District - Democrat,,16
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,16
Ronald R Donatucci,68,0,0,16
Manny Morales,,0,0,16
Maria Quinones Sanchez,,,0,16
Total,68,0,0,16
,Register Of Wills - Democrat,District Council 7th District - Democrat,,17
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,17
Ronald R Donatucci,81,0,0,17
Manny Morales,,0,0,17
Maria Quinones Sanchez,,,0,17
Total,81,0,0,17
,Register Of Wills - Democrat,District Council 7th District - Democrat,,18
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,18
Ronald R Donatucci,116,0,0,18
Manny Morales,,0,0,18
Maria Quinones Sanchez,,,0,18
Total,116,0,0,18
,Register Of Wills - Democrat,District Council 7th District - Democrat,,19
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,19
Ronald R Donatucci,84,0,0,19
Manny Morales,,0,0,19
Maria Quinones Sanchez,,,0,19
Total,84,0,0,19
,Register Of Wills - Democrat,District Council 7th District - Democrat,,20
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,20
Ronald R Donatucci,90,0,0,20
Manny Morales,,0,0,20
Maria Quinones Sanchez,,,0,20
Total,90,0,0,20
,Register Of Wills - Democrat,District Council 7th District - Democrat,,21
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,21
Ronald R Donatucci,48,0,0,21
Manny Morales,,0,0,21
Maria Quinones Sanchez,,,0,21
Total,48,0,0,21
,District Council 7th District - Democrat,,Register Of Wills - Democrat,22
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,22
Maria Quinones Sanchez,19,0,33,22
Manny Morales,,9,15,22
Ronald R Donatucci,,,2,22
Total,52,24,50,22
,District Council 7th District - Democrat,,Register Of Wills - Democrat,23
,Maria Quinones Sanchez,Manny Morales,Ronald R Donatucci,23
Maria Quinones Sanchez,18,0,11,23
Manny Morales,,15,13,23
Ronald R Donatucci,,,1,23
Total,29,28,25,23
,Register Of Wills - Democrat,District Council 7th District - Democrat,,24
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,24
Ronald R Donatucci,91,0,0,24
Manny Morales,,0,0,24
Maria Quinones Sanchez,,,0,24
Total,91,0,0,24
,Register Of Wills - Democrat,District Council 7th District - Democrat,,25
,Ronald R Donatucci,Manny Morales,Maria Quinones Sanchez,25
Ronald R Donatucci,72,0,0,25
Manny Morales,,0,0,25
Maria Quinones Sanchez,,,0,25
Total,72,0,0,25
,Register Of Wills - Democrat,District Council 7th District - Democrat,,All
,Ronald R Donatucci,Maria Quinones Sanchez,Manny Morales,All
Ronald R Donatucci,938,438,218,All
Maria Quinones Sanchez,,301,0,All
Manny Morales,,,205,All
Total,"1,594",739,423,All
