col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,1
Kevin M Dougherty,15,28,16,15,5,2,45,1
Anne E Lazarus,,0,15,11,4,1,27,1
David Wecht,,,0,6,4,0,20,1
Christine Donohue,,,,0,0,1,17,1
John Henry Foradora,,,,,0,0,4,1
Dwayne D Woodruff,,,,,,0,1,1
Mark F Squilla,,,,,,,4,1
Total,68,34,24,20,7,2,57,1
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,2
Kevin M Dougherty,5,11,7,11,3,1,20,2
Christine Donohue,,1,4,6,1,2,11,2
David Wecht,,,0,4,2,2,10,2
Anne E Lazarus,,,,0,0,0,12,2
John Henry Foradora,,,,,0,1,2,2
Dwayne D Woodruff,,,,,,0,1,2
Mark F Squilla,,,,,,,1,2
Total,30,15,13,12,4,3,27,2
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,3
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,3
Kevin M Dougherty,14,30,24,22,4,1,56,3
Anne E Lazarus,,5,18,14,1,2,37,3
Christine Donohue,,,0,7,5,3,28,3
David Wecht,,,,0,2,2,24,3
Dwayne D Woodruff,,,,,0,2,6,3
John Henry Foradora,,,,,,0,5,3
Mark F Squilla,,,,,,,3,3
Total,76,44,32,27,7,6,74,3
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,4
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,4
Kevin M Dougherty,10,19,14,14,0,1,34,4
Anne E Lazarus,,0,10,9,1,0,17,4
David Wecht,,,0,3,1,0,17,4
Christine Donohue,,,,0,1,1,14,4
Dwayne D Woodruff,,,,,0,0,2,4
John Henry Foradora,,,,,,0,1,4
Mark F Squilla,,,,,,,3,4
Total,48,21,17,16,2,1,42,4
,District Council 1st District - Democrat,Justice Of The Supreme Court - Democrat,,,,,,5
,Mark F Squilla,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,5
Mark F Squilla,2,46,29,20,16,10,5,5
Kevin M Dougherty,,9,26,10,12,7,4,5
Anne E Lazarus,,,1,15,11,7,2,5
Christine Donohue,,,,0,8,5,3,5
David Wecht,,,,,1,1,3,5
John Henry Foradora,,,,,,0,2,5
Dwayne D Woodruff,,,,,,,0,5
Total,64,63,36,24,24,12,7,5
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,6
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,6
Kevin M Dougherty,17,20,19,17,1,1,38,6
David Wecht,,0,7,8,1,0,19,6
Anne E Lazarus,,,0,8,0,1,15,6
Christine Donohue,,,,2,0,0,12,6
Dwayne D Woodruff,,,,,0,0,1,6
John Henry Foradora,,,,,,0,1,6
Mark F Squilla,,,,,,,2,6
Total,62,22,19,19,1,1,42,6
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,7
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,7
Kevin M Dougherty,16,22,8,10,3,3,43,7
Anne E Lazarus,,0,7,5,2,3,21,7
Christine Donohue,,,2,0,0,0,11,7
David Wecht,,,,0,2,1,10,7
John Henry Foradora,,,,,1,2,4,7
Dwayne D Woodruff,,,,,,0,4,7
Mark F Squilla,,,,,,,1,7
Total,62,24,14,12,6,5,51,7
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,8
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,8
Kevin M Dougherty,14,26,21,15,4,0,46,8
Anne E Lazarus,,0,18,10,3,0,26,8
David Wecht,,,1,8,2,0,17,8
Christine Donohue,,,,2,2,0,17,8
John Henry Foradora,,,,,0,0,4,8
Dwayne D Woodruff,,,,,,0,0,8
Mark F Squilla,,,,,,,3,8
Total,71,34,27,21,6,0,57,8
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,9
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,9
Kevin M Dougherty,7,6,7,4,0,0,11,9
David Wecht,,4,3,1,0,1,7,9
Anne E Lazarus,,,0,3,1,1,8,9
Christine Donohue,,,,0,1,0,8,9
Dwayne D Woodruff,,,,,0,0,1,9
John Henry Foradora,,,,,,0,1,9
Mark F Squilla,,,,,,,2,9
Total,22,12,10,10,1,1,22,9
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,10
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,10
Kevin M Dougherty,9,14,11,10,3,2,31,10
Anne E Lazarus,,0,5,6,1,1,12,10
Christine Donohue,,,1,3,4,1,12,10
David Wecht,,,,0,1,1,11,10
John Henry Foradora,,,,,0,1,4,10
Dwayne D Woodruff,,,,,,0,3,10
Mark F Squilla,,,,,,,2,10
Total,42,15,15,12,5,3,37,10
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,11
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,11
Kevin M Dougherty,12,16,12,12,3,0,26,11
Anne E Lazarus,,3,7,8,1,0,18,11
David Wecht,,,1,6,1,0,13,11
Christine Donohue,,,,1,1,0,13,11
John Henry Foradora,,,,,0,0,2,11
Dwayne D Woodruff,,,,,,0,0,11
Mark F Squilla,,,,,,,0,11
Total,44,23,19,17,3,0,35,11
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,12
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mark F Squilla,12
Kevin M Dougherty,8,19,16,15,2,0,37,12
Anne E Lazarus,,2,9,11,3,0,16,12
David Wecht,,,1,11,1,2,20,12
Christine Donohue,,,,0,2,1,20,12
John Henry Foradora,,,,,0,1,4,12
Dwayne D Woodruff,,,,,,0,1,12
Mark F Squilla,,,,,,,3,12
Total,51,26,25,22,6,2,49,12
,Justice Of The Supreme Court - Democrat,,,,,,District Council 1st District - Democrat,13
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Mark F Squilla,13
Kevin M Dougherty,15,7,7,9,3,2,17,13
David Wecht,,2,4,3,0,1,15,13
Christine Donohue,,,3,5,1,0,10,13
Anne E Lazarus,,,,0,1,0,7,13
Dwayne D Woodruff,,,,,0,1,3,13
