col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,1
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,1
Ross Feinberg,2,6,5,5,4,2,2,1
Anne Covey,,0,2,3,3,1,1,1
Correale Stevens,,,0,1,1,1,2,1
Judy Olson,,,,0,3,0,1,1
Mike George,,,,,0,1,0,1
Cheryl Allen,,,,,,0,0,1
Rebecca Warren,,,,,,,0,1
Total,12,6,5,5,4,2,2,1
,Justice Of The Supreme Court - Republican,,,,,,Register Of Wills - Republican,2
,Anne Covey,Cheryl Allen,Mike George,Rebecca Warren,Correale Stevens,Judy Olson,Ross Feinberg,2
Anne Covey,1,3,3,1,1,2,6,2
Cheryl Allen,,0,1,2,1,1,4,2
Mike George,,,0,0,1,1,2,2
Rebecca Warren,,,,0,1,0,3,2
Correale Stevens,,,,,0,0,2,2
Judy Olson,,,,,,0,1,2
Ross Feinberg,,,,,,,0,2
Total,8,4,3,3,2,2,8,2
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,3
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,Cheryl Allen,3
Ross Feinberg,2,8,7,7,6,5,4,3
Anne Covey,,0,3,4,2,3,4,3
Correale Stevens,,,0,1,4,4,0,3
Judy Olson,,,,0,3,0,3,3
Mike George,,,,,0,3,1,3
Rebecca Warren,,,,,,0,2,3
Cheryl Allen,,,,,,,0,3
Total,16,8,7,7,7,6,5,3
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,4
,Ross Feinberg,Anne Covey,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,Correale Stevens,4
Ross Feinberg,0,7,6,6,1,1,0,4
Anne Covey,,0,5,5,0,0,0,4
Judy Olson,,,0,5,1,1,0,4
Mike George,,,,0,0,0,0,4
Cheryl Allen,,,,,0,1,0,4
Rebecca Warren,,,,,,0,0,4
Correale Stevens,,,,,,,0,4
Total,9,7,6,6,1,1,0,4
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,5
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,5
Ross Feinberg,0,9,6,6,6,2,3,5
Anne Covey,,0,3,4,5,0,2,5
Correale Stevens,,,0,2,1,2,1,5
Judy Olson,,,,0,3,2,1,5
Mike George,,,,,0,1,1,5
Cheryl Allen,,,,,,0,1,5
Rebecca Warren,,,,,,,0,5
Total,14,9,7,7,6,3,3,5
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,6
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Cheryl Allen,Judy Olson,Rebecca Warren,6
Ross Feinberg,1,7,6,4,4,4,4,6
Anne Covey,,0,2,2,2,3,2,6
Correale Stevens,,,0,2,2,2,3,6
Mike George,,,,1,1,1,1,6
Cheryl Allen,,,,,0,1,1,6
Judy Olson,,,,,,0,1,6
Rebecca Warren,,,,,,,0,6
Total,12,7,6,5,4,4,4,6
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,7
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Rebecca Warren,Mike George,Cheryl Allen,7
Ross Feinberg,1,8,5,6,3,5,3,7
Anne Covey,,0,3,6,3,3,1,7
Correale Stevens,,,1,2,4,0,2,7
Judy Olson,,,,0,2,4,1,7
Rebecca Warren,,,,,0,0,3,7
Mike George,,,,,,0,1,7
Cheryl Allen,,,,,,,0,7
Total,14,11,8,8,6,5,4,7
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,8
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Mike George,Rebecca Warren,Cheryl Allen,8
Ross Feinberg,1,12,7,6,6,4,2,8
Anne Covey,,0,6,6,5,4,1,8
Correale Stevens,,,0,1,2,2,2,8
Judy Olson,,,,0,4,1,0,8
Mike George,,,,,0,0,1,8
Rebecca Warren,,,,,,1,0,8
Cheryl Allen,,,,,,,0,8
Total,16,13,7,7,7,5,2,8
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,9
,Ross Feinberg,Anne Covey,Correale Stevens,Judy Olson,Mike George,Cheryl Allen,Rebecca Warren,9
Ross Feinberg,0,6,5,5,4,4,4,9
Anne Covey,,1,1,4,3,0,2,9
Correale Stevens,,,0,2,2,4,2,9
Judy Olson,,,,0,2,1,1,9
Mike George,,,,,0,1,1,9
Cheryl Allen,,,,,,0,2,9
Rebecca Warren,,,,,,,0,9
Total,10,7,6,5,5,4,4,9
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,10
,Ross Feinberg,Anne Covey,Correale Stevens,Mike George,Judy Olson,Cheryl Allen,Rebecca Warren,10
Ross Feinberg,0,10,9,8,6,3,3,10
Anne Covey,,0,6,5,4,1,1,10
Correale Stevens,,,0,2,3,2,3,10
Mike George,,,,0,3,2,0,10
Judy Olson,,,,,0,0,1,10
Cheryl Allen,,,,,,0,1,10
Rebecca Warren,,,,,,,0,10
Total,16,11,9,9,6,3,3,10
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,11
,Ross Feinberg,Anne Covey,Mike George,Judy Olson,Correale Stevens,Rebecca Warren,Cheryl Allen,11
Ross Feinberg,1,7,6,5,3,4,2,11
Anne Covey,,0,4,4,2,3,1,11
Mike George,,,0,3,3,1,1,11
Judy Olson,,,,0,0,2,1,11
Correale Stevens,,,,,1,1,0,11
Rebecca Warren,,,,,,0,1,11
Cheryl Allen,,,,,,,0,11
Total,10,7,6,5,4,4,2,11
,Register Of Wills - Republican,Justice Of The Supreme Court - Republican,,,,,,12
,Ross Feinberg,Judy Olson,Correale Stevens,Rebecca Warren,Cheryl Allen,Anne Covey,Mike George,12
Ross Feinberg,0,6,5,4,4,3,1,12
Judy Olson,,0,3,3,2,0,2,12
Correale Stevens,,,0,2,2,1,1,12
Rebecca Warren,,,,0,2,1,1,12
Cheryl Allen,,,,,0,1,0,12
