col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,Helen Gym,Paul Steinke,Sherrie Cohen,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,William K Greenlee,Thomas Wyatt,Allan Domb,Derek S Green,Jenne Ayers,Ed Neilson,Carla M Cain,Frank Rizzo,Wilson Alexander,Marnie Aument Loughrey,Alice Beck Dubow,Robert Colville,1
Helen Gym,8,102,101,59,40,38,30,30,27,18,19,14,13,6,4,6,120,12,1
Paul Steinke,,0,57,39,20,23,23,34,26,15,12,11,5,5,3,4,92,8,1
Sherrie Cohen,,,0,46,26,24,24,10,12,9,17,11,11,4,3,5,81,10,1
Blondell Reynolds Brown,,,,1,21,13,21,11,8,7,9,10,5,1,3,3,52,5,1
W Wilson Goode Jr,,,,,0,13,15,10,9,9,10,3,2,6,0,1,37,3,1
Isaiah Thomas,,,,,,0,8,13,7,9,8,4,5,1,1,1,28,3,1
William K Greenlee,,,,,,,0,4,7,6,4,10,4,3,1,0,32,5,1
Thomas Wyatt,,,,,,,,0,13,8,6,5,2,1,2,3,33,4,1
Allan Domb,,,,,,,,,2,12,6,4,6,4,2,1,24,5,1
Derek S Green,,,,,,,,,,0,6,2,4,4,5,1,22,5,1
Jenne Ayers,,,,,,,,,,,0,2,8,3,5,6,22,7,1
Ed Neilson,,,,,,,,,,,,1,2,0,2,0,13,4,1
Carla M Cain,,,,,,,,,,,,,0,1,4,4,16,3,1
Frank Rizzo,,,,,,,,,,,,,,0,0,0,11,0,1
Wilson Alexander,,,,,,,,,,,,,,,0,1,7,4,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,6,1,1
Alice Beck Dubow,,,,,,,,,,,,,,,,,2,0,1
Robert Colville,,,,,,,,,,,,,,,,,,0,1
