col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,1
Jim Kenney,14,0,0,0,0,0,23,13,8,11,0,2,1
Anthony Hardy Williams,,3,0,0,0,0,7,2,5,4,1,0,1
Lynne M Abraham,,,2,0,0,0,6,5,2,3,2,1,1
Nelson Diaz,,,,1,0,0,3,2,3,0,1,0,1
Doug Oliver,,,,,0,0,3,3,2,1,0,0,1
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,,,,,0,20,14,10,3,2,1
Anne E Lazarus,,,,,,,,0,11,5,0,1,1
Christine Donohue,,,,,,,,,1,5,1,1,1
David Wecht,,,,,,,,,,0,2,1,1
Dwayne D Woodruff,,,,,,,,,,,0,0,1
John Henry Foradora,,,,,,,,,,,,0,1
Total,43,17,11,4,3,0,42,25,21,19,4,3,1
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,2
,Kevin M Dougherty,Christine Donohue,Anne E Lazarus,David Wecht,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,2
Kevin M Dougherty,0,18,20,11,6,2,36,11,6,4,1,1,2
Christine Donohue,,2,9,5,3,0,17,6,3,3,0,2,2
Anne E Lazarus,,,0,8,2,2,14,5,2,2,0,2,2
David Wecht,,,,2,1,0,7,6,0,2,0,3,2
Dwayne D Woodruff,,,,,0,1,6,0,1,0,0,0,2
John Henry Foradora,,,,,,0,2,1,1,0,0,0,2
Jim Kenney,,,,,,,11,0,0,0,0,0,2
Anthony Hardy Williams,,,,,,,,2,0,0,0,0,2
Doug Oliver,,,,,,,,,1,0,0,0,2
Lynne M Abraham,,,,,,,,,,0,0,0,2
Nelson Diaz,,,,,,,,,,,3,0,2
T Milton Street Sr,,,,,,,,,,,,0,2
Total,59,33,25,20,7,4,57,21,8,5,4,4,2
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Doug Oliver,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,3
Jim Kenney,14,0,0,0,0,0,17,4,2,6,1,0,3
Anthony Hardy Williams,,2,0,0,0,0,4,3,4,0,0,0,3
Lynne M Abraham,,,1,0,0,0,5,4,3,1,0,0,3
Nelson Diaz,,,,1,0,0,2,1,1,1,1,0,3
T Milton Street Sr,,,,,1,0,0,0,1,0,0,0,3
Doug Oliver,,,,,,0,1,0,1,0,0,1,3
Kevin M Dougherty,,,,,,,2,10,7,4,1,1,3
Anne E Lazarus,,,,,,,,0,8,4,0,0,3
David Wecht,,,,,,,,,0,1,0,1,3
Christine Donohue,,,,,,,,,,1,1,0,3
John Henry Foradora,,,,,,,,,,,0,0,3
Dwayne D Woodruff,,,,,,,,,,,,0,3
Total,34,9,6,6,2,1,32,13,13,9,2,1,3
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,4
Kevin M Dougherty,0,8,9,12,5,6,30,6,3,4,3,0,4
David Wecht,,1,6,5,2,1,8,7,0,0,1,0,4
Christine Donohue,,,0,4,2,3,6,9,1,0,1,0,4
Anne E Lazarus,,,,0,2,0,8,2,4,1,1,0,4
John Henry Foradora,,,,,0,3,4,3,2,0,0,0,4
Dwayne D Woodruff,,,,,,0,3,3,1,0,0,0,4
Jim Kenney,,,,,,,7,0,0,0,0,0,4
Anthony Hardy Williams,,,,,,,,3,0,0,0,0,4
Nelson Diaz,,,,,,,,,1,0,0,0,4
Lynne M Abraham,,,,,,,,,,3,0,0,4
Doug Oliver,,,,,,,,,,,1,0,4
T Milton Street Sr,,,,,,,,,,,,0,4
Total,47,18,17,16,9,7,39,17,8,7,5,0,4
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,5
Jim Kenney,7,0,0,0,0,0,20,16,14,7,1,1,5
Anthony Hardy Williams,,4,0,0,0,0,8,5,2,7,2,0,5
Lynne M Abraham,,,5,0,0,0,0,1,0,0,0,0,5
Nelson Diaz,,,,1,0,0,1,1,0,0,0,0,5
Doug Oliver,,,,,0,0,1,0,0,0,0,0,5
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,5
Kevin M Dougherty,,,,,,,1,11,11,4,2,0,5
David Wecht,,,,,,,,1,11,7,0,1,5
Anne E Lazarus,,,,,,,,,1,4,3,1,5
Christine Donohue,,,,,,,,,,0,1,0,5
Dwayne D Woodruff,,,,,,,,,,,0,0,5
John Henry Foradora,,,,,,,,,,,,0,5
Total,33,22,6,3,1,0,31,24,17,14,3,1,5
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,6
Kevin M Dougherty,3,13,11,11,3,1,20,9,8,0,1,0,6
David Wecht,,0,7,9,4,0,11,8,1,0,1,0,6
Christine Donohue,,,0,3,4,2,6,4,5,1,2,0,6
Anne E Lazarus,,,,0,3,0,9,2,3,1,1,0,6
John Henry Foradora,,,,,0,1,4,0,3,1,0,0,6
Dwayne D Woodruff,,,,,,0,0,0,1,2,0,0,6
Jim Kenney,,,,,,,6,0,0,0,0,0,6
Anthony Hardy Williams,,,,,,,,2,0,0,0,0,6
Lynne M Abraham,,,,,,,,,3,0,0,0,6
Doug Oliver,,,,,,,,,,0,0,0,6
Nelson Diaz,,,,,,,,,,,0,0,6
T Milton Street Sr,,,,,,,,,,,,2,6
Total,42,24,19,17,8,3,32,15,14,3,3,2,6
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,7
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,7
Kevin M Dougherty,1,20,12,9,2,0,26,4,8,0,2,0,7
Anne E Lazarus,,0,8,8,1,0,16,2,4,3,3,0,7
David Wecht,,,1,7,0,0,12,3,2,1,1,0,7
Christine Donohue,,,,0,0,0,8,7,1,1,0,0,7
John Henry Foradora,,,,,0,0,2,0,0,0,0,0,7
Dwayne D Woodruff,,,,,,0,0,0,0,0,0,0,7
Jim Kenney,,,,,,,4,0,0,0,0,0,7
Anthony Hardy Williams,,,,,,,,6,0,0,0,0,7
Lynne M Abraham,,,,,,,,,2,0,0,0,7
Nelson Diaz,,,,,,,,,,0,0,0,7
Doug Oliver,,,,,,,,,,,0,0,7
T Milton Street Sr,,,,,,,,,,,,0,7
Total,42,28,21,18,2,0,38,16,10,4,3,0,7
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,8
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,8
Jim Kenney,14,0,0,0,0,0,27,14,10,5,0,2,8
Anthony Hardy Williams,,1,0,0,0,0,5,3,6,5,2,1,8
Lynne M Abraham,,,1,0,0,0,5,6,4,3,1,0,8
T Milton Street Sr,,,,1,0,0,1,1,1,0,1,0,8
Doug Oliver,,,,,0,0,2,1,0,0,0,0,8
Nelson Diaz,,,,,,1,0,0,0,0,0,0,8
Kevin M Dougherty,,,,,,,0,19,15,4,4,1,8
Anne E Lazarus,,,,,,,,0,11,3,2,2,8
David Wecht,,,,,,,,,0,4,2,1,8
Christine Donohue,,,,,,,,,,1,0,2,8
Dwayne D Woodruff,,,,,,,,,,,0,0,8
John Henry Foradora,,,,,,,,,,,,0,8
Total,43,13,13,3,2,1,40,25,21,14,4,3,8
,Justice Of The Supreme Court - Democrat,,,,,,Mayor - Democrat,,,,,,9
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,9
Kevin M Dougherty,0,20,17,16,5,4,23,10,7,8,5,0,9
Anne E Lazarus,,0,14,8,3,1,11,4,5,7,1,0,9
Christine Donohue,,,0,5,2,1,8,9,3,3,2,0,9
David Wecht,,,,0,4,1,12,5,1,2,2,0,9
Dwayne D Woodruff,,,,,0,0,4,2,1,0,1,1,9
John Henry Foradora,,,,,,0,3,0,2,2,0,0,9
Jim Kenney,,,,,,,3,0,0,0,0,0,9
Anthony Hardy Williams,,,,,,,,3,0,0,0,0,9
Lynne M Abraham,,,,,,,,,5,0,0,0,9
Nelson Diaz,,,,,,,,,,0,0,0,9
Doug Oliver,,,,,,,,,,,1,0,9
T Milton Street Sr,,,,,,,,,,,,0,9
Total,54,29,26,22,9,7,33,18,18,10,7,1,9
,Mayor - Democrat,,,,,,Justice Of The Supreme Court - Democrat,,,,,,10
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,10
Jim Kenney,6,0,0,0,0,0,33,17,15,11,6,1,10
Anthony Hardy Williams,,1,0,0,0,0,5,4,3,2,0,1,10
Lynne M Abraham,,,2,0,0,0,6,4,4,2,0,0,10
Doug Oliver,,,,0,0,0,1,0,0,1,1,1,10
Nelson Diaz,,,,,0,0,0,0,0,0,0,0,10
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,10
Kevin M Dougherty,,,,,,,0,17,18,12,5,2,10
David Wecht,,,,,,,,0,12,7,2,1,10
Anne E Lazarus,,,,,,,,,0,5,1,0,10
