col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Allan Domb,Ed Neilson,Sherrie Cohen,Blondell Reynolds Brown,Frank Rizzo,Derek S Green,Jenne Ayers,Paul Steinke,William K Greenlee,Isaiah Thomas,Helen Gym,Thomas Wyatt,Wilson Alexander,Marnie Aument Loughrey,W Wilson Goode Jr,Carla M Cain,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,1
Allan Domb,3,11,12,8,7,3,4,7,10,3,5,2,1,2,1,0,15,8,6,4,1,2,1
Ed Neilson,,0,9,6,2,2,1,5,8,6,1,1,0,1,1,1,9,15,1,4,0,1,1
Sherrie Cohen,,,1,5,6,3,3,8,8,2,2,2,2,1,0,1,8,9,7,5,1,0,1
Blondell Reynolds Brown,,,,0,4,3,6,3,6,2,1,1,1,2,2,1,8,7,3,4,1,1,1
Frank Rizzo,,,,,0,3,2,5,1,2,3,2,1,0,3,1,5,4,6,4,2,1,1
Derek S Green,,,,,,1,4,3,0,2,3,3,4,2,2,1,6,3,7,2,1,0,1
Jenne Ayers,,,,,,,0,1,1,3,1,2,3,2,2,2,7,3,4,2,2,1,1
Paul Steinke,,,,,,,,0,4,2,2,3,0,1,0,0,6,5,5,4,1,0,1
William K Greenlee,,,,,,,,,0,1,1,0,0,2,0,0,7,7,2,2,1,0,1
Isaiah Thomas,,,,,,,,,,0,0,1,0,0,1,1,5,6,0,2,0,2,1
Helen Gym,,,,,,,,,,,1,2,2,1,1,0,2,3,4,3,0,0,1
Thomas Wyatt,,,,,,,,,,,,0,2,1,0,0,2,3,5,2,0,0,1
Wilson Alexander,,,,,,,,,,,,,0,1,0,0,1,3,4,0,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,1,2,2,1,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,3,1,1,2,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,0,0,1,1,2,1,0,1
Anthony Clark,,,,,,,,,,,,,,,,,0,5,4,2,1,1,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,0,3,4,0,1,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,0,3,1,0,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,0,1,0,1
Will Mega,,,,,,,,,,,,,,,,,,,,,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,0,1
Total,26,19,19,14,14,13,12,12,11,9,8,7,6,4,4,3,21,21,13,10,5,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
,Derek S Green,Sherrie Cohen,Allan Domb,Jenne Ayers,Isaiah Thomas,Ed Neilson,Frank Rizzo,Marnie Aument Loughrey,Wilson Alexander,Paul Steinke,Thomas Wyatt,Blondell Reynolds Brown,Carla M Cain,Helen Gym,W Wilson Goode Jr,William K Greenlee,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,2
Derek S Green,2,5,5,5,5,3,0,2,5,2,3,2,0,2,1,1,6,6,2,1,3,3,2
Sherrie Cohen,,0,4,4,3,1,1,2,2,3,2,3,2,3,1,2,7,3,3,2,3,2,2
Allan Domb,,,1,5,2,4,3,4,3,4,4,0,1,0,0,0,5,4,5,3,3,0,2
Jenne Ayers,,,,0,1,2,1,2,3,2,1,0,3,1,0,0,5,4,3,2,2,0,2
Isaiah Thomas,,,,,0,4,1,0,1,1,1,2,0,2,2,1,4,2,3,1,0,3,2
Ed Neilson,,,,,,0,3,2,1,0,1,0,1,1,0,0,4,0,3,2,1,0,2
Frank Rizzo,,,,,,,1,2,0,0,1,0,1,1,0,0,3,0,3,2,0,0,2
Marnie Aument Loughrey,,,,,,,,0,1,1,2,1,1,0,0,1,4,1,1,3,1,0,2
Wilson Alexander,,,,,,,,,0,1,3,1,0,0,0,0,2,3,2,0,3,0,2
Paul Steinke,,,,,,,,,,0,1,1,0,0,0,1,3,2,3,0,0,0,2
Thomas Wyatt,,,,,,,,,,,0,1,0,0,0,0,3,2,1,1,3,0,2
Blondell Reynolds Brown,,,,,,,,,,,,0,0,0,2,1,2,2,0,0,1,2,2
Carla M Cain,,,,,,,,,,,,,1,1,0,0,3,0,1,1,1,0,2
Helen Gym,,,,,,,,,,,,,,0,0,1,2,0,2,1,0,1,2
W Wilson Goode Jr,,,,,,,,,,,,,,,0,0,0,3,0,0,0,2,2
William K Greenlee,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,2
Lisa M Deeley,,,,,,,,,,,,,,,,,1,0,4,3,2,2,2
Anthony Clark,,,,,,,,,,,,,,,,,,0,1,0,2,2,2
Carol A Jenkins,,,,,,,,,,,,,,,,,,,0,2,0,0,2
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,1,0,0,2
Will Mega,,,,,,,,,,,,,,,,,,,,,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,0,2
Total,15,13,12,9,8,7,6,6,6,5,5,4,4,4,3,2,15,10,8,6,5,4,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,3
,Allan Domb,Ed Neilson,Sherrie Cohen,Frank Rizzo,Derek S Green,Helen Gym,Isaiah Thomas,Paul Steinke,William K Greenlee,Thomas Wyatt,Jenne Ayers,W Wilson Goode Jr,Wilson Alexander,Blondell Reynolds Brown,Carla M Cain,Marnie Aument Loughrey,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,3
Allan Domb,0,16,23,29,10,15,8,21,13,15,12,7,9,5,3,4,24,18,16,14,7,2,3
Ed Neilson,,1,13,10,6,11,17,11,8,8,2,3,5,1,3,1,21,9,13,9,1,2,3
Sherrie Cohen,,,1,15,6,19,2,12,14,8,7,5,4,5,6,1,15,17,10,14,4,2,3
Frank Rizzo,,,,0,6,8,4,12,14,7,7,10,5,2,4,3,17,13,12,10,6,2,3
Derek S Green,,,,,1,7,16,9,7,16,8,11,10,6,2,3,7,24,7,6,6,4,3
Helen Gym,,,,,,0,4,8,8,6,8,6,5,6,6,2,17,13,8,10,5,1,3
Isaiah Thomas,,,,,,,0,10,6,10,1,6,0,5,1,1,19,10,5,4,1,2,3
Paul Steinke,,,,,,,,0,8,14,2,2,4,3,2,0,13,8,6,5,5,1,3
William K Greenlee,,,,,,,,,1,3,4,6,1,4,3,2,12,11,9,7,4,0,3
Thomas Wyatt,,,,,,,,,,0,2,5,7,2,1,1,11,10,5,4,4,4,3
Jenne Ayers,,,,,,,,,,,0,5,7,4,6,3,6,11,7,8,5,2,3
W Wilson Goode Jr,,,,,,,,,,,,0,4,8,4,1,5,16,4,3,5,6,3
Wilson Alexander,,,,,,,,,,,,,0,1,4,1,6,13,2,7,6,1,3
Blondell Reynolds Brown,,,,,,,,,,,,,,1,2,2,8,6,3,1,3,2,3
Carla M Cain,,,,,,,,,,,,,,,0,0,4,5,5,8,1,1,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,1,4,1,4,3,2,0,3
Lisa M Deeley,,,,,,,,,,,,,,,,,0,7,11,8,4,1,3
Anthony Clark,,,,,,,,,,,,,,,,,,0,6,10,6,5,3
Tracey L Gordon,,,,,,,,,,,,,,,,,,,1,5,2,1,3
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,2,0,0,3
Will Mega,,,,,,,,,,,,,,,,,,,,,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,0,3
Total,58,43,43,42,40,35,34,33,31,29,25,23,21,17,14,8,52,49,30,26,17,8,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,4
