col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,All
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,All
Alice Beck Dubow,43,0,622,630,106,49,30,23,All
Robert Colville,,4,79,85,11,13,17,8,All
Jim Kenney,,,618,0,0,0,0,0,All
Anthony Hardy Williams,,,,474,0,0,0,0,All
Lynne M Abraham,,,,,51,0,0,0,All
Doug Oliver,,,,,,22,0,0,All
T Milton Street Sr,,,,,,,22,0,All
Nelson Diaz,,,,,,,,19,All
Total,"1,503",217,"1,319","1,189",168,84,69,50,All
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,1
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,1
Alice Beck Dubow,2,0,31,24,7,3,1,1,1
Robert Colville,,0,3,6,0,0,0,0,1
Jim Kenney,,,25,0,0,0,0,0,1
Anthony Hardy Williams,,,,14,0,0,0,0,1
Lynne M Abraham,,,,,1,0,0,0,1
Doug Oliver,,,,,,0,0,0,1
Nelson Diaz,,,,,,,1,0,1
T Milton Street Sr,,,,,,,,1,1
Total,69,9,59,44,8,3,2,2,1
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,2
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,2
Alice Beck Dubow,3,0,37,33,6,5,1,0,2
Robert Colville,,0,6,4,1,0,0,1,2
Anthony Hardy Williams,,,30,0,0,0,0,0,2
Jim Kenney,,,,22,0,0,0,0,2
Lynne M Abraham,,,,,4,0,0,0,2
Nelson Diaz,,,,,,0,0,0,2
Doug Oliver,,,,,,,0,0,2
T Milton Street Sr,,,,,,,,0,2
Total,85,12,73,59,11,5,1,1,2
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,3
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Alice Beck Dubow,Robert Colville,3
Anthony Hardy Williams,64,0,0,0,0,0,48,8,3
Jim Kenney,,26,0,0,0,0,22,2,3
Lynne M Abraham,,,4,0,0,0,6,0,3
T Milton Street Sr,,,,1,0,0,5,0,3
Doug Oliver,,,,,0,0,1,3,3
Nelson Diaz,,,,,,1,1,0,3
Alice Beck Dubow,,,,,,,4,0,3
Robert Colville,,,,,,,,0,3
Total,120,50,10,6,4,2,87,13,3
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,4
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Doug Oliver,4
Alice Beck Dubow,3,0,48,23,5,1,0,0,4
Robert Colville,,0,4,3,2,1,0,0,4
Anthony Hardy Williams,,,27,0,0,0,0,0,4
Jim Kenney,,,,29,0,0,0,0,4
Lynne M Abraham,,,,,0,0,0,0,4
T Milton Street Sr,,,,,,1,0,0,4
Nelson Diaz,,,,,,,2,0,4
Doug Oliver,,,,,,,,1,4
Total,80,10,79,55,7,3,2,1,4
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,5
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Alice Beck Dubow,Robert Colville,5
Jim Kenney,26,0,0,0,0,0,33,4,5
Anthony Hardy Williams,,20,0,0,0,0,18,8,5
Lynne M Abraham,,,4,0,0,0,3,1,5
Doug Oliver,,,,1,0,0,5,1,5
T Milton Street Sr,,,,,1,0,0,2,5
Nelson Diaz,,,,,,1,0,0,5
Alice Beck Dubow,,,,,,,0,0,5
Robert Colville,,,,,,,,1,5
Total,63,46,8,7,3,1,59,17,5
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,6
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,6
Alice Beck Dubow,3,0,31,31,4,1,3,0,6
Robert Colville,,0,3,3,0,1,0,1,6
Anthony Hardy Williams,,,28,0,0,0,0,0,6
Jim Kenney,,,,26,0,0,0,0,6
Lynne M Abraham,,,,,5,0,0,0,6
Nelson Diaz,,,,,,3,0,0,6
Doug Oliver,,,,,,,0,0,6
T Milton Street Sr,,,,,,,,2,6
Total,73,8,62,60,9,5,3,3,6
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,7
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,T Milton Street Sr,Lynne M Abraham,Nelson Diaz,Alice Beck Dubow,Robert Colville,7
Jim Kenney,38,0,0,0,0,0,32,5,7
Anthony Hardy Williams,,9,0,0,0,0,21,3,7
Doug Oliver,,,3,0,0,0,2,0,7
T Milton Street Sr,,,,1,0,0,1,2,7
Lynne M Abraham,,,,,1,0,1,1,7
Nelson Diaz,,,,,,2,0,1,7
Alice Beck Dubow,,,,,,,3,0,7
Robert Colville,,,,,,,,1,7
Total,75,33,5,4,3,3,60,13,7
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,8
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,8
Alice Beck Dubow,3,0,55,38,3,3,2,3,8
Robert Colville,,1,8,2,2,0,2,0,8
Anthony Hardy Williams,,,20,0,0,0,0,0,8
Jim Kenney,,,,37,0,0,0,0,8
Doug Oliver,,,,,1,0,0,0,8
Lynne M Abraham,,,,,,3,0,0,8
T Milton Street Sr,,,,,,,2,0,8
Nelson Diaz,,,,,,,,0,8
Total,107,15,83,77,6,6,6,3,8
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,9
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,9
Alice Beck Dubow,1,0,25,23,2,4,1,0,9
Robert Colville,,0,4,1,2,0,0,0,9
Anthony Hardy Williams,,,24,0,0,0,0,0,9
Jim Kenney,,,,23,0,0,0,0,9
Doug Oliver,,,,,3,0,0,0,9
Lynne M Abraham,,,,,,2,0,0,9
Nelson Diaz,,,,,,,2,0,9
T Milton Street Sr,,,,,,,,0,9
Total,56,7,53,47,7,6,3,0,9
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,10
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Nelson Diaz,Doug Oliver,T Milton Street Sr,Alice Beck Dubow,Robert Colville,10
Jim Kenney,29,0,0,0,0,0,35,1,10
Anthony Hardy Williams,,8,0,0,0,0,9,1,10
Lynne M Abraham,,,3,0,0,0,2,1,10
Nelson Diaz,,,,1,0,0,3,1,10
Doug Oliver,,,,,0,0,2,0,10
T Milton Street Sr,,,,,,0,1,0,10
Alice Beck Dubow,,,,,,,0,0,10
Robert Colville,,,,,,,,0,10
Total,65,18,6,5,2,1,52,4,10
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,11
,Alice Beck Dubow,Robert Colville,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,11
Alice Beck Dubow,1,0,15,8,1,1,1,0,11
Robert Colville,,0,1,4,0,0,0,0,11
Anthony Hardy Williams,,,11,0,0,0,0,0,11
Jim Kenney,,,,8,0,0,0,0,11
Lynne M Abraham,,,,,1,0,0,0,11
T Milton Street Sr,,,,,,1,0,0,11
Doug Oliver,,,,,,,0,0,11
Nelson Diaz,,,,,,,,0,11
Total,27,5,27,20,2,2,1,0,11
,Judge Of The Superior Court - Democrat,,Mayor - Democrat,,,,,,12
,Alice Beck Dubow,Robert Colville,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,12
Alice Beck Dubow,5,0,33,19,8,4,3,0,12
Robert Colville,,0,7,4,0,1,1,0,12
Jim Kenney,,,30,0,0,0,0,0,12
Anthony Hardy Williams,,,,10,0,0,0,0,12
Lynne M Abraham,,,,,1,0,0,0,12
Doug Oliver,,,,,,2,0,0,12
T Milton Street Sr,,,,,,,2,0,12
Nelson Diaz,,,,,,,,0,12
Total,72,13,70,33,9,7,6,0,12
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,13
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Alice Beck Dubow,Robert Colville,13
Jim Kenney,29,0,0,0,0,0,36,5,13
Anthony Hardy Williams,,12,0,0,0,0,17,5,13
Lynne M Abraham,,,1,0,0,0,7,1,13
Doug Oliver,,,,0,0,0,1,1,13
Nelson Diaz,,,,,0,0,2,0,13
T Milton Street Sr,,,,,,0,1,0,13
Alice Beck Dubow,,,,,,,0,0,13
Robert Colville,,,,,,,,0,13
Total,70,34,9,2,2,1,64,12,13
,Mayor - Democrat,,,,,,Judge Of The Superior Court - Democrat,,14
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Alice Beck Dubow,Robert Colville,14
Jim Kenney,34,0,0,0,0,0,34,3,14
Anthony Hardy Williams,,3,0,0,0,0,4,1,14
Lynne M Abraham,,,2,0,0,0,4,0,14
Doug Oliver,,,,0,0,0,1,0,14
