col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Allan Domb,Ed Neilson,Frank Rizzo,William K Greenlee,Blondell Reynolds Brown,Helen Gym,Derek S Green,Paul Steinke,Thomas Wyatt,Sherrie Cohen,Jenne Ayers,Marnie Aument Loughrey,Carla M Cain,W Wilson Goode Jr,Isaiah Thomas,Wilson Alexander,All
Kevin M Dougherty,403,677,386,292,151,40,"1,051","1,020",755,824,489,358,387,336,314,280,183,160,132,125,114,72,All
Anne E Lazarus,,12,313,243,97,22,452,192,341,237,199,282,178,262,203,237,145,74,85,94,91,42,All
Christine Donohue,,,26,127,66,35,251,106,210,131,125,181,149,155,120,154,131,68,87,70,52,49,All
David Wecht,,,,12,31,17,238,106,154,128,92,118,131,132,121,94,62,33,25,53,43,32,All
John Henry Foradora,,,,,3,7,95,40,93,52,33,45,35,48,60,50,31,28,45,26,23,14,All
Dwayne D Woodruff,,,,,,1,29,19,18,15,17,24,20,21,21,22,12,10,11,13,7,8,All
Allan Domb,,,,,,,30,448,408,318,373,216,241,221,210,159,92,54,71,64,59,39,All
Ed Neilson,,,,,,,,2,189,623,315,95,162,81,83,71,34,75,12,31,27,14,All
Frank Rizzo,,,,,,,,,26,211,130,114,111,125,122,135,80,70,56,56,38,30,All
William K Greenlee,,,,,,,,,,4,224,89,181,88,77,103,40,71,20,55,41,11,All
Blondell Reynolds Brown,,,,,,,,,,,2,104,161,73,44,86,42,30,31,58,40,9,All
Helen Gym,,,,,,,,,,,,14,79,180,124,159,70,35,46,55,51,15,All
Derek S Green,,,,,,,,,,,,,4,109,108,68,66,30,35,37,44,45,All
Paul Steinke,,,,,,,,,,,,,,2,176,123,53,32,31,45,65,23,All
Thomas Wyatt,,,,,,,,,,,,,,,2,84,62,31,43,24,46,30,All
Sherrie Cohen,,,,,,,,,,,,,,,,0,83,43,62,49,28,18,All
Jenne Ayers,,,,,,,,,,,,,,,,,3,44,66,22,16,33,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,4,34,10,9,11,All
Carla M Cain,,,,,,,,,,,,,,,,,,,0,11,7,14,All
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,0,44,5,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,2,7,All
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"2,762",868,605,447,217,66,"1,261","1,096",894,891,563,489,466,443,392,368,251,193,166,165,156,103,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Ed Neilson,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Paul Steinke,Derek S Green,Helen Gym,Sherrie Cohen,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,1
Kevin M Dougherty,25,18,17,8,7,1,74,70,51,37,32,18,17,13,11,12,3,4,2,4,2,1,1
Anne E Lazarus,,1,11,7,5,0,7,17,11,4,15,8,3,6,4,5,1,3,0,0,1,0,1
David Wecht,,,0,4,4,0,10,18,10,4,10,7,5,8,5,5,1,2,0,1,0,1,1
Christine Donohue,,,,1,4,2,4,9,6,2,9,5,2,2,6,2,2,2,0,2,2,0,1
John Henry Foradora,,,,,0,1,3,7,6,3,6,3,3,0,3,2,1,2,0,0,1,0,1
Dwayne D Woodruff,,,,,,0,1,1,1,0,1,1,0,0,2,0,0,1,0,1,1,0,1
Ed Neilson,,,,,,,0,44,44,35,11,4,9,7,6,2,1,3,0,3,0,0,1
Allan Domb,,,,,,,,0,26,33,19,13,12,12,9,9,3,4,1,2,1,0,1
William K Greenlee,,,,,,,,,0,14,15,10,13,5,5,2,4,3,2,1,1,0,1
Blondell Reynolds Brown,,,,,,,,,,0,5,1,9,5,3,2,1,0,1,0,0,0,1
Frank Rizzo,,,,,,,,,,,3,10,2,6,8,5,1,2,0,1,3,0,1
Paul Steinke,,,,,,,,,,,,0,7,7,4,9,3,1,2,0,1,0,1
Derek S Green,,,,,,,,,,,,,0,1,1,5,1,1,1,1,0,1,1
Helen Gym,,,,,,,,,,,,,,0,6,4,2,0,2,0,0,0,1
