col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Court Of Common Pleas - Republican,Justice Of The Supreme Court - Republican,,,,,,All
,Vincent Furlong,Anne Covey,Correale Stevens,Mike George,Judy Olson,Rebecca Warren,Cheryl Allen,All
Vincent Furlong,793,"7,610","4,833","4,151","3,209","3,149","2,472",All
Anne Covey,,490,"2,859","3,053","2,563","2,184","1,503",All
Correale Stevens,,,338,"1,492",780,"1,502","1,038",All
Mike George,,,,232,"2,012",868,943,All
Judy Olson,,,,,80,908,817,All
Rebecca Warren,,,,,,132,"1,094",All
Cheryl Allen,,,,,,,118,All
Total,"11,898","8,919","5,713","5,057","3,895","3,800","3,055",All
