col_1,col_2,division
,District Council 9th District - Republican,1
,Kevin Strickland,1
Kevin Strickland,1,1
Total,1,1
,District Council 9th District - Republican,2
,Kevin Strickland,2
Kevin Strickland,1,2
Total,1,2
,District Council 9th District - Republican,5
,Kevin Strickland,5
Kevin Strickland,3,5
Total,3,5
,District Council 9th District - Republican,7
,Kevin Strickland,7
Kevin Strickland,1,7
Total,1,7
,District Council 9th District - Republican,14
,Kevin Strickland,14
Kevin Strickland,2,14
Total,2,14
,District Council 9th District - Republican,16
,Kevin Strickland,16
Kevin Strickland,2,16
Total,2,16
,District Council 9th District - Republican,23
,Kevin Strickland,23
Kevin Strickland,2,23
Total,2,23
,District Council 9th District - Republican,27
,Kevin Strickland,27
Kevin Strickland,1,27
Total,1,27
,District Council 9th District - Republican,29
,Kevin Strickland,29
Kevin Strickland,3,29
Total,3,29
,District Council 9th District - Republican,All
,Kevin Strickland,All
Kevin Strickland,16,All
Total,16,All
