col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Isaiah Thomas,Wilson Alexander,Allan Domb,Jenne Ayers,W Wilson Goode Jr,Helen Gym,Frank Rizzo,Thomas Wyatt,Sherrie Cohen,Paul Steinke,Marnie Aument Loughrey,Carla M Cain,All
Maria Quinones Sanchez,171,0,299,219,186,177,192,88,86,89,84,75,66,55,60,59,42,41,All
Manny Morales,,105,162,99,81,76,41,97,54,61,32,28,34,33,37,30,53,26,All
Derek S Green,,,10,221,178,192,162,74,72,73,45,36,30,54,33,43,62,30,All
Blondell Reynolds Brown,,,,2,169,193,155,35,41,30,71,35,34,25,41,32,55,19,All
Ed Neilson,,,,,9,178,126,27,27,19,26,21,18,14,24,21,58,12,All
William K Greenlee,,,,,,2,130,23,43,16,39,17,28,17,29,28,59,9,All
Isaiah Thomas,,,,,,,13,22,40,19,60,34,27,25,18,24,11,9,All
Wilson Alexander,,,,,,,,3,27,51,18,19,19,32,19,22,13,25,All
Allan Domb,,,,,,,,,11,22,29,33,29,37,29,43,16,23,All
Jenne Ayers,,,,,,,,,,4,23,20,17,24,17,17,15,26,All
W Wilson Goode Jr,,,,,,,,,,,3,32,35,12,25,12,6,10,All
Helen Gym,,,,,,,,,,,,4,30,21,32,21,18,20,All
Frank Rizzo,,,,,,,,,,,,,1,16,36,20,9,12,All
Thomas Wyatt,,,,,,,,,,,,,,1,20,28,18,25,All
Sherrie Cohen,,,,,,,,,,,,,,,0,21,11,18,All
Paul Steinke,,,,,,,,,,,,,,,,4,14,9,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,1,11,All
Carla M Cain,,,,,,,,,,,,,,,,,,0,All
Total,739,423,494,337,286,272,270,192,180,158,135,122,117,112,108,103,102,81,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Isaiah Thomas,Allan Domb,Frank Rizzo,Wilson Alexander,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Sherrie Cohen,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Paul Steinke,1
Maria Quinones Sanchez,14,0,36,27,26,26,21,13,11,11,11,6,9,11,10,11,7,11,1
Manny Morales,,3,14,12,6,5,6,4,5,7,4,6,5,4,4,4,2,2,1
Derek S Green,,,1,28,18,21,20,12,3,7,7,10,9,6,5,11,6,7,1
Blondell Reynolds Brown,,,,1,18,22,15,5,6,5,7,5,8,7,9,5,3,2,1
Ed Neilson,,,,,1,19,12,4,5,7,6,6,8,4,1,4,4,4,1
William K Greenlee,,,,,,0,11,9,9,4,3,5,6,7,3,2,0,4,1
Isaiah Thomas,,,,,,,2,5,5,2,6,5,2,3,6,4,2,2,1
Allan Domb,,,,,,,,2,6,3,3,5,4,6,2,2,4,7,1
Frank Rizzo,,,,,,,,,0,1,6,6,2,6,5,0,0,3,1
Wilson Alexander,,,,,,,,,,1,4,4,4,2,0,9,5,3,1
Helen Gym,,,,,,,,,,,1,4,1,3,4,0,2,3,1
Thomas Wyatt,,,,,,,,,,,,0,3,2,1,1,5,3,1
Marnie Aument Loughrey,,,,,,,,,,,,,1,1,0,3,2,2,1
Sherrie Cohen,,,,,,,,,,,,,,0,4,0,0,2,1
W Wilson Goode Jr,,,,,,,,,,,,,,,1,2,0,2,1
Jenne Ayers,,,,,,,,,,,,,,,,0,4,1,1
Carla M Cain,,,,,,,,,,,,,,,,,0,1,1
Paul Steinke,,,,,,,,,,,,,,,,,,0,1
Total,78,29,54,42,35,33,32,24,20,20,19,18,16,16,16,15,13,13,1
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Wilson Alexander,Helen Gym,Ed Neilson,Isaiah Thomas,Blondell Reynolds Brown,Allan Domb,Carla M Cain,William K Greenlee,Sherrie Cohen,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Paul Steinke,W Wilson Goode Jr,Marnie Aument Loughrey,2
Maria Quinones Sanchez,17,0,8,3,13,6,8,5,2,2,3,2,4,2,0,2,2,2,2
Manny Morales,,11,11,15,2,9,1,6,4,6,5,4,3,3,6,4,3,2,2
Derek S Green,,,0,6,4,8,4,7,1,3,6,0,3,0,3,2,1,2,2
Wilson Alexander,,,,0,3,6,1,5,4,6,3,4,4,2,3,4,0,2,2
Helen Gym,,,,,0,4,4,4,3,2,2,2,2,1,1,3,3,1,2
Ed Neilson,,,,,,0,5,7,3,1,5,2,0,0,1,0,3,1,2
Isaiah Thomas,,,,,,,2,3,2,0,1,1,3,2,0,2,1,1,2
Blondell Reynolds Brown,,,,,,,,0,0,0,7,0,1,1,0,0,0,2,2
Allan Domb,,,,,,,,,0,2,0,1,0,1,2,2,2,0,2
Carla M Cain,,,,,,,,,,0,0,1,2,1,3,3,1,0,2
William K Greenlee,,,,,,,,,,,0,0,0,0,0,0,0,2,2
Sherrie Cohen,,,,,,,,,,,,0,0,0,0,2,0,0,2
Thomas Wyatt,,,,,,,,,,,,,0,1,2,3,0,2,2
Frank Rizzo,,,,,,,,,,,,,,0,0,1,1,1,2
Jenne Ayers,,,,,,,,,,,,,,,0,1,1,0,2
Paul Steinke,,,,,,,,,,,,,,,,0,0,0,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,2
Total,45,39,19,19,17,16,15,12,8,8,8,7,7,6,6,6,6,4,2
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Manny Morales,Maria Quinones Sanchez,Derek S Green,William K Greenlee,Ed Neilson,Blondell Reynolds Brown,Wilson Alexander,Isaiah Thomas,Allan Domb,Marnie Aument Loughrey,Helen Gym,Frank Rizzo,Jenne Ayers,Sherrie Cohen,Thomas Wyatt,Carla M Cain,W Wilson Goode Jr,Paul Steinke,3
Manny Morales,21,0,18,12,15,10,14,0,5,9,3,2,3,4,0,1,0,1,3
Maria Quinones Sanchez,,6,16,10,9,11,3,12,3,3,4,4,5,4,5,3,3,2,3
Derek S Green,,,1,17,19,16,1,9,6,8,3,2,3,4,2,2,1,1,3
William K Greenlee,,,,0,19,16,2,10,5,9,3,3,1,5,1,1,0,1,3
Ed Neilson,,,,,0,15,1,8,4,9,1,0,1,3,1,0,0,2,3
Blondell Reynolds Brown,,,,,,0,3,9,3,7,2,1,2,3,2,0,3,2,3
Wilson Alexander,,,,,,,1,1,2,1,2,0,2,1,0,0,2,0,3
Isaiah Thomas,,,,,,,,1,4,1,4,2,0,0,2,1,4,1,3
Allan Domb,,,,,,,,,0,2,2,3,1,2,3,1,2,1,3
Marnie Aument Loughrey,,,,,,,,,,0,1,0,1,0,0,2,0,0,3
Helen Gym,,,,,,,,,,,0,3,2,3,1,2,2,0,3
Frank Rizzo,,,,,,,,,,,,0,0,3,1,3,0,1,3
Jenne Ayers,,,,,,,,,,,,,0,3,1,1,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,0,3,2,0,2,3
Thomas Wyatt,,,,,,,,,,,,,,,0,0,2,2,3
Carla M Cain,,,,,,,,,,,,,,,,0,0,0,3
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,1,3
Paul Steinke,,,,,,,,,,,,,,,,,,0,3
Total,58,38,36,25,24,22,19,16,12,12,10,9,9,9,6,5,5,4,3
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Ed Neilson,Isaiah Thomas,William K Greenlee,W Wilson Goode Jr,Jenne Ayers,Wilson Alexander,Frank Rizzo,Allan Domb,Paul Steinke,Carla M Cain,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Sherrie Cohen,4
Maria Quinones Sanchez,4,0,28,27,21,20,16,8,7,6,4,4,3,3,3,3,3,2,4
Manny Morales,,4,4,4,2,2,0,2,2,2,2,1,1,1,1,0,0,1,4
Derek S Green,,,0,19,15,16,14,1,6,3,2,1,3,0,2,2,1,0,4
Blondell Reynolds Brown,,,,0,17,19,16,6,4,4,3,1,2,3,2,3,2,2,4
Ed Neilson,,,,,3,13,15,2,0,1,3,2,0,0,1,0,2,0,4
Isaiah Thomas,,,,,,0,14,5,1,2,3,2,2,0,1,3,1,0,4
William K Greenlee,,,,,,,0,1,1,1,1,0,0,0,0,0,1,0,4
W Wilson Goode Jr,,,,,,,,0,2,1,3,3,1,2,3,1,2,3,4
Jenne Ayers,,,,,,,,,0,1,1,1,2,1,0,1,0,2,4
Wilson Alexander,,,,,,,,,,0,3,0,1,0,0,0,0,0,4
Frank Rizzo,,,,,,,,,,,0,1,1,1,0,0,0,1,4
Allan Domb,,,,,,,,,,,,0,2,0,1,1,1,1,4
Paul Steinke,,,,,,,,,,,,,0,0,0,2,0,0,4
Carla M Cain,,,,,,,,,,,,,,0,1,0,0,2,4
Helen Gym,,,,,,,,,,,,,,,0,0,1,1,4
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,4
Total,54,13,33,31,27,23,16,10,9,8,7,6,5,4,4,4,3,3,4
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Jenne Ayers,Wilson Alexander,Blondell Reynolds Brown,Isaiah Thomas,Allan Domb,William K Greenlee,W Wilson Goode Jr,Ed Neilson,Thomas Wyatt,Carla M Cain,Paul Steinke,Sherrie Cohen,Helen Gym,Marnie Aument Loughrey,Frank Rizzo,5
Maria Quinones Sanchez,13,0,26,10,11,14,12,7,8,6,5,4,5,3,4,3,2,2,5
Manny Morales,,7,15,8,10,6,4,7,6,3,3,2,2,4,1,1,2,0,5
Derek S Green,,,0,15,12,11,10,8,11,4,5,5,3,2,2,2,3,2,5
Jenne Ayers,,,,2,9,2,0,2,2,2,0,1,4,1,2,1,1,1,5
Wilson Alexander,,,,,0,1,3,4,4,2,1,1,3,3,2,1,0,0,5
Blondell Reynolds Brown,,,,,,0,9,4,8,6,6,1,1,2,2,2,2,0,5
Isaiah Thomas,,,,,,,0,5,7,7,6,3,1,2,1,2,1,0,5
Allan Domb,,,,,,,,1,4,3,0,1,2,1,1,3,1,0,5
William K Greenlee,,,,,,,,,0,3,6,1,1,2,0,0,2,0,5
W Wilson Goode Jr,,,,,,,,,,0,2,1,0,1,3,1,0,1,5
Ed Neilson,,,,,,,,,,,0,0,0,1,0,0,2,0,5
Thomas Wyatt,,,,,,,,,,,,0,2,2,1,1,1,1,5
Carla M Cain,,,,,,,,,,,,,0,1,1,1,1,0,5
Paul Steinke,,,,,,,,,,,,,,0,1,1,1,0,5
Sherrie Cohen,,,,,,,,,,,,,,,0,3,1,2,5
Helen Gym,,,,,,,,,,,,,,,,0,1,1,5
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,0,0,5
Frank Rizzo,,,,,,,,,,,,,,,,,,0,5
Total,60,32,45,22,22,20,16,15,14,11,9,8,7,7,6,5,5,3,5
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,6
,Maria Quinones Sanchez,Manny Morales,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Ed Neilson,W Wilson Goode Jr,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Jenne Ayers,Sherrie Cohen,Helen Gym,Marnie Aument Loughrey,Carla M Cain,Paul Steinke,Isaiah Thomas,6
Maria Quinones Sanchez,4,0,11,10,9,8,9,9,6,5,5,5,3,5,2,2,3,4,6
Manny Morales,,5,11,7,5,9,5,2,8,3,4,4,4,1,5,2,2,2,6
Derek S Green,,,0,10,6,10,8,4,4,3,2,3,4,1,7,2,2,4,6
William K Greenlee,,,,0,6,14,11,7,1,1,3,1,4,1,7,1,1,3,6
Allan Domb,,,,,0,4,1,6,1,8,4,1,4,6,1,3,6,1,6
Blondell Reynolds Brown,,,,,,0,9,6,2,2,5,2,3,2,8,2,1,3,6
Ed Neilson,,,,,,,1,2,2,1,1,2,1,0,7,2,1,1,6
W Wilson Goode Jr,,,,,,,,1,1,4,3,1,5,5,1,2,2,2,6
Wilson Alexander,,,,,,,,,0,4,1,4,2,0,0,2,2,1,6
Thomas Wyatt,,,,,,,,,,0,1,3,2,3,1,5,5,0,6
Frank Rizzo,,,,,,,,,,,0,1,5,3,1,1,3,1,6
Jenne Ayers,,,,,,,,,,,,1,0,1,0,3,1,0,6
Sherrie Cohen,,,,,,,,,,,,,0,2,1,1,3,1,6
Helen Gym,,,,,,,,,,,,,,0,1,2,3,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,0,6
Carla M Cain,,,,,,,,,,,,,,,,0,1,0,6
Paul Steinke,,,,,,,,,,,,,,,,,0,0,6
Isaiah Thomas,,,,,,,,,,,,,,,,,,1,6
Total,32,31,25,20,19,19,17,14,14,12,11,10,10,9,9,8,8,7,6
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,7
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Isaiah Thomas,Allan Domb,W Wilson Goode Jr,Frank Rizzo,Sherrie Cohen,Carla M Cain,Helen Gym,Jenne Ayers,Marnie Aument Loughrey,Paul Steinke,Wilson Alexander,Thomas Wyatt,7
