col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,1
,Jannie L Blackwell,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Will Mega,Lisa M Deeley,1
Jannie L Blackwell,14,35,15,18,13,12,6,1
Anthony Clark,,5,5,6,7,8,1,1
Carol A Jenkins,,,1,5,6,0,4,1
Omar Sabir,,,,2,1,2,3,1
Tracey L Gordon,,,,,3,1,3,1
Will Mega,,,,,,3,3,1
Lisa M Deeley,,,,,,,1,1
Total,75,42,25,25,21,19,16,1
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,2
,Jannie L Blackwell,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Lisa M Deeley,Omar Sabir,Will Mega,2
Jannie L Blackwell,27,26,7,8,8,9,6,2
Anthony Clark,,7,4,2,5,3,1,2
Carol A Jenkins,,,8,1,2,0,0,2
Tracey L Gordon,,,,2,1,3,0,2
Lisa M Deeley,,,,,1,1,1,2
Omar Sabir,,,,,,0,2,2
Will Mega,,,,,,,0,2
Total,71,36,18,12,11,11,6,2
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,3
,Jannie L Blackwell,Anthony Clark,Omar Sabir,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Will Mega,3
Jannie L Blackwell,16,50,23,16,20,14,14,3
Anthony Clark,,3,10,6,9,6,8,3
Omar Sabir,,,2,2,3,4,2,3
Carol A Jenkins,,,,5,5,4,0,3
Lisa M Deeley,,,,,1,2,3,3
Tracey L Gordon,,,,,,0,0,3
Will Mega,,,,,,,0,3
Total,96,57,27,23,23,17,15,3
,City Commissioners - Democrat,,,,,,District Council 3rd District - Democrat,4
,Anthony Clark,Will Mega,Carol A Jenkins,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Jannie L Blackwell,4
Anthony Clark,10,32,7,17,5,6,40,4
Will Mega,,23,0,1,2,2,14,4
Carol A Jenkins,,,7,1,5,0,13,4
Lisa M Deeley,,,,0,0,2,10,4
Tracey L Gordon,,,,,2,3,19,4
Omar Sabir,,,,,,0,12,4
Jannie L Blackwell,,,,,,,8,4
Total,91,66,23,22,22,14,77,4
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,5
,Jannie L Blackwell,Anthony Clark,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Lisa M Deeley,Will Mega,5
Jannie L Blackwell,8,33,8,7,7,7,3,5
Anthony Clark,,2,4,3,5,5,2,5
Carol A Jenkins,,,9,1,1,1,0,5
Omar Sabir,,,,1,0,0,1,5
Tracey L Gordon,,,,,0,2,1,5
Lisa M Deeley,,,,,,0,0,5
Will Mega,,,,,,,2,5
Total,52,39,18,9,9,8,6,5
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,6
,Jannie L Blackwell,Anthony Clark,Omar Sabir,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,6
Jannie L Blackwell,21,45,22,15,13,8,8,6
Anthony Clark,,9,6,16,7,4,3,6
Omar Sabir,,,6,1,2,3,5,6
Lisa M Deeley,,,,3,1,2,3,6
Carol A Jenkins,,,,,1,2,1,6
Tracey L Gordon,,,,,,4,0,6
Will Mega,,,,,,,2,6
Total,93,63,32,26,17,17,15,6
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,7
,Jannie L Blackwell,Anthony Clark,Lisa M Deeley,Omar Sabir,Tracey L Gordon,Carol A Jenkins,Will Mega,7
Jannie L Blackwell,27,75,17,9,10,10,7,7
Anthony Clark,,14,14,5,4,5,5,7
Lisa M Deeley,,,1,4,1,1,0,7
Omar Sabir,,,,1,1,1,0,7
Tracey L Gordon,,,,,2,3,2,7
Carol A Jenkins,,,,,,0,0,7
Will Mega,,,,,,,3,7
Total,119,96,22,14,14,12,11,7
,District Council 3rd District - Democrat,City Commissioners - Democrat,,,,,,8
,Jannie L Blackwell,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Will Mega,8
Jannie L Blackwell,9,45,17,15,13,7,6,8
