col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Vince Giusini,,,,,,,,,,,,,,0,18,13,13,5,9,10,9,10,9,14,13,8,7,13,7,9,10,6,7,13,6,8,7,8,3,3,13,5,1,5,All
Anthony Kyriakakis,,,,,,,,,,,,,,,2,11,17,10,10,7,8,10,9,12,10,11,4,9,9,7,11,6,5,6,6,10,4,5,8,7,8,8,3,5,All
Lynne M Summers,,,,,,,,,,,,,,,,1,6,9,9,12,9,14,14,11,14,10,9,11,8,6,4,9,12,10,8,7,7,13,6,7,8,4,7,4,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,1,17,10,10,13,5,6,10,8,9,8,1,17,8,6,5,7,8,6,10,3,5,6,5,3,8,4,6,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,12,11,12,5,6,11,7,4,8,6,12,6,7,6,7,8,8,6,6,9,5,7,3,8,6,1,All
Kai Scott,,,,,,,,,,,,,,,,,,,0,13,12,9,12,9,6,11,10,7,7,8,8,10,6,9,11,14,8,9,11,9,4,8,6,3,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,8,14,14,14,10,8,14,9,4,6,11,10,9,6,13,8,8,4,7,8,6,4,8,9,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,1,7,7,10,7,12,5,5,9,7,8,9,8,4,7,5,5,6,5,8,3,4,6,1,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,1,8,7,12,13,5,10,4,6,7,8,3,7,7,5,4,9,6,5,6,4,5,4,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,0,14,9,11,12,5,5,8,11,14,11,5,10,6,5,5,10,6,4,4,10,3,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,10,6,5,8,12,13,12,4,11,5,10,5,8,9,5,7,6,2,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,0,13,4,9,7,15,5,5,7,7,5,3,1,7,7,8,9,3,4,4,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,7,5,12,8,6,3,4,2,7,4,5,7,9,6,4,4,3,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,4,6,7,11,6,5,10,6,9,4,10,6,6,4,9,6,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,6,4,5,7,7,4,7,7,12,7,13,1,1,5,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,3,9,6,5,8,3,5,4,2,5,6,2,4,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,7,3,7,3,6,6,8,8,7,4,2,3,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,2,8,10,7,4,4,6,4,6,4,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,3,7,2,5,6,4,5,4,5,10,3,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,4,4,8,9,5,5,5,5,4,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,9,6,7,3,5,6,6,3,3,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,9,4,9,4,5,6,6,4,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,6,7,4,9,2,4,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,10,8,5,3,5,3,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,6,5,4,2,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,7,5,7,2,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,5,2,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,315,147,119,103,96,75,72,71,65,65,63,60,55,50,49,49,48,47,45,45,44,43,41,41,41,37,37,37,36,35,35,35,35,35,33,33,32,31,31,29,28,24,21,14,All
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,Bobby Henon,Lyris Younge,Tracy B Roman,Scott Diclaudio,Jennifer Schultz,Vincent Furlong,Daine Grey Jr,James F Berardinelli,Leon Goodman,Vincent N Melchiorre,Ken Powell,Anthony Kyriakakis,Edward William Louden Jr,Rainy Papademetriou,Stephanie M Sawyer,Vince Giusini,Abbe Fletman,Jon Marshall,Mia Roberts Perez,Jodi Lobel,Rania Major,Betsy Wahl,Kai Scott,Deborah Watson Stokes,Lynne M Summers,Sherman Toppin,Thomas Martin,Wayne M D Bennett,William J Ciancaglini,Brian T Ortelere,Joshua Hill,Stella Tsai,Franklin A Bennett Iii,Leon A King Ii,Sandjai Weaver,Chris Mccabe,Frances Fattah,Michael Fanning,Shanese Johnson,Starr Marshall Cash,Marissa Brumbach,Tangie M Boston,Lucretia Clemons,Chris Mallios,17
Bobby Henon,7,25,21,24,15,14,14,12,14,6,13,11,11,10,12,9,8,10,10,9,8,8,7,7,7,6,6,6,5,5,6,5,5,5,5,4,4,4,3,4,3,3,2,1,17
Lyris Younge,,0,26,11,5,8,7,3,6,12,9,6,6,3,6,4,3,8,7,6,5,5,7,3,6,6,3,2,2,1,4,5,1,2,4,2,3,3,2,1,2,2,1,0,17
Tracy B Roman,,,2,9,7,7,3,5,8,10,6,5,6,2,7,5,5,6,2,5,5,3,4,2,5,3,2,3,3,2,4,3,2,3,2,1,1,1,3,1,1,1,0,0,17
Scott Diclaudio,,,,0,7,8,5,6,9,2,8,7,6,3,5,6,4,6,5,6,4,4,3,2,4,4,2,4,3,1,3,3,3,2,2,3,3,3,2,1,0,1,2,1,17
Jennifer Schultz,,,,,1,10,3,10,6,4,2,5,2,5,4,8,8,4,2,2,3,2,2,2,3,1,4,5,4,3,2,2,3,4,0,2,1,2,2,1,0,0,1,1,17
Vincent Furlong,,,,,,0,7,8,4,2,2,6,2,7,2,6,6,4,1,1,5,3,3,2,3,1,2,2,4,4,4,2,4,0,3,2,0,0,1,2,3,2,1,0,17
Daine Grey Jr,,,,,,,0,5,2,1,6,4,3,7,3,2,4,3,3,3,5,2,1,3,2,2,2,1,2,4,3,4,1,0,3,2,0,1,0,1,1,1,1,0,17
James F Berardinelli,,,,,,,,0,4,2,3,7,2,7,2,5,4,1,2,3,1,2,1,2,1,2,2,1,4,3,2,1,1,2,1,1,1,2,1,0,1,1,0,0,17
Leon Goodman,,,,,,,,,1,1,7,3,4,1,6,5,2,7,1,3,5,1,1,3,2,1,3,4,1,0,1,1,2,3,1,0,1,3,2,2,1,0,0,0,17
Vincent N Melchiorre,,,,,,,,,,0,3,2,1,1,3,2,1,0,2,2,0,3,3,1,0,3,3,0,2,0,1,0,0,1,1,0,2,2,1,0,1,1,0,0,17
Ken Powell,,,,,,,,,,,1,3,5,2,6,1,2,6,4,5,5,3,2,1,2,4,2,2,2,0,2,2,1,2,1,0,2,3,1,0,0,0,0,0,17
Anthony Kyriakakis,,,,,,,,,,,,0,2,4,2,4,0,2,4,5,2,3,3,2,0,5,1,1,2,2,1,2,0,1,4,1,1,1,2,1,1,1,1,0,17
Edward William Louden Jr,,,,,,,,,,,,,0,4,1,1,3,4,2,2,0,0,1,1,3,1,1,1,1,0,0,2,1,1,1,1,0,0,1,0,1,1,1,1,17
Rainy Papademetriou,,,,,,,,,,,,,,0,2,4,4,1,3,2,1,0,1,4,0,2,1,0,1,4,2,2,2,0,2,2,1,0,0,3,2,1,0,0,17
Stephanie M Sawyer,,,,,,,,,,,,,,,0,3,1,4,4,5,3,3,3,3,2,3,2,4,2,1,3,2,2,4,1,1,3,2,1,3,0,0,0,0,17
Vince Giusini,,,,,,,,,,,,,,,,0,3,4,3,2,3,1,3,3,2,1,3,2,2,0,2,3,3,0,0,2,1,1,1,3,1,0,0,0,17
Abbe Fletman,,,,,,,,,,,,,,,,,0,2,1,2,2,1,1,0,3,0,0,3,2,3,1,3,2,1,0,2,0,0,1,0,0,0,1,1,17
Jon Marshall,,,,,,,,,,,,,,,,,,0,2,2,4,1,1,1,3,1,1,2,1,0,2,2,2,1,1,1,0,1,1,2,0,0,0,0,17
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,5,1,3,3,4,2,4,2,0,0,2,2,3,0,0,1,1,4,2,0,2,0,0,0,0,17
Jodi Lobel,,,,,,,,,,,,,,,,,,,,0,2,3,4,2,1,6,0,2,0,1,0,3,0,1,3,0,3,2,1,1,1,1,0,0,17
Rania Major,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,1,3,1,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,17
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,5,1,1,3,1,0,1,0,0,1,0,1,2,1,2,1,0,0,1,1,1,0,17
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,1,0,1,0,0,2,1,1,2,1,2,1,1,1,2,1,1,0,17
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,0,1,1,1,1,1,2,1,2,1,1,3,2,1,0,0,17
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,1,2,1,2,2,0,1,1,1,1,0,0,0,1,1,17
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,3,0,3,2,1,1,1,1,0,0,17
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,1,0,1,2,1,1,1,1,0,0,17
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,2,3,0,1,0,0,1,1,0,0,1,1,17
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,3,2,1,3,0,1,0,0,0,0,2,1,17
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,17
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,2,0,1,0,1,0,0,0,0,17
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,1,0,0,1,0,17
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,2,1,0,1,1,17
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,1,17
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,2,2,1,0,17
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,1,17
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,17
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,17
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,17
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,17
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,17
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,17
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,65,38,36,24,21,18,15,15,15,15,14,13,12,12,12,11,10,10,10,9,9,8,8,7,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,3,3,2,1,17
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
,Bobby Henon,Tracy B Roman,Jennifer Schultz,Mia Roberts Perez,Lynne M Summers,Lyris Younge,Edward William Louden Jr,Jon Marshall,James F Berardinelli,Leon Goodman,Scott Diclaudio,Vince Giusini,Betsy Wahl,Franklin A Bennett Iii,Ken Powell,Stephanie M Sawyer,Wayne M D Bennett,Marissa Brumbach,Vincent Furlong,Vincent N Melchiorre,Abbe Fletman,Chris Mallios,Deborah Watson Stokes,Joshua Hill,Kai Scott,Michael Fanning,Anthony Kyriakakis,Brian T Ortelere,Daine Grey Jr,Frances Fattah,Shanese Johnson,Sherman Toppin,Thomas Martin,William J Ciancaglini,Jodi Lobel,Rania Major,Starr Marshall Cash,Stella Tsai,Chris Mccabe,Lucretia Clemons,Rainy Papademetriou,Sandjai Weaver,Tangie M Boston,Leon A King Ii,21
Bobby Henon,12,15,14,8,11,10,10,10,9,8,7,9,8,8,8,7,8,6,7,6,5,6,6,6,6,6,5,4,5,4,5,5,5,5,2,3,4,3,3,2,3,3,3,2,21
Tracy B Roman,,0,10,5,8,5,5,5,6,5,4,5,5,3,3,4,2,2,4,5,2,4,3,2,3,2,4,2,3,3,3,3,1,2,2,2,2,4,1,2,3,1,2,1,21
Jennifer Schultz,,,0,6,5,5,6,6,6,5,4,6,6,4,4,2,4,2,4,2,4,5,3,4,3,2,4,1,1,1,2,2,2,1,3,2,1,4,2,3,2,1,0,2,21
Mia Roberts Perez,,,,3,5,5,3,0,2,1,1,2,2,1,2,3,2,4,2,1,3,1,3,2,4,2,2,2,0,3,3,2,1,0,1,2,3,4,1,2,1,1,1,1,21
Lynne M Summers,,,,,0,3,3,3,6,3,3,5,4,4,2,4,3,3,4,3,2,3,4,2,1,4,4,2,2,4,2,3,1,2,2,1,2,2,1,1,0,0,2,0,21
Lyris Younge,,,,,,0,3,2,1,2,3,1,1,0,3,2,1,2,1,1,2,2,2,2,3,1,1,2,1,2,3,2,1,0,1,1,1,1,1,1,1,1,1,0,21
Edward William Louden Jr,,,,,,,0,5,3,3,4,4,2,4,4,4,3,0,2,2,1,2,0,2,2,4,2,2,2,1,3,2,3,1,1,1,2,2,0,1,1,2,0,1,21
Jon Marshall,,,,,,,,0,3,5,5,4,3,5,4,2,4,0,2,2,2,4,1,3,1,3,2,1,2,0,1,1,1,3,2,0,1,0,1,1,2,1,1,1,21
James F Berardinelli,,,,,,,,,0,4,1,5,3,3,2,0,1,1,2,3,3,3,1,2,0,2,4,1,1,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,21
Leon Goodman,,,,,,,,,,1,3,4,2,3,6,1,1,1,3,2,4,2,1,4,1,1,1,0,3,2,2,4,2,1,0,0,1,0,0,0,2,2,1,0,21
Scott Diclaudio,,,,,,,,,,,1,2,1,3,3,4,3,1,2,1,2,1,0,2,0,3,0,1,2,2,1,1,2,1,1,1,1,1,0,1,1,0,1,0,21
Vince Giusini,,,,,,,,,,,,0,4,6,2,2,4,1,3,4,3,4,1,2,1,2,5,2,1,1,1,2,2,2,1,0,1,1,2,0,0,1,0,0,21
Betsy Wahl,,,,,,,,,,,,,0,2,0,1,3,2,2,1,2,4,2,1,1,2,3,0,1,1,1,1,1,1,2,1,1,1,2,2,0,0,1,2,21
Franklin A Bennett Iii,,,,,,,,,,,,,,0,2,3,5,0,2,3,1,3,1,2,0,2,3,2,1,1,1,1,2,3,1,0,1,1,2,1,0,1,0,1,21
Ken Powell,,,,,,,,,,,,,,,0,1,2,1,4,1,3,1,1,4,2,2,0,1,4,2,2,3,3,2,0,0,1,0,0,0,2,3,1,0,21
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,2,2,1,1,0,0,2,0,3,3,0,2,2,4,2,2,3,1,1,1,2,2,0,1,1,1,1,0,21
Wayne M D Bennett,,,,,,,,,,,,,,,,,0,1,2,2,2,3,2,1,1,2,2,2,1,0,1,0,1,4,1,1,2,1,3,2,0,0,0,2,21
Marissa Brumbach,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,1,2,2,1,0,1,2,1,1,1,0,1,1,1,1,1,0,1,0,2,0,21
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,3,2,0,2,2,2,2,1,1,3,1,0,1,3,2,0,0,0,1,0,0,1,2,2,0,21
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,2,1,0,0,1,0,3,1,0,1,1,1,0,1,1,1,0,21
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,1,0,1,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,21
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,4,1,0,0,1,1,0,2,2,0,0,0,3,1,0,0,0,1,21
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,1,1,2,2,0,2,1,0,1,1,1,1,1,0,1,1,21
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,21
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,1,1,2,1,0,0,1,1,1,0,2,2,1,0,21
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,1,2,1,1,0,2,0,0,0,0,1,1,0,21
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,21
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,2,0,0,2,0,1,0,0,1,0,0,21
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,0,0,0,0,0,0,2,2,2,0,21
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,1,1,2,1,0,1,0,1,1,0,21
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1,2,1,0,1,0,1,1,1,21
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,0,1,0,0,21
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,21
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,1,1,1,1,21
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,0,0,0,1,21
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,0,1,21
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,21
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,21
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,21
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,21
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,21
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,21
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,50,17,16,13,12,11,10,10,9,9,9,9,8,8,8,8,8,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,2,21
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
,Bobby Henon,Scott Diclaudio,Tracy B Roman,Lyris Younge,Jennifer Schultz,Leon Goodman,Anthony Kyriakakis,James F Berardinelli,Ken Powell,Rainy Papademetriou,Jon Marshall,Edward William Louden Jr,William J Ciancaglini,Michael Fanning,Lynne M Summers,Vince Giusini,Vincent Furlong,Chris Mallios,Daine Grey Jr,Frances Fattah,Sherman Toppin,Vincent N Melchiorre,Abbe Fletman,Brian T Ortelere,Chris Mccabe,Jodi Lobel,Joshua Hill,Leon A King Ii,Stella Tsai,Betsy Wahl,Deborah Watson Stokes,Kai Scott,Lucretia Clemons,Mia Roberts Perez,Stephanie M Sawyer,Thomas Martin,Sandjai Weaver,Wayne M D Bennett,Franklin A Bennett Iii,Rania Major,Shanese Johnson,Tangie M Boston,Marissa Brumbach,Starr Marshall Cash,22
Bobby Henon,7,21,20,17,16,15,10,12,13,10,12,10,10,9,8,7,8,7,8,7,6,7,5,6,7,7,7,6,7,6,6,6,6,5,6,4,4,4,4,4,4,4,2,2,22
Scott Diclaudio,,1,12,9,6,8,3,7,8,5,9,7,4,1,6,3,4,0,4,3,5,2,1,6,4,3,4,3,3,2,2,3,3,4,0,3,2,2,4,4,2,1,1,0,22
Tracy B Roman,,,0,14,7,8,5,4,9,6,9,8,2,0,3,2,3,2,3,2,2,3,3,5,2,2,3,1,2,0,3,1,2,3,2,3,1,1,2,2,0,2,1,1,22
Lyris Younge,,,,1,4,7,4,1,8,3,8,6,2,1,2,3,1,1,3,3,2,4,2,4,1,3,2,2,2,2,2,2,1,1,2,0,1,1,2,2,1,2,1,0,22
Jennifer Schultz,,,,,1,8,6,9,5,10,5,5,3,4,4,5,6,3,1,3,4,1,3,3,2,2,2,3,3,2,3,2,2,3,2,3,3,3,0,1,2,1,0,1,22
Leon Goodman,,,,,,1,3,5,6,4,8,8,3,0,2,4,4,0,2,3,4,1,3,2,0,2,0,2,0,2,1,3,1,2,1,4,2,2,0,0,1,0,0,0,22
Anthony Kyriakakis,,,,,,,1,3,4,6,3,3,4,3,3,5,2,3,2,3,2,2,2,1,1,1,3,3,2,1,2,1,1,3,2,2,1,3,1,0,0,1,0,1,22
James F Berardinelli,,,,,,,,0,3,6,4,1,3,3,4,3,5,2,1,2,4,2,3,3,2,3,3,1,4,1,2,2,3,3,1,3,1,2,2,1,3,0,0,0,22
Ken Powell,,,,,,,,,0,5,7,5,2,0,1,3,3,1,3,0,2,0,3,3,1,2,1,1,1,0,1,1,2,1,0,2,0,0,1,0,0,1,0,0,22
Rainy Papademetriou,,,,,,,,,,0,4,4,1,2,2,6,5,3,2,1,5,1,3,4,0,2,2,2,3,1,1,2,2,1,2,4,3,1,1,2,1,1,0,1,22
Jon Marshall,,,,,,,,,,,0,8,1,1,1,1,3,1,2,2,3,0,2,2,0,1,1,1,2,0,1,1,1,1,2,1,1,1,2,0,2,0,0,0,22
