col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,All
,Mark F Squilla,Christian Dicicco,Joffie C Pittman,Matthew Perks,Christine Hope,Daniel R Sulman,Sharon Williams Losier,Gary S Silver,Franklin A Bennett Iii,All
Mark F Squilla,607,929,807,720,767,569,658,275,107,All
Christian Dicicco,,146,149,160,389,104,259,121,58,All
Joffie C Pittman,,,25,567,217,553,240,60,18,All
Matthew Perks,,,,31,138,474,120,73,18,All
Christine Hope,,,,,37,91,456,114,52,All
Daniel R Sulman,,,,,,25,46,52,21,All
Sharon Williams Losier,,,,,,,17,82,32,All
Gary S Silver,,,,,,,,15,26,All
Franklin A Bennett Iii,,,,,,,,,0,All
Total,"2,728","1,151","1,047",932,904,778,745,321,122,All
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Mark F Squilla,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,1
Mark F Squilla,45,60,51,50,38,41,31,22,9,1
Christian Dicicco,,7,19,8,9,16,2,3,4,1
Christine Hope,,,0,14,6,25,5,13,5,1
Joffie C Pittman,,,,0,26,13,27,5,3,1
Matthew Perks,,,,,0,4,27,9,1,1
Sharon Williams Losier,,,,,,0,3,7,2,1
Daniel R Sulman,,,,,,,0,4,0,1
Gary S Silver,,,,,,,,0,3,1
Franklin A Bennett Iii,,,,,,,,,0,1
Total,183,70,55,55,45,42,40,24,10,1
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Mark F Squilla,Christine Hope,Sharon Williams Losier,Christian Dicicco,Joffie C Pittman,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Mark F Squilla,17,37,38,37,35,32,16,12,5,2
Christine Hope,,2,23,15,10,12,5,5,2,2
Sharon Williams Losier,,,2,15,13,8,3,6,3,2
Christian Dicicco,,,,1,6,8,4,5,2,2
Joffie C Pittman,,,,,0,19,9,3,1,2
Matthew Perks,,,,,,0,9,3,2,2
Daniel R Sulman,,,,,,,0,2,0,2
Gary S Silver,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,0,2
Total,103,41,41,38,36,35,16,13,5,2
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,3
,Mark F Squilla,Christian Dicicco,Joffie C Pittman,Sharon Williams Losier,Daniel R Sulman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,3
Mark F Squilla,18,28,21,21,16,16,13,4,3,3
Christian Dicicco,,10,7,6,4,8,3,1,3,3
Joffie C Pittman,,,0,10,11,5,13,1,0,3
Sharon Williams Losier,,,,1,6,10,1,1,0,3
Daniel R Sulman,,,,,0,2,8,3,1,3
Christine Hope,,,,,,0,2,0,2,3
Matthew Perks,,,,,,,0,1,0,3
Gary S Silver,,,,,,,,1,0,3
Franklin A Bennett Iii,,,,,,,,,0,3
Total,74,39,26,23,19,17,16,5,3,3
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,4
,Mark F Squilla,Christian Dicicco,Christine Hope,Joffie C Pittman,Matthew Perks,Sharon Williams Losier,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,4
Mark F Squilla,16,48,33,29,19,27,14,8,3,4
Christian Dicicco,,11,25,11,13,12,4,3,1,4
Christine Hope,,,3,12,3,16,4,7,1,4
Joffie C Pittman,,,,0,19,14,16,3,1,4
Matthew Perks,,,,,1,5,15,1,0,4
Sharon Williams Losier,,,,,,0,3,3,0,4
Daniel R Sulman,,,,,,,0,1,0,4
Gary S Silver,,,,,,,,1,0,4
Franklin A Bennett Iii,,,,,,,,,0,4
Total,94,66,43,41,31,29,24,10,3,4
,District Council 1st District - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,5
