col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Will Mega,Derek S Green,Blondell Reynolds Brown,Isaiah Thomas,William K Greenlee,Ed Neilson,Allan Domb,Wilson Alexander,Jenne Ayers,W Wilson Goode Jr,Thomas Wyatt,Helen Gym,Sherrie Cohen,Frank Rizzo,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,All
Anthony Clark,65,350,105,78,98,109,789,504,454,412,367,179,226,226,177,157,111,117,86,94,73,68,All
Lisa M Deeley,,19,40,66,38,19,408,385,360,372,347,72,49,53,66,48,79,71,45,66,50,44,All
Tracey L Gordon,,,10,29,62,34,136,112,97,72,42,116,87,86,70,101,59,90,50,41,80,44,All
Omar Sabir,,,,7,22,21,156,115,157,112,88,54,46,42,81,46,47,50,40,30,30,32,All
Carol A Jenkins,,,,,7,10,108,101,56,62,46,102,56,52,56,100,56,73,47,44,69,26,All
Will Mega,,,,,,12,130,61,56,35,35,49,115,117,49,52,47,40,49,29,28,20,All
Derek S Green,,,,,,,43,510,462,468,414,143,183,179,122,153,81,101,60,85,70,89,All
Blondell Reynolds Brown,,,,,,,,13,421,439,375,92,80,67,160,88,97,108,65,52,49,75,All
Isaiah Thomas,,,,,,,,,38,381,356,95,44,57,164,76,82,72,57,56,26,19,All
William K Greenlee,,,,,,,,,,4,408,74,49,40,103,51,43,81,66,51,21,72,All
Ed Neilson,,,,,,,,,,,34,53,42,34,61,29,40,48,32,28,23,66,All
Allan Domb,,,,,,,,,,,,25,68,68,66,101,66,63,58,73,60,34,All
Wilson Alexander,,,,,,,,,,,,,27,128,44,93,37,47,33,41,45,29,All
Jenne Ayers,,,,,,,,,,,,,,14,45,76,56,57,29,38,62,33,All
W Wilson Goode Jr,,,,,,,,,,,,,,,6,37,78,62,67,26,27,14,All
Thomas Wyatt,,,,,,,,,,,,,,,,3,49,68,36,66,66,31,All
Helen Gym,,,,,,,,,,,,,,,,,21,76,48,49,41,34,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,3,62,45,43,19,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,7,30,16,17,All
Paul Steinke,,,,,,,,,,,,,,,,,,,,10,21,24,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,22,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,244",609,361,288,286,273,"1,146",795,748,638,596,398,388,375,325,307,277,269,213,201,193,156,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Ed Neilson,William K Greenlee,Isaiah Thomas,Allan Domb,Frank Rizzo,Wilson Alexander,Helen Gym,Thomas Wyatt,Marnie Aument Loughrey,Sherrie Cohen,W Wilson Goode Jr,Jenne Ayers,Carla M Cain,Paul Steinke,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,1
Derek S Green,3,28,18,21,20,12,3,7,7,10,9,6,5,11,6,7,30,21,7,3,9,6,1
Blondell Reynolds Brown,,2,18,22,15,5,6,5,7,5,8,7,9,5,3,2,21,19,8,5,7,5,1
Ed Neilson,,,1,19,12,4,5,7,6,6,8,4,1,4,4,4,17,19,8,3,4,2,1
