col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Jenne Ayers,Allan Domb,Sherrie Cohen,Helen Gym,Marnie Aument Loughrey,William K Greenlee,Wilson Alexander,Blondell Reynolds Brown,Ed Neilson,Frank Rizzo,Carla M Cain,Thomas Wyatt,Paul Steinke,W Wilson Goode Jr,Isaiah Thomas,All
Maria Quinones Sanchez,12,0,20,16,18,24,20,9,12,11,12,14,11,14,9,7,8,8,All
Manny Morales,,12,19,15,6,4,6,13,9,9,6,5,7,5,6,7,4,3,All
Derek S Green,,,1,18,3,6,4,7,9,14,3,5,6,6,4,3,1,4,All
Jenne Ayers,,,,0,3,8,7,5,2,13,4,1,3,8,3,3,0,1,All
Allan Domb,,,,,4,8,8,1,6,1,2,5,10,2,5,6,3,3,All
Sherrie Cohen,,,,,,0,18,3,9,5,8,4,5,11,7,4,5,4,All
Helen Gym,,,,,,,1,8,7,5,6,3,3,10,5,5,4,3,All
Marnie Aument Loughrey,,,,,,,,0,4,2,6,7,3,6,3,5,4,3,All
William K Greenlee,,,,,,,,,0,1,4,9,5,1,3,2,3,1,All
Wilson Alexander,,,,,,,,,,0,2,2,2,5,1,1,0,1,All
Blondell Reynolds Brown,,,,,,,,,,,0,5,1,6,3,2,8,2,All
Ed Neilson,,,,,,,,,,,,1,4,2,1,1,7,3,All
Frank Rizzo,,,,,,,,,,,,,1,3,3,3,1,0,All
Carla M Cain,,,,,,,,,,,,,,0,1,3,2,2,All
Thomas Wyatt,,,,,,,,,,,,,,,0,6,2,3,All
Paul Steinke,,,,,,,,,,,,,,,,0,2,2,All
W Wilson Goode Jr,,,,,,,,,,,,,,,,,0,5,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,0,All
Total,78,55,41,31,29,29,28,22,21,21,20,20,20,19,15,14,14,12,All
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,14
,Maria Quinones Sanchez,Manny Morales,Allan Domb,Helen Gym,Sherrie Cohen,Frank Rizzo,William K Greenlee,Derek S Green,Ed Neilson,Jenne Ayers,Thomas Wyatt,W Wilson Goode Jr,Blondell Reynolds Brown,Marnie Aument Loughrey,Paul Steinke,Wilson Alexander,Isaiah Thomas,Carla M Cain,14
Maria Quinones Sanchez,1,0,7,6,8,4,6,1,5,3,3,2,2,2,3,1,2,1,14
Manny Morales,,3,1,1,0,2,1,5,1,2,2,1,1,2,1,3,0,1,14
Allan Domb,,,2,4,4,3,3,0,2,1,4,2,1,0,4,1,1,0,14
Helen Gym,,,,1,6,1,4,0,1,0,1,2,1,1,2,2,2,1,14
Sherrie Cohen,,,,,0,1,4,0,2,1,1,3,2,1,1,1,2,1,14
Frank Rizzo,,,,,,0,1,0,2,1,2,1,0,2,1,1,0,1,14
William K Greenlee,,,,,,,0,1,4,0,2,1,1,1,1,0,0,0,14
Derek S Green,,,,,,,,0,1,3,0,0,0,1,0,1,0,0,14
Ed Neilson,,,,,,,,,0,0,1,1,1,2,0,0,0,0,14
Jenne Ayers,,,,,,,,,,0,1,0,0,0,0,1,0,0,14
Thomas Wyatt,,,,,,,,,,,0,1,1,0,2,0,0,0,14
W Wilson Goode Jr,,,,,,,,,,,,0,3,0,1,0,2,0,14
Blondell Reynolds Brown,,,,,,,,,,,,,0,0,1,0,1,0,14
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,1,0,2,14
Paul Steinke,,,,,,,,,,,,,,,0,1,0,0,14
Wilson Alexander,,,,,,,,,,,,,,,,0,0,1,14
Isaiah Thomas,,,,,,,,,,,,,,,,,0,0,14
Carla M Cain,,,,,,,,,,,,,,,,,,0,14
Total,18,13,10,9,9,7,7,6,6,5,5,5,4,4,4,4,3,2,14
,Council At Large - Democrat,,,,,,,,,,,,,,,,District Council 7th District - Democrat,,15
,Derek S Green,Jenne Ayers,Sherrie Cohen,Wilson Alexander,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Carla M Cain,Marnie Aument Loughrey,Allan Domb,Ed Neilson,Isaiah Thomas,Thomas Wyatt,W Wilson Goode Jr,Paul Steinke,Frank Rizzo,Manny Morales,Maria Quinones Sanchez,15
Derek S Green,1,7,3,7,2,1,6,3,2,2,3,2,2,1,1,2,11,4,15
Jenne Ayers,,0,3,5,2,2,2,3,1,1,0,0,1,0,1,0,6,3,15
Sherrie Cohen,,,0,2,5,5,1,4,1,0,0,1,4,2,0,0,1,7,15
Wilson Alexander,,,,0,2,1,1,2,0,0,0,0,1,0,0,0,5,2,15
Blondell Reynolds Brown,,,,,0,3,0,4,1,1,1,1,1,2,0,0,0,6,15
Helen Gym,,,,,,0,1,3,2,2,0,1,2,2,1,1,1,6,15
William K Greenlee,,,,,,,0,1,1,1,2,1,1,0,0,1,6,1,15
Carla M Cain,,,,,,,,0,1,0,0,0,0,1,1,1,2,4,15
Marnie Aument Loughrey,,,,,,,,,0,1,2,1,1,1,2,1,3,3,15
Allan Domb,,,,,,,,,,0,1,1,0,1,1,1,2,2,15
Ed Neilson,,,,,,,,,,,0,3,0,2,0,0,2,2,15
Isaiah Thomas,,,,,,,,,,,,0,1,3,0,0,1,3,15
Thomas Wyatt,,,,,,,,,,,,,0,1,0,0,1,3,15
W Wilson Goode Jr,,,,,,,,,,,,,,0,0,0,1,3,15
Paul Steinke,,,,,,,,,,,,,,,0,1,2,1,15
Frank Rizzo,,,,,,,,,,,,,,,,0,2,0,15
Manny Morales,,,,,,,,,,,,,,,,,2,0,15
Maria Quinones Sanchez,,,,,,,,,,,,,,,,,,4,15
Total,17,9,8,8,7,7,7,6,6,5,4,4,4,4,3,2,16,16,15
,District Council 7th District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,19
,Maria Quinones Sanchez,Manny Morales,Derek S Green,Allan Domb,Jenne Ayers,Sherrie Cohen,Frank Rizzo,Helen Gym,Carla M Cain,Marnie Aument Loughrey,Blondell Reynolds Brown,William K Greenlee,Ed Neilson,Paul Steinke,Thomas Wyatt,Isaiah Thomas,W Wilson Goode Jr,Wilson Alexander,19
Maria Quinones Sanchez,7,0,11,6,6,7,5,6,6,3,2,4,3,2,2,1,1,3,19
Manny Morales,,7,2,3,3,2,2,2,1,4,4,2,2,3,3,2,2,0,19
Derek S Green,,,0,1,4,3,3,3,3,4,1,2,0,2,2,2,0,2,19
Allan Domb,,,,1,1,4,5,2,1,0,0,2,1,1,1,0,0,0,19
Jenne Ayers,,,,,0,2,1,3,4,3,2,0,0,1,1,1,0,2,19
Sherrie Cohen,,,,,,0,4,5,4,0,1,4,2,1,1,0,0,1,19
Frank Rizzo,,,,,,,1,1,1,0,1,3,0,1,1,0,0,0,19
Helen Gym,,,,,,,,0,4,3,1,2,2,1,2,0,0,1,19
Carla M Cain,,,,,,,,,0,2,1,0,2,1,0,0,1,1,19
Marnie Aument Loughrey,,,,,,,,,,0,3,1,2,2,2,2,2,1,19
Blondell Reynolds Brown,,,,,,,,,,,0,2,2,1,1,0,2,0,19
