col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Michael Wojcik,Todd Eagen,All
Anthony Hardy Williams,"1,151",0,0,0,0,0,794,479,All
Jim Kenney,,637,0,0,0,0,351,280,All
Doug Oliver,,,61,0,0,0,56,30,All
Lynne M Abraham,,,,59,0,0,45,29,All
T Milton Street Sr,,,,,27,0,19,18,All
Nelson Diaz,,,,,,19,13,14,All
Michael Wojcik,,,,,,,36,0,All
Todd Eagen,,,,,,,,18,All
Total,"2,424","1,268",147,133,64,46,"1,314",868,All
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Michael Wojcik,Todd Eagen,1
Anthony Hardy Williams,45,0,0,0,0,0,24,17,1
Jim Kenney,,26,0,0,0,0,11,11,1
Doug Oliver,,,5,0,0,0,1,1,1
Lynne M Abraham,,,,2,0,0,3,1,1
Nelson Diaz,,,,,3,0,0,0,1
T Milton Street Sr,,,,,,1,0,0,1
Michael Wojcik,,,,,,,1,0,1
Todd Eagen,,,,,,,,0,1
Total,86,48,7,6,3,1,40,30,1
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Michael Wojcik,Todd Eagen,2
Anthony Hardy Williams,30,0,0,0,0,0,29,16,2
Jim Kenney,,18,0,0,0,0,12,12,2
Lynne M Abraham,,,6,0,0,0,0,0,2
Doug Oliver,,,,2,0,0,1,2,2
T Milton Street Sr,,,,,1,0,1,1,2
Nelson Diaz,,,,,,0,0,0,2
Michael Wojcik,,,,,,,3,0,2
Todd Eagen,,,,,,,,2,2
Total,75,42,6,5,3,0,46,33,2
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Anthony Hardy Williams,Jim Kenney,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Michael Wojcik,Todd Eagen,3
Anthony Hardy Williams,73,0,0,0,0,0,45,16,3
Jim Kenney,,22,0,0,0,0,17,11,3
Doug Oliver,,,5,0,0,0,6,1,3
Lynne M Abraham,,,,4,0,0,5,1,3
Nelson Diaz,,,,,1,0,1,2,3
T Milton Street Sr,,,,,,1,0,1,3
Michael Wojcik,,,,,,,3,0,3
Todd Eagen,,,,,,,,1,3
Total,134,50,12,10,4,2,77,33,3
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Michael Wojcik,Todd Eagen,4
Anthony Hardy Williams,56,0,0,0,0,0,62,12,4
Jim Kenney,,35,0,0,0,0,17,13,4
Lynne M Abraham,,,5,0,0,0,4,1,4
T Milton Street Sr,,,,2,0,0,1,2,4
Doug Oliver,,,,,3,0,0,0,4
Nelson Diaz,,,,,,0,1,1,4
Michael Wojcik,,,,,,,3,0,4
Todd Eagen,,,,,,,,0,4
Total,130,65,10,5,3,2,88,29,4
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Anthony Hardy Williams,Jim Kenney,T Milton Street Sr,Doug Oliver,Lynne M Abraham,Nelson Diaz,Michael Wojcik,Todd Eagen,5
Anthony Hardy Williams,27,0,0,0,0,0,32,18,5
Jim Kenney,,23,0,0,0,0,7,5,5
T Milton Street Sr,,,2,0,0,0,2,1,5
Doug Oliver,,,,1,0,0,3,0,5
Lynne M Abraham,,,,,1,0,3,0,5
Nelson Diaz,,,,,,0,1,0,5
Michael Wojcik,,,,,,,3,0,5
Todd Eagen,,,,,,,,1,5
Total,77,35,5,4,4,1,51,25,5
,Mayor - Democrat,,,,,,Judge Of The Commonwealth Court - Democrat,,6
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Michael Wojcik,Todd Eagen,6
Anthony Hardy Williams,50,0,0,0,0,0,30,30,6
Jim Kenney,,23,0,0,0,0,17,15,6
Lynne M Abraham,,,5,0,0,0,1,2,6
