col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,All
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Todd Eagen,Michael Wojcik,All
Sharon Williams Losier,77,314,257,142,61,75,52,16,392,207,All
Joffie C Pittman,,37,174,113,40,33,39,22,291,133,All
Christine Hope,,,37,60,55,72,54,13,218,140,All
Matthew Perks,,,,7,35,23,22,16,117,121,All
Gary S Silver,,,,,19,27,33,16,77,61,All
Christian Dicicco,,,,,,3,24,14,58,69,All
Franklin A Bennett Iii,,,,,,,3,7,56,60,All
Daniel R Sulman,,,,,,,,0,20,32,All
Todd Eagen,,,,,,,,,51,0,All
Michael Wojcik,,,,,,,,,,63,All
Total,735,515,437,265,178,149,139,61,597,462,All
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,1
,Michael Wojcik,Todd Eagen,Sharon Williams Losier,Gary S Silver,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,1
Michael Wojcik,3,0,4,4,7,4,4,4,1,0,1
Todd Eagen,,1,7,3,1,4,3,2,1,0,1
Sharon Williams Losier,,,3,2,4,6,2,1,2,0,1
Gary S Silver,,,,4,3,2,2,5,0,1,1
Joffie C Pittman,,,,,1,2,2,3,0,1,1
Christine Hope,,,,,,1,2,0,3,0,1
Matthew Perks,,,,,,,0,2,1,0,1
Franklin A Bennett Iii,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,0,0,1
Daniel R Sulman,,,,,,,,,,0,1
Total,16,11,15,12,11,10,8,7,3,1,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Christian Dicicco,Daniel R Sulman,Todd Eagen,Michael Wojcik,2
Joffie C Pittman,4,18,12,4,3,4,2,0,21,7,2
Sharon Williams Losier,,2,13,7,1,4,1,0,19,10,2
Christine Hope,,,0,7,4,2,2,0,15,5,2
Matthew Perks,,,,0,2,2,2,1,4,8,2
Franklin A Bennett Iii,,,,,0,1,2,0,3,4,2
Gary S Silver,,,,,,0,1,0,4,3,2
Christian Dicicco,,,,,,,0,0,4,1,2
Daniel R Sulman,,,,,,,,0,0,0,2
Todd Eagen,,,,,,,,,3,0,2
Michael Wojcik,,,,,,,,,,5,2
Total,35,35,23,13,8,7,5,1,34,23,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Christian Dicicco,Todd Eagen,Michael Wojcik,3
Sharon Williams Losier,10,25,24,10,3,4,1,2,33,5,3
Joffie C Pittman,,3,19,10,4,1,2,0,25,9,3
Christine Hope,,,2,6,7,4,1,2,25,8,3
Matthew Perks,,,,0,0,1,1,0,9,7,3
Franklin A Bennett Iii,,,,,0,4,1,1,7,2,3
Gary S Silver,,,,,,0,1,1,4,4,3
Daniel R Sulman,,,,,,,0,1,2,3,3
Christian Dicicco,,,,,,,,0,2,2,3
Todd Eagen,,,,,,,,,0,0,3
Michael Wojcik,,,,,,,,,,6,3
Total,52,41,38,17,12,9,6,4,44,26,3
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,4
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Daniel R Sulman,Todd Eagen,Michael Wojcik,4
Sharon Williams Losier,2,16,15,6,3,3,2,1,25,7,4
Joffie C Pittman,,3,11,5,2,2,3,2,16,4,4
Christine Hope,,,2,2,5,4,1,0,10,8,4
Matthew Perks,,,,1,3,0,3,1,9,3,4
Christian Dicicco,,,,,0,2,2,0,4,5,4
Franklin A Bennett Iii,,,,,,0,1,1,2,4,4
Gary S Silver,,,,,,,0,1,3,2,4
Daniel R Sulman,,,,,,,,0,1,2,4
Todd Eagen,,,,,,,,,2,0,4
Michael Wojcik,,,,,,,,,,6,4
Total,39,27,25,15,10,7,7,4,37,22,4
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,5
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Todd Eagen,Michael Wojcik,5
Sharon Williams Losier,2,20,22,9,9,5,4,3,27,24,5
Joffie C Pittman,,4,13,8,3,1,3,2,17,13,5
Christine Hope,,,3,3,7,4,4,1,16,10,5
Matthew Perks,,,,1,4,3,2,0,7,11,5
Christian Dicicco,,,,,2,2,0,2,5,7,5
Gary S Silver,,,,,,2,1,0,5,6,5
Franklin A Bennett Iii,,,,,,,0,0,2,4,5
Daniel R Sulman,,,,,,,,0,0,4,5
Todd Eagen,,,,,,,,,5,0,5
Michael Wojcik,,,,,,,,,,1,5
Total,57,36,32,19,16,13,7,4,40,39,5
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,6
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,Todd Eagen,Michael Wojcik,6
Sharon Williams Losier,4,26,16,8,3,5,3,0,25,15,6
Joffie C Pittman,,2,9,10,4,4,3,0,24,8,6
Christine Hope,,,2,2,5,5,2,0,11,8,6
Matthew Perks,,,,2,3,3,1,2,4,12,6
Gary S Silver,,,,,1,1,1,1,5,4,6
Franklin A Bennett Iii,,,,,,0,1,0,6,3,6
Christian Dicicco,,,,,,,0,1,3,2,6
Daniel R Sulman,,,,,,,,0,0,2,6
Todd Eagen,,,,,,,,,3,0,6
Michael Wojcik,,,,,,,,,,5,6
Total,46,37,24,20,12,10,7,2,37,29,6
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,7
,Michael Wojcik,Todd Eagen,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Christian Dicicco,Franklin A Bennett Iii,Matthew Perks,Daniel R Sulman,7
Michael Wojcik,2,0,10,10,7,4,5,3,3,2,7
Todd Eagen,,3,8,6,3,2,2,1,0,0,7
Sharon Williams Losier,,,4,8,5,4,3,1,2,1,7
Christine Hope,,,,2,5,4,5,2,2,0,7
Joffie C Pittman,,,,,0,0,2,0,2,0,7
Gary S Silver,,,,,,2,1,2,1,1,7
Christian Dicicco,,,,,,,0,1,0,0,7
Franklin A Bennett Iii,,,,,,,,0,1,1,7
Matthew Perks,,,,,,,,,0,0,7
Daniel R Sulman,,,,,,,,,,0,7
Total,25,12,23,19,11,10,7,5,4,2,7
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,8
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Todd Eagen,Michael Wojcik,8
Sharon Williams Losier,5,30,19,14,11,8,6,2,48,24,8
Joffie C Pittman,,4,13,13,1,2,2,5,28,9,8
Christine Hope,,,3,8,8,4,3,4,19,10,8
Matthew Perks,,,,2,5,6,4,7,13,18,8
Christian Dicicco,,,,,0,7,4,2,10,10,8
Gary S Silver,,,,,,3,4,3,9,7,8
Franklin A Bennett Iii,,,,,,,0,1,6,8,8
Daniel R Sulman,,,,,,,,0,4,8,8
Todd Eagen,,,,,,,,,7,0,8
Michael Wojcik,,,,,,,,,,6,8
Total,82,48,35,35,21,20,16,13,72,50,8
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,9
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Michael Wojcik,Todd Eagen,9
Sharon Williams Losier,7,24,13,14,10,1,4,2,24,21,9
Joffie C Pittman,,1,11,10,6,1,5,3,16,20,9
Christine Hope,,,4,4,6,6,7,3,15,13,9
Matthew Perks,,,,0,1,0,1,0,7,10,9
Christian Dicicco,,,,,0,3,3,2,10,4,9
Gary S Silver,,,,,,5,3,3,3,5,9
Franklin A Bennett Iii,,,,,,,0,0,4,6,9
Daniel R Sulman,,,,,,,,0,4,2,9
Michael Wojcik,,,,,,,,,3,0,9
Todd Eagen,,,,,,,,,,2,9
Total,57,41,35,19,16,16,13,7,43,39,9
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,10
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Gary S Silver,Matthew Perks,Christian Dicicco,Franklin A Bennett Iii,Daniel R Sulman,Todd Eagen,Michael Wojcik,10
Sharon Williams Losier,9,10,8,2,3,3,1,0,17,4,10
Christine Hope,,2,5,2,1,2,1,0,9,1,10
Joffie C Pittman,,,2,1,2,0,0,0,5,6,10
Gary S Silver,,,,0,1,0,0,0,2,1,10
Matthew Perks,,,,,0,0,1,0,4,0,10
Christian Dicicco,,,,,,0,1,0,1,2,10
Franklin A Bennett Iii,,,,,,,0,0,2,1,10
Daniel R Sulman,,,,,,,,0,0,0,10
Todd Eagen,,,,,,,,,3,0,10
Michael Wojcik,,,,,,,,,,4,10
Total,33,16,15,5,5,4,3,0,24,15,10
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,11
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,Todd Eagen,Michael Wojcik,11
Sharon Williams Losier,3,15,11,10,3,5,3,0,18,16,11
Joffie C Pittman,,4,6,7,2,2,0,1,10,7,11
Christine Hope,,,2,0,4,3,3,1,5,10,11
Matthew Perks,,,,0,2,0,0,0,5,4,11
Gary S Silver,,,,,0,1,1,0,3,4,11
Franklin A Bennett Iii,,,,,,0,1,0,3,3,11
Christian Dicicco,,,,,,,0,0,1,3,11
Daniel R Sulman,,,,,,,,0,1,0,11
Todd Eagen,,,,,,,,,2,0,11
Michael Wojcik,,,,,,,,,,1,11
Total,40,23,18,11,8,6,4,1,23,22,11
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,12
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,Daniel R Sulman,Todd Eagen,Michael Wojcik,12
Sharon Williams Losier,3,14,12,8,3,2,1,0,13,9,12
Joffie C Pittman,,2,8,6,2,2,1,0,15,7,12
Christine Hope,,,2,2,1,3,1,0,9,9,12
Matthew Perks,,,,0,1,0,1,0,4,9,12
Franklin A Bennett Iii,,,,,1,0,2,0,5,1,12
Christian Dicicco,,,,,,0,0,0,4,1,12
Gary S Silver,,,,,,,0,0,2,2,12
Daniel R Sulman,,,,,,,,0,1,0,12
Todd Eagen,,,,,,,,,3,0,12
Michael Wojcik,,,,,,,,,,2,12
Total,26,25,20,13,7,5,4,1,26,23,12
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,13
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Franklin A Bennett Iii,Christian Dicicco,Gary S Silver,Daniel R Sulman,Todd Eagen,Michael Wojcik,13
Sharon Williams Losier,5,25,21,11,5,3,5,3,29,15,13
Joffie C Pittman,,0,11,6,3,0,3,1,25,3,13
Christine Hope,,,2,4,3,4,1,1,16,9,13
Matthew Perks,,,,0,1,3,2,2,11,10,13
Franklin A Bennett Iii,,,,,0,3,2,0,1,8,13
Christian Dicicco,,,,,,0,0,2,2,5,13
Gary S Silver,,,,,,,0,1,5,3,13
Daniel R Sulman,,,,,,,,0,1,3,13
Todd Eagen,,,,,,,,,3,0,13
Michael Wojcik,,,,,,,,,,5,13
Total,55,32,30,22,11,9,9,5,43,34,13
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,14
,Todd Eagen,Michael Wojcik,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Gary S Silver,Franklin A Bennett Iii,Christian Dicicco,Daniel R Sulman,14
Todd Eagen,1,0,11,12,8,7,8,4,4,1,14
Michael Wojcik,,3,6,4,6,6,2,4,2,0,14
Sharon Williams Losier,,,3,8,6,9,4,2,1,0,14
Joffie C Pittman,,,,1,5,7,4,1,3,0,14
Christine Hope,,,,,1,5,4,3,3,0,14
Matthew Perks,,,,,,0,2,1,1,0,14
Gary S Silver,,,,,,,1,3,2,0,14
Franklin A Bennett Iii,,,,,,,,0,1,2,14
Christian Dicicco,,,,,,,,,0,1,14
Daniel R Sulman,,,,,,,,,,0,14
Total,22,16,20,17,16,13,12,9,6,2,14
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Commonwealth Court - Democrat,,15
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Todd Eagen,Michael Wojcik,15
Sharon Williams Losier,1,16,14,8,7,3,2,1,19,9,15
