col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,1
Jim Kenney,25,0,0,0,0,0,21,19,5,8,7,5,1
Nelson Diaz,,15,0,0,0,0,6,4,9,4,3,6,1
Anthony Hardy Williams,,,11,0,0,0,10,6,5,2,1,0,1
Lynne M Abraham,,,,3,0,0,3,1,1,1,0,0,1
Doug Oliver,,,,,1,0,3,2,1,1,2,0,1
T Milton Street Sr,,,,,,0,0,0,0,1,0,0,1
Anthony Clark,,,,,,,0,22,5,2,3,2,1
Lisa M Deeley,,,,,,,,1,2,3,0,2,1
Will Mega,,,,,,,,,0,5,1,2,1
Tracey L Gordon,,,,,,,,,,0,1,2,1
Omar Sabir,,,,,,,,,,,0,2,1
Carol A Jenkins,,,,,,,,,,,,0,1
Total,63,35,27,8,6,1,45,35,21,17,13,11,1
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,2
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Omar Sabir,Tracey L Gordon,2
Jim Kenney,23,0,0,0,0,0,5,6,1,3,3,0,2
Nelson Diaz,,23,0,0,0,0,5,2,4,0,0,0,2
Anthony Hardy Williams,,,10,0,0,0,8,1,1,2,1,0,2
Lynne M Abraham,,,,0,0,0,2,1,1,1,0,1,2
T Milton Street Sr,,,,,2,0,1,0,0,0,0,1,2
Doug Oliver,,,,,,1,1,0,0,0,0,0,2
Anthony Clark,,,,,,,1,4,2,3,0,0,2
Lisa M Deeley,,,,,,,,0,1,2,1,0,2
Will Mega,,,,,,,,,0,1,0,0,2
Carol A Jenkins,,,,,,,,,,0,0,0,2
Omar Sabir,,,,,,,,,,,0,0,2
Tracey L Gordon,,,,,,,,,,,,0,2
Total,35,31,20,4,4,2,23,10,7,6,4,2,2
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,3
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Omar Sabir,Tracey L Gordon,3
Jim Kenney,27,0,0,0,0,0,19,9,6,1,4,3,3
Nelson Diaz,,19,0,0,0,0,6,3,1,1,0,1,3
Anthony Hardy Williams,,,2,0,0,0,5,0,1,4,0,0,3
Lynne M Abraham,,,,4,0,0,1,1,1,1,0,0,3
Doug Oliver,,,,,1,0,0,1,0,1,1,0,3
T Milton Street Sr,,,,,,1,0,0,0,0,0,0,3
Anthony Clark,,,,,,,2,8,3,2,3,2,3
Lisa M Deeley,,,,,,,,0,1,0,0,2,3
Carol A Jenkins,,,,,,,,,0,1,0,0,3
Will Mega,,,,,,,,,,1,1,0,3
Omar Sabir,,,,,,,,,,,0,0,3
Tracey L Gordon,,,,,,,,,,,,0,3
Total,54,28,9,7,3,1,33,14,9,9,5,4,3
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,4
,Anthony Clark,Lisa M Deeley,Will Mega,Carol A Jenkins,Omar Sabir,Tracey L Gordon,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,4
Anthony Clark,1,17,4,3,0,1,14,7,11,2,0,0,4
Lisa M Deeley,,0,1,1,2,0,13,3,4,2,0,0,4
Will Mega,,,0,0,0,0,3,3,2,0,0,0,4
Carol A Jenkins,,,,0,0,0,2,2,2,0,1,0,4
Omar Sabir,,,,,0,0,2,0,1,0,0,0,4
Tracey L Gordon,,,,,,0,0,0,1,0,0,0,4
Jim Kenney,,,,,,,5,0,0,0,0,0,4
Nelson Diaz,,,,,,,,8,0,0,0,0,4
Anthony Hardy Williams,,,,,,,,,2,0,0,0,4
Lynne M Abraham,,,,,,,,,,2,0,0,4
Doug Oliver,,,,,,,,,,,0,0,4
T Milton Street Sr,,,,,,,,,,,,0,4
Total,37,24,8,7,3,1,25,20,15,4,1,0,4
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,5
,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Omar Sabir,Carol A Jenkins,Anthony Hardy Williams,Jim Kenney,Nelson Diaz,Lynne M Abraham,Doug Oliver,T Milton Street Sr,5
Anthony Clark,3,7,10,5,3,1,24,11,2,3,3,1,5
Lisa M Deeley,,0,0,4,2,0,3,11,2,1,1,2,5
Will Mega,,,1,0,2,0,11,1,0,1,1,1,5
Tracey L Gordon,,,,0,0,0,7,2,1,2,1,1,5
Omar Sabir,,,,,1,1,2,5,1,0,1,1,5
Carol A Jenkins,,,,,,0,0,1,1,0,1,0,5
Anthony Hardy Williams,,,,,,,8,0,0,0,0,0,5
Jim Kenney,,,,,,,,11,0,0,0,0,5
Nelson Diaz,,,,,,,,,8,0,0,0,5
Lynne M Abraham,,,,,,,,,,3,0,0,5
Doug Oliver,,,,,,,,,,,0,0,5
T Milton Street Sr,,,,,,,,,,,,1,5
Total,47,20,16,14,11,3,40,32,14,7,5,4,5
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,6
,Jim Kenney,Anthony Hardy Williams,Nelson Diaz,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Anthony Clark,Tracey L Gordon,Will Mega,Carol A Jenkins,Omar Sabir,Lisa M Deeley,6
Jim Kenney,8,0,0,0,0,0,11,13,5,3,6,1,6
Anthony Hardy Williams,,7,0,0,0,0,10,1,5,2,1,0,6
Nelson Diaz,,,8,0,0,0,4,3,1,1,1,1,6
Doug Oliver,,,,1,0,0,2,2,1,1,0,2,6
Lynne M Abraham,,,,,0,0,1,0,2,1,0,2,6
T Milton Street Sr,,,,,,1,1,0,1,0,0,0,6
Anthony Clark,,,,,,,0,4,7,1,2,3,6
Tracey L Gordon,,,,,,,,0,2,3,3,0,6
Will Mega,,,,,,,,,0,0,0,2,6
Carol A Jenkins,,,,,,,,,,1,1,1,6
Omar Sabir,,,,,,,,,,,0,0,6
Lisa M Deeley,,,,,,,,,,,,0,6
Total,33,20,17,5,3,3,29,19,15,9,8,6,6
,City Commissioners - Democrat,,,,,,Mayor - Democrat,,,,,,7
,Anthony Clark,Lisa M Deeley,Omar Sabir,Will Mega,Carol A Jenkins,Tracey L Gordon,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,T Milton Street Sr,7
Anthony Clark,6,17,2,1,2,1,19,3,10,3,0,1,7
Lisa M Deeley,,0,3,2,0,1,17,1,2,1,0,0,7
Omar Sabir,,,0,0,3,0,5,0,4,0,1,0,7
Will Mega,,,,0,0,2,3,2,3,0,0,0,7
Carol A Jenkins,,,,,0,0,5,0,0,0,2,0,7
Tracey L Gordon,,,,,,0,3,1,2,1,0,0,7
Jim Kenney,,,,,,,11,0,0,0,0,0,7
Nelson Diaz,,,,,,,,19,0,0,0,0,7
Anthony Hardy Williams,,,,,,,,,4,0,0,0,7
Lynne M Abraham,,,,,,,,,,0,0,0,7
Doug Oliver,,,,,,,,,,,1,0,7
T Milton Street Sr,,,,,,,,,,,,0,7
Total,44,24,11,8,7,7,40,25,20,4,3,1,7
,Mayor - Democrat,,,,,,City Commissioners - Democrat,,,,,,8
