col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,William K Greenlee,Jenne Ayers,Wilson Alexander,Sherrie Cohen,Ed Neilson,Thomas Wyatt,Helen Gym,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,All
Kevin M Dougherty,121,532,482,699,157,133,970,695,776,623,569,548,313,275,408,343,275,256,179,178,159,71,All
David Wecht,,101,298,303,65,51,472,487,399,251,214,290,240,237,250,194,128,103,115,65,74,21,All
Christine Donohue,,,47,324,74,47,405,459,313,259,212,174,308,248,175,92,127,131,96,111,81,38,All
Anne E Lazarus,,,,15,95,69,565,365,463,395,302,247,201,130,236,109,136,183,144,107,117,52,All
Dwayne D Woodruff,,,,,3,28,144,109,118,93,71,68,58,45,76,30,49,54,34,25,38,15,All
John Henry Foradora,,,,,,0,93,92,70,47,71,46,55,58,46,24,70,26,26,56,16,13,All
Blondell Reynolds Brown,,,,,,,37,391,785,504,309,507,182,138,405,317,123,194,135,91,137,55,All
Derek S Green,,,,,,,,40,294,346,321,217,295,299,117,94,204,110,127,90,69,38,All
W Wilson Goode Jr,,,,,,,,,29,453,232,418,138,90,337,288,90,147,107,54,129,19,All
Isaiah Thomas,,,,,,,,,,23,269,269,105,75,148,157,105,139,126,60,77,18,All
Allan Domb,,,,,,,,,,,28,180,126,101,91,79,143,102,122,77,83,30,All
William K Greenlee,,,,,,,,,,,,0,60,41,269,341,48,64,51,24,51,21,All
Jenne Ayers,,,,,,,,,,,,,19,205,81,14,101,72,46,84,39,32,All
Wilson Alexander,,,,,,,,,,,,,,40,44,22,103,38,40,63,24,12,All
Sherrie Cohen,,,,,,,,,,,,,,,3,209,70,91,48,62,53,25,All
Ed Neilson,,,,,,,,,,,,,,,,0,18,34,13,6,9,14,All
Thomas Wyatt,,,,,,,,,,,,,,,,,2,44,77,69,24,15,All
Helen Gym,,,,,,,,,,,,,,,,,,11,54,43,41,26,All
Paul Steinke,,,,,,,,,,,,,,,,,,,6,14,31,13,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,4,13,21,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,1,8,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,974","1,163","1,001",921,244,208,"1,384","1,235","1,118",881,774,698,622,561,558,427,380,356,289,237,226,96,All
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,W Wilson Goode Jr,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Jenne Ayers,Allan Domb,Isaiah Thomas,Wilson Alexander,Ed Neilson,Sherrie Cohen,Carla M Cain,Thomas Wyatt,Helen Gym,Frank Rizzo,Paul Steinke,Marnie Aument Loughrey,1
Kevin M Dougherty,5,29,16,22,8,2,40,38,27,29,18,25,22,9,18,17,10,9,8,5,5,2,1
David Wecht,,1,20,14,6,4,19,20,26,19,22,11,10,19,12,10,5,7,4,3,5,0,1
Christine Donohue,,,4,10,6,5,11,15,22,7,20,11,8,18,2,5,7,5,5,6,4,1,1
Anne E Lazarus,,,,0,3,3,16,17,11,10,9,10,12,7,4,7,5,3,4,4,4,0,1
John Henry Foradora,,,,,0,2,3,3,6,5,2,4,4,7,2,1,5,3,1,2,1,1,1
Dwayne D Woodruff,,,,,,0,4,4,4,4,3,3,3,3,2,2,0,2,0,1,2,1,1
W Wilson Goode Jr,,,,,,,3,37,10,25,7,11,19,4,16,14,2,3,5,5,5,0,1
Blondell Reynolds Brown,,,,,,,,2,11,29,8,12,19,3,16,18,5,2,5,2,3,1,1
Derek S Green,,,,,,,,,1,9,18,13,11,19,3,3,5,7,1,2,5,1,1
William K Greenlee,,,,,,,,,,0,3,7,14,2,18,17,2,0,3,3,2,1,1
Jenne Ayers,,,,,,,,,,,1,5,4,14,1,3,4,5,3,3,3,0,1
Allan Domb,,,,,,,,,,,,1,10,3,4,4,6,7,3,3,4,0,1
Isaiah Thomas,,,,,,,,,,,,,2,3,8,3,2,2,5,2,3,1,1
Wilson Alexander,,,,,,,,,,,,,,0,0,1,3,3,2,5,2,1,1
Ed Neilson,,,,,,,,,,,,,,,0,12,1,1,0,0,1,1,1
Sherrie Cohen,,,,,,,,,,,,,,,,0,2,0,1,2,1,0,1
Carla M Cain,,,,,,,,,,,,,,,,,0,6,3,1,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,0,3,1,2,1,1
Helen Gym,,,,,,,,,,,,,,,,,,,0,3,2,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,1,1,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,1
Total,93,61,49,34,15,9,58,57,55,41,40,34,33,30,21,21,13,13,10,9,9,3,1
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Blondell Reynolds Brown,Derek S Green,W Wilson Goode Jr,William K Greenlee,Isaiah Thomas,Allan Domb,Sherrie Cohen,Ed Neilson,Jenne Ayers,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Helen Gym,Paul Steinke,Carla M Cain,Marnie Aument Loughrey,2
Kevin M Dougherty,7,30,21,36,17,5,51,32,41,35,34,30,26,24,10,7,16,9,12,9,12,4,2
David Wecht,,7,15,11,6,0,27,32,18,21,12,10,15,16,13,16,8,3,3,7,4,1,2
Christine Donohue,,,2,12,4,1,20,25,13,10,7,5,7,4,16,12,4,6,3,2,8,3,2
Anne E Lazarus,,,,0,5,5,23,11,23,14,16,10,10,6,5,4,7,5,8,6,8,3,2
Dwayne D Woodruff,,,,,0,0,11,10,8,6,7,6,5,2,2,1,3,4,2,4,2,1,2
John Henry Foradora,,,,,,0,4,2,4,4,3,5,1,1,3,0,0,2,1,2,2,0,2
Blondell Reynolds Brown,,,,,,,2,17,42,32,26,14,26,25,6,4,5,10,4,8,7,1,2
Derek S Green,,,,,,,,5,7,11,14,13,6,4,16,16,12,4,2,7,4,2,2
W Wilson Goode Jr,,,,,,,,,2,26,20,8,17,22,5,2,4,7,6,8,5,0,2
William K Greenlee,,,,,,,,,,0,15,13,18,23,1,1,5,4,3,3,3,2,2
Isaiah Thomas,,,,,,,,,,,1,12,6,12,3,4,7,4,5,5,5,0,2
Allan Domb,,,,,,,,,,,,0,5,5,4,1,5,8,5,7,1,1,2
Sherrie Cohen,,,,,,,,,,,,,0,16,1,2,5,3,6,1,2,2,2
Ed Neilson,,,,,,,,,,,,,,0,0,1,1,0,3,1,1,0,2
Jenne Ayers,,,,,,,,,,,,,,,1,11,3,3,1,1,7,1,2
Wilson Alexander,,,,,,,,,,,,,,,,1,5,1,0,0,3,0,2
Thomas Wyatt,,,,,,,,,,,,,,,,,0,0,3,3,3,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,0,2,1,0,0,2
Helen Gym,,,,,,,,,,,,,,,,,,,0,4,4,3,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,1,0,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,0,3,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,2
Total,101,69,45,40,18,8,69,66,56,42,40,36,31,30,29,22,18,14,14,14,13,4,2
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,Allan Domb,W Wilson Goode Jr,William K Greenlee,Isaiah Thomas,Jenne Ayers,Wilson Alexander,Sherrie Cohen,Ed Neilson,Thomas Wyatt,Paul Steinke,Helen Gym,Frank Rizzo,Carla M Cain,Marnie Aument Loughrey,3
Kevin M Dougherty,5,17,20,28,10,4,37,31,36,27,27,27,15,11,14,19,15,8,10,8,4,3,3
David Wecht,,9,13,8,3,2,27,18,8,18,15,8,11,11,12,11,4,3,4,3,1,1,3
Christine Donohue,,,3,15,2,3,29,16,16,13,9,12,22,16,7,4,7,2,7,5,1,2,3
Anne E Lazarus,,,,1,6,3,18,22,20,19,10,17,9,6,8,4,7,7,9,6,1,3,3
Dwayne D Woodruff,,,,,0,0,6,8,5,6,2,2,4,4,4,2,3,3,5,1,0,0,3
John Henry Foradora,,,,,,0,2,4,3,2,3,0,2,2,4,2,4,1,0,1,1,0,3
Derek S Green,,,,,,,2,16,28,13,16,20,19,16,4,10,9,6,8,3,3,2,3
Blondell Reynolds Brown,,,,,,,,2,14,34,26,16,9,7,24,16,5,6,6,3,2,3,3
Allan Domb,,,,,,,,,0,11,17,22,8,5,8,9,10,10,11,3,3,2,3
W Wilson Goode Jr,,,,,,,,,,1,20,13,5,5,19,17,4,1,7,6,1,0,3
William K Greenlee,,,,,,,,,,,0,16,3,2,18,22,1,1,2,3,1,1,3
Isaiah Thomas,,,,,,,,,,,,0,2,4,4,8,3,6,6,6,1,0,3
Jenne Ayers,,,,,,,,,,,,,0,11,2,2,6,2,3,1,1,2,3
Wilson Alexander,,,,,,,,,,,,,,3,3,0,6,3,3,1,0,1,3
Sherrie Cohen,,,,,,,,,,,,,,,0,14,3,2,3,1,1,0,3
Ed Neilson,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,3
Thomas Wyatt,,,,,,,,,,,,,,,,,0,7,2,3,3,0,3
Paul Steinke,,,,,,,,,,,,,,,,,,1,3,0,0,0,3
Helen Gym,,,,,,,,,,,,,,,,,,,0,0,0,1,3
Frank Rizzo,,,,,,,,,,,,,,,,,,,,0,0,0,3
Carla M Cain,,,,,,,,,,,,,,,,,,,,,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,3
Total,78,57,56,41,13,7,73,63,50,47,38,36,35,29,27,25,19,15,14,9,6,4,3
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,4
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,Dwayne D Woodruff,John Henry Foradora,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Jenne Ayers,Sherrie Cohen,Wilson Alexander,William K Greenlee,Thomas Wyatt,Helen Gym,Frank Rizzo,Paul Steinke,Carla M Cain,Ed Neilson,Marnie Aument Loughrey,4
Kevin M Dougherty,2,35,21,15,10,3,25,33,30,29,18,17,14,11,15,12,12,6,6,7,3,3,4
Anne E Lazarus,,0,14,10,7,2,14,27,22,22,13,12,10,6,11,7,10,3,4,4,3,3,4
Christine Donohue,,,1,6,3,1,15,12,10,12,2,13,7,8,4,4,4,3,3,2,2,3,4
David Wecht,,,,1,3,0,15,11,11,7,9,5,6,4,7,4,2,4,1,1,1,0,4
Dwayne D Woodruff,,,,,0,0,5,9,10,6,5,3,2,2,3,2,3,3,1,0,0,0,4
John Henry Foradora,,,,,,0,3,0,1,2,0,2,0,2,1,1,2,0,0,1,0,0,4
Derek S Green,,,,,,,1,9,10,9,9,9,6,7,4,9,8,2,2,4,0,1,4
Blondell Reynolds Brown,,,,,,,,0,25,22,12,8,11,4,11,4,6,5,3,4,3,2,4
W Wilson Goode Jr,,,,,,,,,5,19,11,8,9,4,10,5,6,5,1,1,3,0,4
Isaiah Thomas,,,,,,,,,,2,6,6,6,6,6,5,4,5,4,3,1,1,4
Allan Domb,,,,,,,,,,,4,6,5,3,4,4,4,1,2,3,0,1,4
Jenne Ayers,,,,,,,,,,,,0,2,7,2,3,5,1,0,3,1,1,4
Sherrie Cohen,,,,,,,,,,,,,0,1,6,2,4,3,3,1,2,0,4
Wilson Alexander,,,,,,,,,,,,,,0,1,4,2,0,1,1,0,0,4
William K Greenlee,,,,,,,,,,,,,,,0,2,2,4,1,0,3,1,4
Thomas Wyatt,,,,,,,,,,,,,,,,0,1,1,2,2,0,1,4
Helen Gym,,,,,,,,,,,,,,,,,0,1,2,2,0,1,4
Frank Rizzo,,,,,,,,,,,,,,,,,,0,0,0,0,1,4
Paul Steinke,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Carla M Cain,,,,,,,,,,,,,,,,,,,,0,0,2,4
Ed Neilson,,,,,,,,,,,,,,,,,,,,,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,0,4
Total,67,41,35,27,12,3,40,39,38,34,27,24,16,16,15,14,12,8,8,7,4,4,4
,Justice Of The Supreme Court - Democrat,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,5
