col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Council At Large - Republican,,,,,,,1
,David Oh,Matt Wolfe,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,James Williams,1
David Oh,3,3,3,4,3,2,2,1
Matt Wolfe,,1,4,3,2,1,0,1
Al Taubenberger,,,0,3,2,1,0,1
Daniel Tinney,,,,0,3,2,1,1
Dennis M O Brien,,,,,0,1,1,1
Terry Tracy,,,,,,0,2,1
James Williams,,,,,,,0,1
Total,10,6,5,5,3,3,2,1
,Council At Large - Republican,,,,,,,2
,David Oh,Daniel Tinney,James Williams,Matt Wolfe,Dennis M O Brien,Terry Tracy,Al Taubenberger,2
David Oh,2,4,6,4,4,4,2,2
Daniel Tinney,,0,5,6,5,3,3,2
James Williams,,,0,4,3,3,2,2
Matt Wolfe,,,,0,5,4,3,2
Dennis M O Brien,,,,,0,2,3,2
Terry Tracy,,,,,,0,3,2
Al Taubenberger,,,,,,,0,2
Total,10,7,7,7,6,6,4,2
,Council At Large - Republican,,,,,,,3
,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,James Williams,Matt Wolfe,Terry Tracy,3
Al Taubenberger,0,1,1,0,0,0,0,3
David Oh,,0,1,0,0,0,0,3
Dennis M O Brien,,,0,0,0,0,0,3
Daniel Tinney,,,,0,0,0,0,3
James Williams,,,,,0,0,0,3
Matt Wolfe,,,,,,0,0,3
Terry Tracy,,,,,,,0,3
Total,1,1,1,0,0,0,0,3
,Council At Large - Republican,,,,,,,4
,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,James Williams,Matt Wolfe,Daniel Tinney,4
David Oh,3,6,3,3,4,2,3,4
Terry Tracy,,0,2,3,5,2,2,4
Al Taubenberger,,,2,3,1,2,2,4
Dennis M O Brien,,,,0,3,4,2,4
James Williams,,,,,0,2,2,4
Matt Wolfe,,,,,,1,1,4
Daniel Tinney,,,,,,,0,4
Total,10,7,6,6,6,5,3,4
,Council At Large - Republican,,,,,,,5
,Al Taubenberger,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,James Williams,Matt Wolfe,5
Al Taubenberger,0,5,6,5,6,4,5,5
David Oh,,1,5,3,5,4,3,5
Terry Tracy,,,0,3,3,4,5,5
